rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/episodes,train/learning_rate,train/MSE_loss,train/MSE_losses,train/Beta,train/n_updates,train/critic_loss,train/critic_los,train/loss,train/actor_loss,train/RL_loss,train/Main_losses
427.7,159,427.7,84185,529,196,0.001,0.27675676345825195,0.2758752609438756,0.612,83823,1.587541317238527,0.8042494058609009,-85.35828399658203,-87.41570517596077,-87.05203247070312,-85.72734843983369
427.34,159,427.34,85918,539,200,0.001,0.29964479804039,0.2654520367383957,0.604,85333,1.2009332944750786,0.4679555594921112,-85.60182189941406,-86.95965237426758,-87.41167449951172,-85.3563218383789
421.84,159,421.84,87368,548,204,0.001,0.2590407431125641,0.26434050077199933,0.596,86783,1.5958494307994842,0.7431533336639404,-84.71714782714844,-86.51303829956055,-86.26103210449219,-84.93756900024414
420.69,159,420.69,89137,559,208,0.001,0.22726842761039734,0.27222619867324827,0.588,88552,1.1209316900968551,0.4877365231513977,-83.13414764404297,-86.24350845336915,-84.47048950195312,-84.64281851196289
420.69,159,420.69,91137,572,212,0.001,0.2626933157444,0.27386672657728195,0.58,90552,1.2728739842176438,0.6343517303466797,-85.02011108398438,-86.70634115600586,-86.54373168945312,-85.11791409301757
421.05,159,421.05,93137,584,216,0.001,0.24469107389450073,0.2667117005586624,0.572,92552,1.3187358946204186,0.6308477520942688,-85.56950378417969,-86.88831951904297,-86.9691390991211,-85.36272857666016
422.41,159,422.41,95137,597,220,0.001,0.2099819928407669,0.2632797704339027,0.564,94552,0.9869956783950329,0.4561194181442261,-85.47057342529297,-86.5540083618164,-86.65486907958984,-85.06911044311524
425.49,159,425.49,97137,610,224,0.001,0.2445644736289978,0.27212976253032684,0.556,96552,0.7846020512580871,0.726989209651947,-82.71881103515625,-86.41348364257813,-84.0785903930664,-84.90044201660156
431.46,159,431.46,99137,622,228,0.001,0.2308390736579895,0.26825662755966184,0.548,98552,1.036778289169073,0.5101208686828613,-84.13749694824219,-86.78753863525391,-85.40249633789062,-85.31749224853516
435.88,159,435.88,101137,635,232,0.001,0.25276580452919006,0.2642045410871506,0.54,100552,0.6475904647409916,0.3974617123603821,-84.3676528930664,-86.38190383911133,-85.73258972167969,-84.9551993713379
439.0,159,439.0,103137,648,236,0.001,0.28301748633384705,0.264666248857975,0.532,102552,0.8038449704349041,0.3450073301792145,-87.109375,-86.49657608032227,-88.61502838134766,-85.08855136108399
