rollout/ep_rew_mean,time/time_elapsed,time/fps,train/std,time/episodes,rollout/ep_len_mean,time/total_timesteps,train/ent_coef_loss,train/MSE_loss,train/loss,train/Beta,train/actor_loss,train/RL_loss,train/ent_coef,train/MSE_losses,train/critic_loss,train/learning_rate,train/critic_los,train/n_updates,train/Main_losses
296.92168578999997,3032,89,0.04274890944361687,416,690.87,272810,-0.8453050102107227,1.67851984500885,-16.4130859375,0,-16.662017554044724,-16.4130859375,0.006296260668023024,2.5170271303504705,0.3900635003228672,0.00073,0.15011025965213776,262784,-16.662017554044724
296.86085456,3065,89,0.042777933180332184,420,689.81,275696,-0.858327716588974,2.7352118492126465,-17.03058624267578,0,-16.466894209384918,-17.03058624267578,0.006405285246728454,2.3214023672044277,0.5311063399421982,0.00073,1.8680996894836426,265664,-16.466894209384918
299.74739745000005,3098,89,0.04267692565917969,424,692.96,278563,-0.29947525379247963,2.9903411865234375,-17.396621704101562,0,-16.514883264899254,-17.396621704101562,0.006502090916910674,2.4604965019971132,0.43800852401182055,0.00073,0.08262121677398682,268544,-16.514883264899254
299.72100414000005,3132,89,0.04257463291287422,428,693.1,281481,1.0037336775567383,4.081727981567383,-16.030067443847656,0,-16.6734599173069,-16.030067443847656,0.006285042494710069,2.551458043977618,0.4537122475448996,0.00073,0.5920601487159729,271488,-16.6734599173069
299.75285796000003,3165,89,0.042413726449012756,432,693.04,284382,0.29959700140170753,1.5687322616577148,-16.489416122436523,0,-17.095228493213654,-16.489416122436523,0.006279682333115488,2.3425599057227373,0.4409536072053015,0.00073,0.09280620515346527,274368,-17.095228493213654
302.62865404999997,3198,89,0.04225743189454079,436,695.78,287234,-0.28311677085002884,2.089087724685669,-16.804758071899414,0,-16.82649675011635,-16.804758071899414,0.00621537170081865,2.2710372861474752,0.5124202982988209,0.00073,0.07630652189254761,277248,-16.82649675011635
301.42992598999996,3231,89,0.04209740459918976,440,695.46,290124,-0.4526915771421045,1.6798242330551147,-17.407894134521484,0,-16.844421729445457,-17.407894134521484,0.006408840788935777,2.42149312235415,0.5893398412736133,0.00073,0.09875411540269852,280128,-16.844421729445457
295.59504395999994,3255,89,0.04205409809947014,444,688.03,292257,-1.0715365097858012,1.9521030187606812,-17.070486068725586,0,-16.682785153388977,-17.070486068725586,0.0064633127840352245,2.484932804480195,0.6273271772661246,0.00073,0.09130358695983887,282240,-16.682785153388977
293.7416252,3287,89,0.041854921728372574,448,686.33,294960,-0.6320799824316055,3.2642407417297363,-16.48151969909668,0,-16.881440088152885,-16.48151969909668,0.006312225115834735,2.5534618869423866,0.7368048034841195,0.00073,0.15453585982322693,284928,-16.881440088152885
293.77427875999996,3320,89,0.04165901988744736,452,686.24,297865,0.7252165322424844,2.5608513355255127,-16.918399810791016,0,-16.92778652906418,-16.918399810791016,0.006044830501195975,2.298743022605777,0.5050450650742278,0.00073,0.09298619627952576,287872,-16.92778652906418
295.44310707,3353,89,0.04149806126952171,456,686.88,300694,0.5583426738157868,1.9679934978485107,-17.200847625732422,0,-17.03766842186451,-17.200847625732422,0.0065968666967819445,2.2539388798177242,0.56671694945544,0.00073,1.5758297443389893,290688,-17.03766842186451
295.45583224,3385,89,0.041383303701877594,460,686.52,303522,-0.04391982883680612,2.0429813861846924,-17.771480560302734,0,-16.95024687051773,-17.771480560302734,0.006511166197014973,2.3576732371002436,0.4857320608571172,0.00073,0.16233277320861816,293504,-16.95024687051773
291.21557157,3410,89,0.041293904185295105,464,679.75,305669,0.28256650851108134,1.6857088804244995,-17.504230499267578,0,-17.367949068546295,-17.504230499267578,0.006539833950228058,2.180514544248581,0.6222702384111471,0.00073,0.090535469353199,295680,-17.367949068546295
291.93283866,3442,89,0.041196081787347794,468,681.06,308440,0.1127252655569464,2.4164488315582275,-17.505626678466797,0,-17.30525004863739,-17.505626678466797,0.006369828959577717,2.251296032220125,0.5877212282503024,0.00073,0.13390585780143738,298432,-17.30525004863739
289.58674741999994,3472,89,0.04118426889181137,472,678.28,311048,0.33703139144927263,1.3954808712005615,-18.18330192565918,0,-17.596269845962524,-18.18330192565918,0.006492814078228548,2.221077622845769,0.7329431590624154,0.00073,0.08002123236656189,301056,-17.596269845962524
291.8867911,3505,89,0.041101258248090744,476,680.49,313880,-0.4416545850690454,1.469207763671875,-16.717632293701172,0,-17.69463086128235,-16.717632293701172,0.006779042574635241,2.1278131026774645,0.6199891294818372,0.00073,0.2862635850906372,303872,-17.69463086128235
294.99098552,3538,89,0.04090894013643265,480,684.57,316738,-0.14545238111168146,1.196982979774475,-18.15505027770996,0,-17.782737106084824,-18.15505027770996,0.0064715228727436624,2.225389494560659,1.21187354932772,0.00073,0.07579642534255981,306752,-17.782737106084824
294.99792114999997,3570,89,0.04082023724913597,484,684.41,319580,0.2321468744194135,3.347384452819824,-18.535842895507812,0,-18.029241055250168,-18.535842895507812,0.006231299608771224,2.198908820748329,1.0776900185155682,0.00073,0.15507446229457855,309568,-18.029241055250168
300.70751959999996,3603,89,0.04075087979435921,488,691.34,322452,0.6104873213917017,2.3621444702148438,-17.230854034423828,0,-17.98129317164421,-17.230854034423828,0.006210527128132526,2.0374685060232878,0.5842077151173726,0.00073,1.6751551628112793,312448,-17.98129317164421
300.7315076,3635,89,0.04057810455560684,492,690.03,325222,0.7117258657235652,1.1525852680206299,-18.62352752685547,0,-18.265233665704727,-18.62352752685547,0.006042036839062348,2.019946025684476,0.6142774519394152,0.00073,1.9821815490722656,315200,-18.265233665704727
302.51184613,3662,89,0.040458787232637405,496,691.11,327590,-0.5610084964428097,1.4638266563415527,-19.749332427978516,0,-18.589072167873383,-19.749332427978516,0.006239435468160082,2.2420327244326472,0.5972481631324627,0.00073,0.11749450117349625,317568,-18.589072167873383
300.67732561,3693,89,0.040276069194078445,500,688.83,330261,0.5932339578866959,1.4381966590881348,-18.121198654174805,0,-18.467900663614273,-18.121198654174805,0.006610683238250203,2.0094351740553975,0.6567452101153322,0.00073,0.9138894081115723,320256,-18.467900663614273
296.46384066999997,3718,89,0.040248896926641464,504,682.08,332444,-0.49605639511719346,2.5468802452087402,-18.399227142333984,0,-18.569781064987183,-18.399227142333984,0.0063680114690214396,2.039352905936539,0.6015056759933941,0.00073,0.21080747246742249,322432,-18.569781064987183
296.48747651,3750,89,0.04012085124850273,508,681.88,335286,-0.02993861841969192,1.2830986976623535,-18.927547454833984,0,-18.76667732000351,-18.927547454833984,0.005833309471199755,2.233727417886257,0.49109909153776243,0.00073,1.8977700471878052,325248,-18.76667732000351
296.53612481,3783,89,0.04005878046154976,512,680.95,338067,0.11306934896856546,2.4937541484832764,-18.79707908630371,0,-18.84488394856453,-18.79707908630371,0.0062222143315011635,2.0354204969480634,0.6748592626536265,0.00073,0.1040726900100708,328064,-18.84488394856453
293.39207883,3810,89,0.03993142023682594,516,676.68,340478,-0.7014053002931178,1.6191902160644531,-19.52859115600586,0,-18.76034700870514,-19.52859115600586,0.006125182764662895,2.075984178110957,0.6926457147928886,0.00073,2.212873935699463,330432,-18.76034700870514
293.51603138,3843,89,0.039842765778303146,520,676.25,343321,0.5235702274367213,2.254193067550659,-18.213939666748047,0,-18.80499818921089,-18.213939666748047,0.006315345992334187,2.476899246685207,0.8314482161658816,0.00073,0.09677799791097641,333312,-18.80499818921089
293.48772888999997,3875,89,0.03983044996857643,524,675.91,346154,0.47005108022131026,2.2299795150756836,-18.84615135192871,0,-18.98800164461136,-18.84615135192871,0.006574340812221635,2.2779937917366624,0.5943240968626924,0.00073,0.11564180254936218,336128,-18.98800164461136
293.52230695,3908,89,0.039650700986385345,528,674.98,348979,-0.042145786341279745,1.0900624990463257,-19.347755432128906,0,-18.890469640493393,-19.347755432128906,0.006582680529390927,2.2850586399435997,0.7957795319380239,0.00073,0.05340501666069031,338944,-18.890469640493393
293.52674671,3941,89,0.03964574635028839,532,674.36,351818,0.11181759205646813,1.2008566856384277,-19.997386932373047,0,-19.082714796066284,-19.997386932373047,0.006361027051752899,2.150929620489478,0.5891503291204572,0.00073,0.06226668506860733,341824,-19.082714796066284
280.62862975,3952,89,0.0395781435072422,536,655.97,352831,0.6463756503071636,1.7146656513214111,-18.776073455810547,0,-19.088669419288635,-18.776073455810547,0.006371331990521867,2.1436636364087462,0.5012887705233879,0.00073,0.1708894670009613,342784,-19.088669419288635
277.35886258000005,3979,89,0.039409294724464417,540,650.47,355171,0.5152446548454463,1.1659278869628906,-19.47016143798828,0,-19.0653595328331,-19.47016143798828,0.006281233370827977,2.2425641315057874,0.594785699271597,0.00073,3.475407123565674,345152,-19.0653595328331
283.27376597999995,4011,89,0.039219729602336884,544,657.1,357967,-0.2685802199412137,2.4579994678497314,-19.472341537475586,0,-19.09875449538231,-19.472341537475586,0.006550967773364391,2.250455946661532,0.6303429185645655,0.00073,0.10007829964160919,347968,-19.09875449538231
274.86525963,4030,89,0.0391562283039093,548,646.81,359641,1.1338540818542242,2.8090410232543945,-20.095327377319336,0,-19.191802144050598,-20.095327377319336,0.0067749447480309755,2.274522379040718,0.6114277743035927,0.00073,0.05023755878210068,349632,-19.191802144050598
274.88298447,4063,89,0.0391138419508934,552,645.9,362455,0.6363110318779945,2.6052584648132324,-20.07748794555664,0,-19.008195757865906,-20.07748794555664,0.0070431254353025,2.4112289771437645,0.5681666090385988,0.00073,3.67464542388916,352448,-19.008195757865906
274.8977323,4095,89,0.03908168897032738,556,645.48,365242,-0.7175201966892928,1.0767878293991089,-18.920303344726562,0,-19.21187773346901,-18.920303344726562,0.0063400746148545295,2.202153565362096,0.6684502566349693,0.00073,2.3006653785705566,355200,-19.21187773346901
274.89705422000003,4128,89,0.03894835337996483,560,645.8,368102,0.10684844781644642,1.0803762674331665,-20.272138595581055,0,-19.24709579348564,-20.272138595581055,0.0062680183837073855,2.2127879839390516,0.7299371784902178,0.00073,0.07583925127983093,358080,-19.24709579348564
280.4624203000001,4160,89,0.038705818355083466,564,652.45,370914,0.06688581756316125,0.8602221012115479,-20.318769454956055,0,-19.507513225078583,-20.318769454956055,0.005970446007268038,2.2868981398642063,0.5956515076104552,0.00073,0.5421857237815857,360896,-19.507513225078583
282.05277367,4192,89,0.03869189694523811,568,652.59,373699,0.1113597173243761,2.619607448577881,-19.62856674194336,0,-19.49650564789772,-19.62856674194336,0.00628399334527785,2.206409758888185,0.9127262005931698,0.00073,0.092490553855896,363712,-19.49650564789772
284.44190840000005,4224,89,0.038491081446409225,572,654.39,376487,1.2426117439754307,1.4687085151672363,-19.071107864379883,0,-19.667109191417694,-19.071107864379883,0.005662852810928598,2.371476617641747,0.4936800984432921,0.00073,0.10149717330932617,366464,-19.667109191417694
282.33968388,4254,89,0.03834494948387146,576,651.81,379061,-0.4299651733599603,1.3272771835327148,-20.181123733520508,0,-19.774376064538956,-20.181123733520508,0.005899896073970012,2.3550369227305055,0.6270799152553082,0.00073,0.0600413978099823,369024,-19.774376064538956
282.47290876,4286,89,0.038332972675561905,580,651.09,381847,-0.5118555810768157,1.374535083770752,-19.493989944458008,0,-19.747910618782043,-19.493989944458008,0.006238728929019999,2.4801423316821456,0.6688892283418681,0.00073,1.7986950874328613,371840,-19.747910618782043
282.52695135,4317,89,0.0383090116083622,584,650.31,384611,0.2220193361863494,2.5719306468963623,-19.80514144897461,0,-19.80251133441925,-19.80514144897461,0.006088066576921847,2.367704587057233,0.5778462803573348,0.00073,0.1783166378736496,374592,-19.80251133441925
282.48823777,4350,89,0.03824956715106964,588,649.5,387402,-0.15878086886368692,2.556643009185791,-19.675281524658203,0,-19.810382902622223,-19.675281524658203,0.006333845289191231,2.178723786957562,0.6207394903758541,0.00073,0.1465052217245102,377408,-19.810382902622223
282.44625075000005,4381,89,0.03823549672961235,592,649.82,390204,0.775241564726457,1.0126845836639404,-20.098684310913086,0,-19.880032688379288,-20.098684310913086,0.006437633965106215,2.2191189024597406,0.8205840990995057,0.00073,1.860427737236023,380160,-19.880032688379288
284.13621442,4412,89,0.03802749514579773,596,652.49,392839,-1.2845982934813946,1.1142687797546387,-19.240657806396484,0,-19.96517437696457,-19.240657806396484,0.006466613085649442,2.396875330246985,0.8302306919358671,0.00073,0.292825847864151,382848,-19.96517437696457
285.9854756699999,4444,89,0.037956587970256805,600,653.67,395628,-0.03986706945579499,1.8163261413574219,-20.35702133178711,0,-19.982623428106308,-20.35702133178711,0.006062442611437291,2.313171286135912,0.6436176048591733,0.00073,0.1246873065829277,385600,-19.982623428106308
290.19424504,4477,88,0.03781954571604729,604,660.24,398468,0.6529186724219471,3.0195956230163574,-20.34272003173828,0,-19.952653914690018,-20.34272003173828,0.0060833464449387975,2.4896102314814925,0.45405064983060583,0.00073,0.10740948468446732,388480,-19.952653914690018
290.16606569,4508,88,0.0378580242395401,608,659.64,401250,0.7093846176285297,1.3682668209075928,-19.666744232177734,0,-20.0415378510952,-19.666744232177734,0.00637455142714316,2.153423951007426,0.6373364140745252,0.00073,0.14722789824008942,391232,-20.0415378510952
290.1083467600001,4541,88,0.03778686746954918,612,659.75,404042,-0.02681188704445958,1.7221308946609497,-20.564916610717773,0,-20.171464323997498,-20.564916610717773,0.006069528230000287,2.4136048145592213,0.6884466219926253,0.00073,0.06091370806097984,394048,-20.171464323997498
286.70655557000003,4563,88,0.03781880810856819,616,655.01,405979,0.07009038468822837,2.5081701278686523,-19.374759674072266,0,-20.01002335548401,-19.374759674072266,0.006440198892960325,2.3164092674851418,0.8013526957947761,0.00073,0.2624312937259674,395968,-20.01002335548401
286.69285576999994,4595,88,0.037799447774887085,620,654.43,408764,0.9255859162658453,3.5989584922790527,-20.367128372192383,0,-20.061192393302917,-20.367128372192383,0.006670790942735039,2.386983146890998,0.520905337180011,0.00073,0.12124712765216827,398720,-20.061192393302917
286.72481150000004,4628,88,0.03778800740838051,624,654.41,411595,0.11962402611970901,3.1969072818756104,-20.158788681030273,0,-19.98383355140686,-20.158788681030273,0.006358272694342304,2.6515694223344326,0.8109900762792677,0.00073,3.558938503265381,401600,-19.98383355140686
285.08384564000005,4659,88,0.03772272169589996,628,653.03,414282,1.9330894649028778,2.8748373985290527,-20.02558135986328,0,-20.065065443515778,-20.02558135986328,0.00675697283440968,2.271126078441739,0.7590748724469449,0.00073,0.17418307065963745,404288,-20.065065443515778
282.52039989,4688,88,0.03772458806633949,632,649.67,416785,-0.9682743209414184,3.6169629096984863,-19.75003433227539,0,-20.048072457313538,-19.75003433227539,0.006613457691855729,2.6110877683386207,0.5631151018314995,0.00073,0.252723753452301,406784,-20.048072457313538
295.48009062999995,4719,88,0.03761278837919235,636,667.23,419554,-1.718623261898756,2.8938934803009033,-19.633758544921875,0,-20.197753489017487,-19.633758544921875,0.006032498669810593,2.311309576034546,0.6633499095914885,0.00073,0.49294987320899963,409536,-20.197753489017487
299.99914351,4751,88,0.03754695504903793,640,671.99,422370,0.7841768639627844,2.096174716949463,-20.41855239868164,0,-20.30184969305992,-20.41855239868164,0.0062414442509179935,2.3158497819676995,0.7442794850212522,0.00073,0.09846415370702744,412352,-20.30184969305992
299.98213307000003,4783,88,0.03756450489163399,644,672.0,425167,-0.4633880911860615,0.9988370537757874,-19.540300369262695,0,-20.19885528087616,-19.540300369262695,0.0062398211302934214,2.546831253916025,0.5391446613357402,0.00073,0.051728811115026474,415168,-20.19885528087616
310.20868323999997,4815,88,0.037581685930490494,648,683.12,427953,-0.1611645147204399,3.16420841217041,-20.799114227294922,0,-20.240501791238785,-20.799114227294922,0.006680326914647594,2.35280545335263,0.8168511770199984,0.00073,1.8377456665039062,417920,-20.240501791238785
310.2111985899999,4848,88,0.037618059664964676,652,682.68,430723,-0.3977098681498319,1.5353538990020752,-19.57073211669922,0,-20.205914944410324,-19.57073211669922,0.0065323768867529,2.1621498009189963,0.39380092817009427,0.00073,0.15583966672420502,420736,-20.205914944410324
310.23556604000004,4880,88,0.03744391351938248,656,682.89,433531,0.5879525060299784,1.7192615270614624,-20.083927154541016,0,-20.427930563688278,-20.083927154541016,0.006014978323946707,2.338559255003929,0.7126372750790324,0.00073,0.32359054684638977,423488,-20.427930563688278
310.24455638,4912,88,0.037387702614068985,660,682.47,436349,-0.1234173090197146,2.3454976081848145,-20.785974502563477,0,-20.447160929441452,-20.785974502563477,0.006320595239230897,2.4082433814182878,0.5619430980586912,0.00073,1.8760766983032227,426304,-20.447160929441452
310.19915343,4945,88,0.0375201441347599,664,682.7,439184,0.13210626528598368,1.8589539527893066,-20.69915008544922,0,-20.449612349271774,-20.69915008544922,0.00668334341753507,2.529516765847802,0.6391110612312332,0.00073,0.07688635587692261,429184,-20.449612349271774
306.03767526999997,4970,88,0.037451956421136856,668,676.58,441357,-0.6294935846235603,2.6641292572021484,-20.214845657348633,0,-20.45693525671959,-20.214845657348633,0.0065021447007893585,2.3601486207917333,0.6361867554369383,0.00073,2.035632371902466,431360,-20.45693525671959
303.40722511,4998,88,0.037497300654649734,672,673.26,443813,-0.301942718680948,1.3484103679656982,-19.84781265258789,0,-20.4614839553833,-19.84781265258789,0.006850378995295614,2.2184121357277036,0.6095847644901369,0.00073,0.05789782851934433,433792,-20.4614839553833
303.69484514,5029,88,0.037507932633161545,676,674.26,446487,0.5606254206504673,1.639784336090088,-19.888809204101562,0,-20.24027082324028,-19.888809204101562,0.0066727472803904675,2.312436966225505,0.888084011094179,0.00073,0.3618071675300598,436480,-20.24027082324028
300.4186276,5059,88,0.037355937063694,680,672.26,449073,0.22751233354210854,1.4196314811706543,-18.659353256225586,0,-20.113384068012238,-18.659353256225586,0.006727350992150605,2.422019174322486,0.8336090920784045,0.00073,0.09679263830184937,439040,-20.113384068012238
297.61730675,5087,88,0.03740252926945686,684,668.86,451497,-1.6193294948898256,3.1414287090301514,-19.535213470458984,0,-20.321189165115356,-19.535213470458984,0.006402833401807584,2.2991327615454793,0.45396309037460014,0.00073,0.19076716899871826,441472,-20.321189165115356
294.87972276999994,5116,88,0.037218526005744934,688,665.65,453967,0.3444533757865429,3.19830322265625,-20.054244995117188,0,-20.43899169564247,-20.054244995117188,0.006591862118511926,2.449497302994132,0.7212155515153427,0.00073,0.12408885359764099,443968,-20.43899169564247
294.94171071999995,5147,88,0.03717862069606781,692,665.51,456755,-0.9148445506580174,1.2630667686462402,-20.845083236694336,0,-20.43575444817543,-20.845083236694336,0.0065518869159859605,2.332370671443641,1.0004997600335628,0.00073,0.14215238392353058,446720,-20.43575444817543
296.71888203,5180,88,0.03710104897618294,696,667.11,459550,-0.3876131527358666,1.6311484575271606,-20.810283660888672,0,-20.59436932206154,-20.810283660888672,0.006520735856611282,2.545221811160445,0.5690723781008273,0.00073,0.04379899054765701,449536,-20.59436932206154
296.75408813,5211,88,0.0371079184114933,700,666.46,462274,-1.777750213863328,2.8296070098876953,-20.728240966796875,0,-20.65308254957199,-20.728240966796875,0.006205544435943011,2.221862381324172,0.4853079144086223,0.00073,0.054953113198280334,452288,-20.65308254957199
292.84394262,5239,88,0.037128813564777374,704,662.11,464679,0.22667143563739955,1.8166533708572388,-20.867328643798828,0,-20.64817315340042,-20.867328643798828,0.0066467938013374805,2.1514222472906113,0.5505445570452139,0.00073,0.03735654801130295,454656,-20.64817315340042
292.89599815,5271,88,0.03703548014163971,708,662.15,467465,1.2975247304420918,1.1247812509536743,-20.72114372253418,0,-20.743521690368652,-20.72114372253418,0.006197471018822398,2.295547259040177,0.5467138235399034,0.00073,0.1677791178226471,457472,-20.743521690368652
292.91405252,5303,88,0.03715362027287483,712,662.51,470293,-0.5816717350389808,1.2888331413269043,-20.871469497680664,0,-20.658658146858215,-20.871469497680664,0.006305315691861324,2.258751802146435,0.7660912927240133,0.00073,0.041382819414138794,460288,-20.658658146858215
299.48635019,5336,88,0.03704435005784035,716,671.3,473109,0.5114153996109962,1.2522236108779907,-20.144960403442383,0,-20.667647182941437,-20.144960403442383,0.006391602466464974,2.6145523795858026,0.5912939845875371,0.00073,0.11656910181045532,463104,-20.667647182941437
299.50724318000005,5367,88,0.03704201057553291,720,671.08,475872,-0.10757930809631944,2.471181631088257,-20.64887237548828,0,-20.897331327199936,-20.64887237548828,0.006233886379050091,2.5391235649585724,0.6171503937221132,0.00073,0.2929202914237976,465856,-20.897331327199936
296.34970224,5395,88,0.03695240244269371,724,666.88,478283,0.10843666852451861,1.2244292497634888,-20.861827850341797,0,-20.686701506376266,-20.861827850341797,0.006004579896398354,2.497693505138159,0.800466542452341,0.00073,0.07293260097503662,468288,-20.686701506376266
297.98590757000005,5427,88,0.03702278062701225,728,667.99,481081,0.20396105269901454,3.5233876705169678,-21.150802612304688,0,-20.65980163216591,-21.150802612304688,0.006677486329863314,2.2188106244429946,0.6135192916844971,0.00073,0.032757166773080826,471040,-20.65980163216591
300.58233945,5459,88,0.03688046336174011,732,670.73,483858,0.22464892058633268,1.5948925018310547,-20.74529266357422,0,-20.737416088581085,-20.74529266357422,0.005954803418717347,2.2502292273566127,0.6097082945052534,0.00073,1.8982218503952026,473856,-20.737416088581085
296.52870545,5484,88,0.036836378276348114,736,665.12,486066,0.23884174157865345,2.3043212890625,-20.20412254333496,0,-20.961718171834946,-20.20412254333496,0.006201250311278272,2.2778855096548796,0.48593224555952474,0.00073,1.9698927402496338,476032,-20.961718171834946
296.53689914,5517,88,0.03677443414926529,740,664.63,488833,0.4880285542458296,3.25784969329834,-20.266132354736328,0,-20.885011106729507,-20.266132354736328,0.0061693444367847405,2.592843050137162,0.7612885568232741,0.00073,0.17094579339027405,478848,-20.885011106729507
296.56654356999996,5548,88,0.036761313676834106,744,664.54,491621,-0.45750081934966147,1.5516085624694824,-21.061622619628906,0,-20.796575218439102,-21.061622619628906,0.006371769071847666,2.5375588703900576,0.7764295960369054,0.00073,0.02938002347946167,481600,-20.796575218439102
292.87129328,5575,88,0.036740992218256,748,659.42,493895,1.1506083847489208,4.815276622772217,-21.314472198486328,0,-20.840615689754486,-21.314472198486328,0.006089048205467407,2.5014898516237736,0.7111279108794406,0.00073,2.249068021774292,483904,-20.840615689754486
289.90316667,5603,88,0.03672231733798981,752,656.29,496352,0.16441347752697766,3.41972279548645,-20.45984649658203,0,-20.805937975645065,-20.45984649658203,0.007027815125184134,2.3317249305546284,0.6224227913771756,0.00073,0.0516885407269001,486336,-20.805937975645065
288.74123396000005,5635,88,0.036680616438388824,756,656.07,499138,0.6014890987426043,1.7055565118789673,-21.450550079345703,0,-20.727455466985703,-21.450550079345703,0.006584245325939264,2.258874644525349,0.7735658500459976,0.00073,0.14508815109729767,489152,-20.727455466985703
