time/episodes,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/std,time/time_elapsed,time/total_timesteps,train/MSE_losses,train/ent_coef_loss,train/critic_loss,train/n_updates,train/loss,train/RL_loss,train/Beta,train/critic_los,train/actor_loss,train/Main_losses,train/MSE_loss,train/ent_coef,train/learning_rate
96,548.34375,105,-44.81780479166665,0.04823814705014229,497,52641,2.2747588604688644,0.8526607033563778,0.30338024033699185,42624,-2.3998892307281494,-3.2878618240356445,0.335,0.2478337585926056,-3.131486564874649,-2.369442315772176,2.6506645679473877,0.010812459862791002,0.00073
100,548.77,104,-39.33379582999999,0.048418786376714706,523,54877,2.2133839689195156,0.09895527805201709,0.4086898588575423,44864,-2.8519511222839355,-3.518031120300293,0.3,0.5184195041656494,-3.843334510922432,-3.1793192978948355,2.220266819000244,0.011691679814248346,0.00073
104,564.09,104,-34.04331175,0.04837527871131897,544,56725,2.207982089370489,0.6297577950172126,0.360363099956885,46720,-4.716970443725586,-5.523708343505859,0.271,0.2585466206073761,-5.034867249429226,-4.436504125595093,2.9768919944763184,0.011728316443623044,0.00073
108,549.49,103,-33.53366174,0.04837033152580261,549,57166,2.2337870821356773,-0.16672206833027303,0.5921710161492229,47168,-4.640486717224121,-5.144409656524658,0.264,0.4366956055164337,-4.918732292950153,-4.329012529924512,1.9087995290756226,0.011697365349391475,0.00073
112,557.87,103,-29.91015214,0.048280488699674606,563,58414,2.270743390545249,-0.31753525882959366,0.6698699400294572,48384,-3.7831971645355225,-4.183781147003174,0.245,0.6089812517166138,-5.26612850651145,-4.7097963616251945,1.6350369453430176,0.010930006654234603,0.00073
116,515.99,103,-28.843771279999995,0.04825541377067566,572,59089,2.303254133090377,-0.0011374896857887506,0.596221441635862,49088,-4.048389434814453,-4.508450508117676,0.234,1.348494291305542,-5.0744848772883415,-4.5355234406888485,1.9660736322402954,0.011103760349215008,0.00073
120,515.31,102,-22.780352999999995,0.04818715155124664,592,60813,2.2862544283270836,-0.16388335451483727,0.7608606433495879,50816,-5.324203014373779,-5.7982025146484375,0.207,0.6219236850738525,-5.634927950799465,-5.161673307418823,2.289853096008301,0.010675638724933378,0.00073
124,511.82,102,-21.637095679999998,0.048111263662576675,598,61361,2.396796664223075,-0.17263898206874728,0.6505300272256136,51328,-5.267932891845703,-5.573934078216553,0.199,0.5383846163749695,-5.40812186896801,-4.931159306317568,1.5376943349838257,0.010536875925026834,0.00073
128,511.25,102,-20.549658599999997,0.04807254672050476,603,61794,2.469165248796344,0.16204616078175604,0.880264809820801,51776,-5.419008255004883,-5.7178850173950195,0.192,0.42454826831817627,-5.410182472318411,-4.936102751642466,1.556650996208191,0.010200838471064344,0.00073
132,513.51,102,-18.597849640000003,0.04800771176815033,611,62528,2.3604032211005688,-1.4213934452272952,0.9031113646924496,52480,-3.647620677947998,-4.145087718963623,0.181,0.7823436260223389,-5.161299593746662,-4.734066624194384,2.7484371662139893,0.010489889376913197,0.00073
136,512.79,102,-18.34757518,0.04803226515650749,615,62808,2.536033734679222,-0.4690817683003843,0.6314560039900243,52800,-3.6569416522979736,-4.182211875915527,0.176,1.550710678100586,-4.791741192340851,-4.345399245619774,2.984490156173706,0.01043244636093732,0.00073
140,502.92,101,-16.55328932,0.04801500588655472,621,63382,2.2909100763499737,-0.8409964469028637,1.3437317511998117,53376,-1.5180442333221436,-1.8861218690872192,0.167,2.6096668243408203,-4.593837780877948,-4.211255826056004,2.2040576934814453,0.009628330226405524,0.00073
144,506.16,101,-11.4420323,0.04801487550139427,639,64921,2.510401437059045,0.40220437734387815,0.7824604688212276,54912,-4.780025482177734,-5.400771141052246,0.143,0.3667684495449066,-4.330610901117325,-3.971623469144106,4.340877056121826,0.010021530411904678,0.00073
148,520.91,100,0.8207001500000013,0.04787981137633324,680,68543,2.4902234580367804,0.7501185848377645,0.5976906018331647,58496,-4.033225059509277,-4.235262393951416,0.087,0.9049449563026428,-6.552047424018383,-6.335398018360138,2.322265625,0.009794711222639307,0.00073
152,517.41,100,2.1975419100000004,0.04794054850935936,692,69560,2.7295964043587446,-0.2797039784491062,0.4497039318084717,59520,-7.313745021820068,-7.4584479331970215,0.071,0.3728525936603546,-6.742565628141165,-6.548764273524284,2.0380680561065674,0.009488120223977603,0.00073
156,491.84,100,2.43424292,0.04789354279637337,703,70468,2.583184005692601,1.3082258061040193,0.6616928931325674,60480,-8.33476448059082,-8.453651428222656,0.056,0.3246612548828125,-6.200956575572491,-6.056298311799765,2.122988700866699,0.009026794708915986,0.00073
160,498.57,99,16.12962597,0.047805819660425186,740,73705,2.822705678641796,0.817004565615207,0.568221824709326,63680,-7.538805961608887,-7.553868293762207,0.006,0.47489166259765625,-6.689979553222656,-6.673043314367533,2.5104012489318848,0.009891921581584029,0.00073
164,517.79,98,28.470372400000002,0.04757361859083176,785,77618,2.6434400621801615,-2.224406848894432,1.0447631776332855,67584,-8.604469299316406,-8.604469299316406,0,0.40139591693878174,-7.983277291059494,-7.983277291059494,2.19966983795166,0.009065581136383116,0.00073
168,524.16,98,33.251236459999994,0.047375958412885666,821,80712,2.8631128296256065,-0.6083450084552169,0.456939569208771,70720,-6.3632965087890625,-6.3632965087890625,0,0.42093193531036377,-7.392544202506542,-7.392544202506542,3.3605294227600098,0.008069931820500642,0.00073
172,506.25,98,31.834984769999995,0.047364357858896255,825,81037,2.7164677046239376,-0.2714664767263457,0.8957689099479467,71040,-8.929492950439453,-8.929492950439453,0,0.770677924156189,-7.433751463890076,-7.433751463890076,2.7684760093688965,0.008192935216357,0.00073
176,449.94,98,23.043462349999995,0.04730962961912155,829,81385,3.0162695199251175,1.8926962062250823,0.559349377406761,71360,-4.754715919494629,-4.754715919494629,0,0.35316529870033264,-7.0684459656476974,-7.0684459656476974,2.3182458877563477,0.008328367533977143,0.00073
180,437.46,97,31.572979379999996,0.047465261071920395,868,84793,2.7362792566418648,-1.439945972757414,0.606810819124803,74752,-6.814777374267578,-6.814777374267578,0,0.4627676010131836,-7.269317112863064,-7.269317112863064,2.410900831222534,0.00859744414628949,0.00073
184,423.05,97,33.4181779,0.047454506158828735,900,87576,2.596374658867717,0.3636976000852883,0.4868015532847494,77568,-6.853112697601318,-6.853112697601318,0,1.5828912258148193,-7.442895494401455,-7.442895494401455,2.8759772777557373,0.008126416927552782,0.00073
188,411.79,96,33.373526070000004,0.04738486930727959,926,89803,3.0273883156478405,0.7083941479213536,0.43413172173313797,79808,-8.359867095947266,-8.359867095947266,0,0.2728375196456909,-7.821327358484268,-7.821327358484268,4.060541152954102,0.008180877237464301,0.00073
192,438.36,96,44.46418106,0.04740297421813011,971,93814,2.9897928964346647,-0.2612773356959224,0.5162546043284237,83776,-8.43478775024414,-8.43478775024414,0,0.35212355852127075,-8.56706377863884,-8.56706377863884,2.293241024017334,0.00804375097504817,0.00073
196,435.5,96,46.16980464,0.047322701662778854,999,96191,2.7289857286959887,0.2632908106315881,0.4409026923822239,86144,-9.024290084838867,-9.024290084838867,0,0.1835358738899231,-8.655815996229649,-8.655815996229649,2.630011558532715,0.008066230730037205,0.00073
200,431.41,96,46.028528939999994,0.047288451343774796,1020,98018,2.7172458302229643,0.028852547402493656,0.4388316459953785,88000,-7.383240699768066,-7.383240699768066,0,0.3676583766937256,-8.777142569422722,-8.777142569422722,1.8571252822875977,0.008001027686987072,0.00073
204,436.88,95,53.64100621000001,0.047378987073898315,1048,100413,2.9134285543113947,0.1925719017162919,0.497294437373057,90368,-7.099931716918945,-7.099931716918945,0,0.5635557174682617,-8.795613765716553,-8.795613765716553,2.066807746887207,0.008361585409147665,0.00073
208,455.08,95,64.32389658999999,0.047340989112854004,1074,102674,2.742466641589999,1.0375269202049822,0.46203513629734516,92672,-8.790275573730469,-8.790275573730469,0,0.3526652157306671,-9.136731132864952,-9.136731132864952,2.8249902725219727,0.008469663196592592,0.00073
212,466.73,95,72.4946566,0.04745376110076904,1101,105087,2.7529332283884287,-0.07128233299590647,0.5229395194910467,95040,-9.574310302734375,-9.574310302734375,0,0.18038642406463623,-9.367607831954956,-9.367607831954956,2.948721408843994,0.009517966725979932,0.00073
216,505.72,94,78.82277703000001,0.047751497477293015,1154,109661,3.232267878949642,-0.6525562836322933,0.6208331687375903,99648,-9.90496826171875,-9.90496826171875,0,0.32033953070640564,-10.198620587587357,-10.198620587587357,2.4519405364990234,0.008418153753154911,0.00073
220,519.61,94,89.57747041999997,0.04757555574178696,1190,112774,2.915240094065666,-0.1682077602017671,1.2442028857767582,102784,-10.308633804321289,-10.308633804321289,0,0.6535139083862305,-9.977467373013496,-9.977467373013496,2.6589345932006836,0.008295563515275717,0.00073
224,546.27,94,105.59976755,0.047594401985406876,1227,115988,2.8832870721817017,0.43721531075425446,0.5225862308871001,105984,-10.1328763961792,-10.1328763961792,0,0.2384403944015503,-10.571807935833931,-10.571807935833931,2.1373095512390137,0.008591576770413667,0.00073
228,570.08,94,119.24994886,0.047632887959480286,1259,118802,2.8606931436806917,-0.8377021241467446,0.5245851641520858,108800,-11.996612548828125,-11.996612548828125,0,0.16200470924377441,-10.80929183959961,-10.80929183959961,2.0531651973724365,0.00839473538508173,0.00073
232,586.95,94,130.64276779,0.047850724309682846,1287,121223,2.963707808405161,-0.08789305295795202,0.81810153555125,111232,-11.377269744873047,-11.377269744873047,0,0.410853773355484,-11.12738099694252,-11.12738099694252,2.549825668334961,0.008494428868289106,0.00073
236,615.25,93,147.41547059,0.04771644249558449,1323,124333,2.7676597349345684,-0.28281039115972817,1.2099583754315972,114304,-10.81698226928711,-10.81698226928711,0,0.5113626718521118,-11.172488451004028,-11.172488451004028,2.457674503326416,0.00836663470545318,0.00073
240,633.92,93,159.18951890999998,0.047718629240989685,1351,126774,3.0728734228760004,0.5555839296430349,0.5433217145036906,116736,-11.685982704162598,-11.685982704162598,0,1.7842347621917725,-11.289661079645157,-11.289661079645157,2.092404365539551,0.008920321313780732,0.00073
244,646.78,93,168.52078299000001,0.04793745279312134,1383,129599,2.9225202072411776,-0.905230124713853,0.5979100002441555,119552,-12.590265274047852,-12.590265274047852,0,0.13538283109664917,-11.671445712447166,-11.671445712447166,2.31449818611145,0.011015342810424045,0.00073
248,631.54,93,164.50238018,0.04781661555171013,1407,131697,2.7375924177467823,-0.15822448674589396,0.5341272812802345,121664,-11.725076675415039,-11.725076675415039,0,0.3686843812465668,-11.835598170757294,-11.835598170757294,2.9118824005126953,0.008797535017947666,0.00073
252,653.25,93,179.29198304999997,0.04732081666588783,1444,134885,2.7459520138800144,0.08411751687526703,0.5727960157673806,124864,-12.776594161987305,-12.776594161987305,0,0.19082319736480713,-11.827605158090591,-11.827605158090591,4.145387649536133,0.008205142177757807,0.00073
256,675.16,93,193.63753918999998,0.04706921800971031,1479,137984,2.8117381036281586,0.876665928401053,0.965225197840482,127936,-11.789163589477539,-11.789163589477539,0,0.2885701060295105,-11.774137184023857,-11.774137184023857,3.1345937252044678,0.008275105079519562,0.00073
260,663.13,93,188.47018910999998,0.04727964475750923,1503,140018,2.754280086606741,-0.28920755814760923,0.6800630104262382,129984,-11.795929908752441,-11.795929908752441,0,0.42858776450157166,-11.71877883374691,-11.71877883374691,2.181043863296509,0.009071679465705529,0.00073
264,654.09,93,191.08632286999998,0.04714241623878479,1537,143027,2.6754536125808954,0.25237460318021476,1.0016293490771204,132992,-11.623367309570312,-11.623367309570312,0,0.3078377842903137,-11.649736255407333,-11.649736255407333,2.166862964630127,0.00887972222699318,0.00073
268,647.67,92,198.27324693999998,0.047157976776361465,1566,145479,2.5722364895045757,-0.16522911051288247,0.5006307936273515,135488,-12.288911819458008,-12.288911819458008,0,0.2847854495048523,-11.905720800161362,-11.905720800161362,5.5922441482543945,0.008755828530411236,0.00073
272,674.11,92,214.10011931,0.04702838510274887,1600,148448,2.70897969417274,-0.07492512534372509,0.5006433315575123,138432,-13.327669143676758,-13.327669143676758,0,1.5841002464294434,-12.03384044766426,-12.03384044766426,2.321251630783081,0.008242386844358407,0.00073
276,699.99,92,229.49678203,0.04693849757313728,1633,151384,2.806450057774782,-0.26022851653397083,0.424508843338117,141376,-13.279145240783691,-13.279145240783691,0,0.12642568349838257,-12.230013310909271,-12.230013310909271,3.980745315551758,0.00843824035837315,0.00073
280,696.83,92,229.59107858000004,0.04674910753965378,1669,154476,2.736701048910618,1.129084383836016,0.9094589531887323,144448,-13.081438064575195,-13.081438064575195,0,0.3519142270088196,-12.611917570233345,-12.611917570233345,2.6969313621520996,0.008425560721661896,0.00073
284,699.17,92,233.77194125999998,0.04657040908932686,1703,157493,2.6901540979743004,-0.3656767560169101,0.5149720738409087,147456,-11.58020305633545,-11.58020305633545,0,0.28166723251342773,-12.399900123476982,-12.399900123476982,3.5532002449035645,0.008186616221792065,0.00073
288,698.68,92,233.80384775,0.04639195278286934,1728,159671,2.6788379307836294,-0.1553753288462758,0.8823507002089173,149632,-11.562333106994629,-11.562333106994629,0,0.5639355182647705,-12.615481674671173,-12.615481674671173,1.8132816553115845,0.008264771502581425,0.00073
292,676.25,92,227.81241337999995,0.046201448887586594,1749,161439,2.746605785563588,0.9122418533079326,0.4850647309795022,151424,-12.103437423706055,-12.103437423706055,0,0.21310122311115265,-12.588164299726486,-12.588164299726486,1.991136908531189,0.008073188320850022,0.00073
296,682.56,92,233.52337929000004,0.04606961831450462,1783,164447,2.549833422526717,-0.6074084977153689,0.5722293738508597,154432,-11.397069931030273,-11.397069931030273,0,0.5681332349777222,-12.491744428873062,-12.491744428873062,3.955904960632324,0.008123339575831778,0.00073
300,694.38,92,242.82960771,0.04600370302796364,1818,167456,2.662076162174344,-0.145833823364228,0.7710386496037245,157440,-11.849454879760742,-11.849454879760742,0,0.45028191804885864,-12.651730746030807,-12.651730746030807,3.041599750518799,0.008044880189117976,0.00073
304,699.97,92,246.99694080999998,0.045922692865133286,1851,170410,2.700333235785365,0.07685086771380156,0.6256031626835465,160384,-13.884209632873535,-13.884209632873535,0,0.4297962188720703,-12.94017043709755,-12.94017043709755,3.672964572906494,0.00804708042414859,0.00073
308,707.26,91,252.76373655999996,0.0456414669752121,1886,173400,2.7266890630126,0.08380053518339992,0.43359547876752913,163392,-12.66049575805664,-12.66049575805664,0,0.2522944211959839,-13.395979434251785,-13.395979434251785,2.272836446762085,0.007493564895412419,0.00073
312,713.51,91,258.01491653000005,0.04558943584561348,1920,176438,2.559819435700774,0.10195953526999801,0.4975307726999745,166400,-13.855352401733398,-13.855352401733398,0,0.18134024739265442,-13.468049377202988,-13.468049377202988,3.124525785446167,0.0071111771612777375,0.00073
316,693.35,91,263.62957782999996,0.045453719794750214,1950,178996,2.5400183591991663,1.6448134309612215,0.8496285339351743,168960,-13.204490661621094,-13.204490661621094,0,0.2583808898925781,-13.695494890213013,-13.695494890213013,1.8871691226959229,0.007205503112345468,0.00073
320,690.26,91,261.628265,0.045458290725946426,1982,181800,2.6714966408908367,-0.37112233066000044,0.5368239645613357,171776,-13.84091567993164,-13.84091567993164,0,0.20414641499519348,-13.73975744843483,-13.73975744843483,3.0116662979125977,0.007586374718812294,0.00073
324,688.34,91,261.80499266000004,0.045337334275245667,2017,184822,2.5920737739652395,-1.0826750991400331,0.5131351533345878,174784,-14.333667755126953,-14.333667755126953,0,0.2380155473947525,-13.5580033659935,-13.5580033659935,2.259117603302002,0.007399460708256811,0.00073
328,687.31,91,262.31109755,0.045320022851228714,2048,187533,2.5948955584317446,-0.44232681044377387,0.5099083194509149,177536,-12.669713973999023,-12.669713973999023,0,0.1944480836391449,-13.64125095307827,-13.64125095307827,1.6741740703582764,0.007433871411194559,0.00073
332,693.1,91,266.33660142,0.04512477293610573,2083,190533,2.3480111565440893,-0.4575229126494378,0.6211231396300718,180544,-13.902359008789062,-13.902359008789062,0,1.009295105934143,-13.654732212424278,-13.654732212424278,2.1251845359802246,0.007110959355486557,0.00073
336,691.58,91,266.54899885000003,0.04496932402253151,2117,193491,2.667277742177248,-0.7365397980902344,0.4249861530261114,183488,-14.017980575561523,-14.017980575561523,0,0.22592681646347046,-14.085647210478783,-14.085647210478783,1.8060948848724365,0.006709010922349989,0.00073
340,697.36,91,270.72132702000005,0.04474099725484848,2152,196510,2.5025802329182625,0.24462451599538326,0.4834139751037583,186496,-13.91462230682373,-13.91462230682373,0,1.6573317050933838,-14.096871376037598,-14.096871376037598,2.9620325565338135,0.007060751355311368,0.00073
344,698.61,91,272.96633786999996,0.0446372926235199,2185,199460,2.5548419896513224,-0.8911953722126782,0.5529145940672606,189440,-13.910654067993164,-13.910654067993164,0,0.22329087555408478,-14.14331704378128,-14.14331704378128,1.634300947189331,0.006951424642466009,0.00073
348,707.23,91,280.97166673,0.04437536373734474,2219,202420,2.6492484007030725,-0.9238642537966371,0.4167970005655661,192384,-14.744013786315918,-14.744013786315918,0,0.0765891820192337,-14.344311118125916,-14.344311118125916,2.460350513458252,0.0066443137475289404,0.00073
352,704.86,91,281.13838456999997,0.04408692941069603,2253,205371,2.523962017148733,-0.7931876868242398,0.4613051943015307,195328,-13.314238548278809,-13.314238548278809,0,0.19451777637004852,-14.556613743305206,-14.556613743305206,2.1346595287323,0.0066443224786780775,0.00073
356,703.42,91,281.35575713,0.043933793902397156,2288,208326,2.422004474326968,0.3955103460466489,0.49759620474651456,198336,-14.220464706420898,-14.220464706420898,0,0.19419902563095093,-14.76237078011036,-14.76237078011036,2.0041098594665527,0.006457270661485381,0.00073
360,711.24,90,287.76798568,0.04381584748625755,2320,211142,2.649357257410884,0.34223905438557267,1.046239503310062,201152,-15.671174049377441,-15.671174049377441,0,0.09580828249454498,-14.903368309140205,-14.903368309140205,2.843064308166504,0.0064368428429588675,0.00073
364,710.56,90,289.02118808,0.04376085847616196,2353,214083,2.7190674673765898,0.5429550176486373,0.3742944144178182,204096,-15.55488395690918,-15.55488395690918,0,0.08385626971721649,-14.899152636528015,-14.899152636528015,1.9712774753570557,0.0064123757256311364,0.00073
368,715.94,90,293.11335334,0.04365265369415283,2387,217073,2.721441922709346,-0.0772847436601296,0.7009320183424279,207040,-15.15797233581543,-15.15797233581543,0,0.15298020839691162,-15.019173562526703,-15.019173562526703,3.5305428504943848,0.0064856232347665355,0.00073
372,711.37,90,291.34012608,0.04357409104704857,2416,219585,2.4320907294750214,-0.8004790269769728,0.4334902868140489,209600,-14.834846496582031,-14.834846496582031,0,0.13422326743602753,-15.049843490123749,-15.049843490123749,2.82242751121521,0.006344164154143073,0.00073
376,706.18,90,289.55571462,0.04339529946446419,2444,222002,2.6240944135934114,-0.03786900965496898,0.40249048866098747,211968,-14.969501495361328,-14.969501495361328,0,1.3462363481521606,-15.060191437602043,-15.060191437602043,3.048971652984619,0.006967167668335605,0.00073
380,705.47,90,289.64932237999994,0.04323633015155792,2479,225023,2.723113041371107,0.8770307297818363,0.5219228126807138,214976,-14.920297622680664,-14.920297622680664,0,0.08653312176465988,-14.872817024588585,-14.872817024588585,1.545943260192871,0.006488475635705981,0.00073
384,705.19,90,289.74637702,0.04307292401790619,2513,228012,2.559632036834955,-0.1214066999964416,0.6176927564665675,217984,-14.228250503540039,-14.228250503540039,0,0.263108491897583,-15.01615284383297,-15.01615284383297,1.8180426359176636,0.0065548707789275795,0.00073
388,708.65,90,294.3360611,0.0430150181055069,2543,230536,2.439783548936248,-0.2216396238654852,0.5745784811442718,220544,-15.379007339477539,-15.379007339477539,0,0.13700315356254578,-15.08363264799118,-15.08363264799118,1.8954904079437256,0.006560467176313978,0.00073
392,718.62,90,301.25836684999996,0.042897582054138184,2574,233301,2.6999616343528032,0.12854056851938367,0.6401308156782761,223296,-15.176490783691406,-15.176490783691406,0,0.1469288170337677,-15.093681186437607,-15.093681186437607,1.7204079627990723,0.006556984822964296,0.00073
396,718.02,90,301.47455736,0.04274821653962135,2608,236249,2.6741461884230375,-0.09212531754747033,0.5922323458944447,226240,-15.701871871948242,-15.701871871948242,0,0.090926393866539,-15.400925770401955,-15.400925770401955,1.9256571531295776,0.006803512609621976,0.00073
400,717.36,90,301.59053874999995,0.04268147051334381,2642,239192,2.664344899356365,-0.47797289467416704,0.5974675535690039,229184,-15.066998481750488,-15.066998481750488,0,1.6617858409881592,-14.989088520407677,-14.989088520407677,2.905228614807129,0.006825686134106945,0.00073
404,717.64,90,301.76818626,0.0426105335354805,2676,242174,2.51872599683702,-0.6337613635696471,0.6210535068530589,232128,-15.56763744354248,-15.56763744354248,0,0.2798117697238922,-15.390288352966309,-15.390288352966309,2.832200050354004,0.006634496443439275,0.00073
408,716.88,90,301.9382807,0.0425226204097271,2709,245088,2.40679738111794,0.09538351674564183,0.49349718645680696,235072,-15.80577278137207,-15.80577278137207,0,0.10793647170066833,-15.419410929083824,-15.419410929083824,2.2830424308776855,0.006772005908715073,0.00073
412,715.77,90,302.15804191,0.04239537939429283,2743,248015,2.52966171503067,-0.25230855704285204,0.5188958850339986,238016,-16.434173583984375,-16.434173583984375,0,1.7470417022705078,-15.550706788897514,-15.550706788897514,1.3460917472839355,0.006447167426813394,0.00073
416,716.91,90,303.26841236999996,0.04232572764158249,2773,250687,2.4645059648901224,0.7739318325184286,0.6069727167487144,240640,-16.26949691772461,-16.26949691772461,0,0.20947138965129852,-15.605612114071846,-15.605612114071846,2.4764294624328613,0.006918092221894767,0.00073
420,718.16,90,305.4671201,0.04221310466527939,2807,253616,2.4738591499626637,-0.6743674054741859,0.47556977323256433,243584,-15.364294052124023,-15.364294052124023,0,0.3856576979160309,-15.713069006800652,-15.713069006800652,4.296154022216797,0.006635280056798365,0.00073
424,717.09,90,305.54152258,0.042074233293533325,2841,256531,2.6625804621726274,0.2543589890701696,0.5719155253027566,246528,-15.630267143249512,-15.630267143249512,0,0.13801203668117523,-15.581738889217377,-15.581738889217377,2.2101190090179443,0.006726111896568909,0.00073
428,718.82,90,307.9449377,0.041923888027668,2874,259415,2.6269573885947466,0.8408738563302904,0.7446350063546561,249408,-14.401018142700195,-14.401018142700195,0,1.8735207319259644,-15.76427173614502,-15.76427173614502,2.7541747093200684,0.006561625225003809,0.00073
432,717.49,90,307.95653022,0.04182432219386101,2907,262282,2.4237773232162,1.1419450351968408,0.7849714505719021,252288,-15.52714729309082,-15.52714729309082,0,3.3190815448760986,-15.920719310641289,-15.920719310641289,2.794829845428467,0.0065026977099478245,0.00073
