train/MSE_loss,time/fps,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/Beta,train/RL_loss,train/n_updates,train/MSE_losses,rollout/ep_len_mean,train/ent_coef,train/loss,time/total_timesteps,rollout/ep_rew_mean,time/episodes,train/Main_losses,time/time_elapsed,train/critic_los,train/critic_loss
2.3995020389556885,88,37.527305603027344,0.001,-0.8816340565681458,-0.0,37.527305603027344,18299,2.3995020389556885,200.0,0.04327209293842316,37.527305603027344,18400,-318.8735479130435,92,37.527305603027344,208,1.1750156879425049,1.1750156879425049
2.324519157409668,88,33.25273132324219,0.001,-0.8204218149185181,-0.0,33.25273132324219,19099,2.324519157409668,200.0,0.03809645026922226,33.25273132324219,19200,-310.67084646874997,96,33.25273132324219,217,0.5806211829185486,0.5806211829185486
2.1774721145629883,88,34.46656799316406,0.001,0.2556770443916321,-0.0,34.46656799316406,19899,2.1774721145629883,200.0,0.032957956194877625,34.46656799316406,20000,-304.14057542,100,34.46656799316406,226,0.537141740322113,0.537141740322113
2.2840747833251953,88,34.06158447265625,0.001,-1.0237549543380737,-0.0,34.06158447265625,20699,2.2840747833251953,200.0,0.030185138806700706,34.06158447265625,20800,-246.93106256,104,34.06158447265625,235,0.7095635533332825,0.7095635533332825
2.4503560066223145,88,33.1375732421875,0.001,0.17381225526332855,-0.0,33.1375732421875,21499,2.4503560066223145,200.0,0.03101181425154209,33.1375732421875,21600,-192.63469382999995,108,33.1375732421875,244,0.5577181577682495,0.5577181577682495
2.643083095550537,88,34.61334228515625,0.001,0.07018977403640747,-0.0,34.61334228515625,22299,2.643083095550537,200.0,0.03084651753306389,34.61334228515625,22400,-164.30350658,112,34.61334228515625,253,0.8617467284202576,0.8617467284202576
2.4474916458129883,88,33.046207427978516,0.001,0.3481065034866333,-0.0,33.046207427978516,23099,2.4474916458129883,200.0,0.02775440737605095,33.046207427978516,23200,-164.62269983,116,33.046207427978516,262,0.8767925500869751,0.8767925500869751
2.2087764739990234,88,30.205163955688477,0.001,0.4042777717113495,-0.0,30.205163955688477,23899,2.2087764739990234,200.0,0.02892279624938965,30.205163955688477,24000,-165.41856356999998,120,30.205163955688477,272,0.9807420372962952,0.9807420372962952
2.8803319931030273,88,24.17770004272461,0.001,-0.5924021005630493,-0.0,24.17770004272461,24699,2.8803319931030273,200.0,0.027181288227438927,24.17770004272461,24800,-151.09710618,124,24.17770004272461,281,0.637346088886261,0.637346088886261
2.7943530082702637,88,31.71561050415039,0.001,-0.06168645620346069,-0.0,31.71561050415039,25499,2.7943530082702637,200.0,0.02912241779267788,31.71561050415039,25600,-150.04178976,128,31.71561050415039,290,0.4715365767478943,0.4715365767478943
2.5903825759887695,88,34.496795654296875,0.001,-0.2473450005054474,-0.0,34.496795654296875,26299,2.5903825759887695,200.0,0.05178727209568024,34.496795654296875,26400,-146.42898558000002,132,34.496795654296875,299,0.9667052626609802,0.9667052626609802
3.2228572368621826,88,29.791990280151367,0.001,-0.7430166602134705,-0.0,29.791990280151367,27099,3.2228572368621826,200.0,0.03387262672185898,29.791990280151367,27200,-147.68659598,136,29.791990280151367,308,0.4381618797779083,0.4381618797779083
2.8265867233276367,88,35.69291687011719,0.001,0.6145927906036377,-0.0,35.69291687011719,27899,2.8265867233276367,200.0,0.026833830401301384,35.69291687011719,28000,-149.7570288,140,35.69291687011719,317,0.8248155117034912,0.8248155117034912
2.73893404006958,88,24.83334732055664,0.001,0.07685220241546631,-0.0,24.83334732055664,28699,2.73893404006958,200.0,0.02586558647453785,24.83334732055664,28800,-149.12699275,144,24.83334732055664,326,1.15059232711792,1.15059232711792
2.7121191024780273,88,29.417001724243164,0.001,0.8551488518714905,-0.0,29.417001724243164,29499,2.7121191024780273,200.0,0.02678203396499157,29.417001724243164,29600,-147.89869678000002,148,29.417001724243164,335,0.5068792700767517,0.5068792700767517
2.9316558837890625,88,24.60274887084961,0.001,-0.4977489709854126,-0.0,24.60274887084961,30299,2.9316558837890625,200.0,0.02536870539188385,24.60274887084961,30400,-151.23022307,152,24.60274887084961,344,0.5219802856445312,0.5219802856445312
2.8875961303710938,88,25.233924865722656,0.001,-0.26106297969818115,-0.0,25.233924865722656,31099,2.8875961303710938,200.0,0.027963588014245033,25.233924865722656,31200,-150.07958646,156,25.233924865722656,353,1.5816195011138916,1.5816195011138916
2.447955369949341,88,25.541606903076172,0.001,0.7630869150161743,-0.0,25.541606903076172,31899,2.447955369949341,200.0,0.028653066605329514,25.541606903076172,32000,-149.96861342,160,25.541606903076172,362,0.5650201439857483,0.5650201439857483
2.6460163593292236,88,27.876937866210938,0.001,0.10183712840080261,-0.0,27.876937866210938,32699,2.6460163593292236,200.0,0.030655626207590103,27.876937866210938,32800,-153.19073658999997,164,27.876937866210938,371,1.015486240386963,1.015486240386963
2.9276247024536133,88,22.91411018371582,0.001,0.2123938351869583,-0.0,22.91411018371582,33499,2.9276247024536133,200.0,0.029742266982793808,22.91411018371582,33600,-155.51038343,168,22.91411018371582,381,0.3514334559440613,0.3514334559440613
2.816669464111328,88,26.256065368652344,0.001,-0.16419300436973572,-0.0,26.256065368652344,34299,2.816669464111328,200.0,0.02923532761633396,26.256065368652344,34400,-155.24845046000004,172,26.256065368652344,390,0.6950775384902954,0.6950775384902954
2.8637332916259766,88,22.675437927246094,0.001,-0.21142984926700592,-0.0,22.675437927246094,35099,2.8637332916259766,200.0,0.02724820375442505,22.675437927246094,35200,-159.31608099,176,22.675437927246094,399,0.5279512405395508,0.5279512405395508
2.864769458770752,88,26.455690383911133,0.001,-0.19446632266044617,-0.0,26.455690383911133,35899,2.864769458770752,200.0,0.02658594585955143,26.455690383911133,36000,-160.50121135999999,180,26.455690383911133,408,0.7728002071380615,0.7728002071380615
2.8555197715759277,88,22.724365234375,0.001,0.2874906659126282,-0.0,22.724365234375,36699,2.8555197715759277,200.0,0.02577425166964531,22.724365234375,36800,-160.21372129,184,22.724365234375,417,0.6590752601623535,0.6590752601623535
3.057849168777466,88,29.315654754638672,0.001,0.800800085067749,-0.0,29.315654754638672,37499,3.057849168777466,200.0,0.021550390869379044,29.315654754638672,37600,-157.84261199000002,188,29.315654754638672,426,0.8959500193595886,0.8959500193595886
3.1374545097351074,88,24.204431533813477,0.001,-0.14741113781929016,-0.0,24.204431533813477,38299,3.1374545097351074,200.0,0.018697096034884453,24.204431533813477,38400,-158.72194213,192,24.204431533813477,435,0.652725100517273,0.652725100517273
2.8495607376098633,87,27.501346588134766,0.001,-0.7178757190704346,-0.0,27.501346588134766,39099,2.8495607376098633,200.0,0.018032997846603394,27.501346588134766,39200,-161.86937214,196,27.501346588134766,445,0.9129658937454224,0.9129658937454224
3.1993184089660645,87,23.70680809020996,0.001,-0.4773968458175659,-0.0,23.70680809020996,39899,3.1993184089660645,200.0,0.017080603167414665,23.70680809020996,40000,-163.10166592,200,23.70680809020996,454,0.7808992266654968,0.7808992266654968
3.215463638305664,87,26.483749389648438,0.001,-0.4448123574256897,-0.0,26.483749389648438,40699,3.215463638305664,200.0,0.01669730618596077,26.483749389648438,40800,-162.01629229000002,204,26.483749389648438,464,0.6730198860168457,0.6730198860168457
2.963031053543091,87,25.34811019897461,0.001,-0.9842060804367065,-0.0,25.34811019897461,41499,2.963031053543091,200.0,0.013868252746760845,25.34811019897461,41600,-159.83110544,208,25.34811019897461,473,0.5872670412063599,0.5872670412063599
3.1064867973327637,87,24.00880241394043,0.001,0.5109519958496094,-0.0,24.00880241394043,42299,3.1064867973327637,200.0,0.015371493995189667,24.00880241394043,42400,-157.36008605,212,24.00880241394043,483,0.46986353397369385,0.46986353397369385
3.1228017807006836,87,21.987977981567383,0.001,-0.13127493858337402,-0.0,21.987977981567383,43099,3.1228017807006836,200.0,0.015643317252397537,21.987977981567383,43200,-155.20906688000002,216,21.987977981567383,492,0.743187427520752,0.743187427520752
3.0501694679260254,87,29.351797103881836,0.001,1.744070053100586,-0.0,29.351797103881836,43899,3.0501694679260254,200.0,0.01395329087972641,29.351797103881836,44000,-155.19443141,220,29.351797103881836,502,0.9279779195785522,0.9279779195785522
2.9198689460754395,87,25.57933807373047,0.001,0.4924084544181824,-0.0,25.57933807373047,44699,2.9198689460754395,200.0,0.013102573342621326,25.57933807373047,44800,-152.86941414999998,224,25.57933807373047,511,0.6102762818336487,0.6102762818336487
2.8855645656585693,87,27.448318481445312,0.001,0.7598989009857178,-0.0,27.448318481445312,45499,2.8855645656585693,200.0,0.01325143501162529,27.448318481445312,45600,-155.1289234,228,27.448318481445312,520,0.8813351988792419,0.8813351988792419
3.287148952484131,87,21.573707580566406,0.001,-1.3095852136611938,-0.0,21.573707580566406,46299,3.287148952484131,200.0,0.011728913523256779,21.573707580566406,46400,-153.9732544,232,21.573707580566406,529,0.51783287525177,0.51783287525177
3.2295360565185547,87,20.17086410522461,0.001,-0.3871917426586151,-0.0,20.17086410522461,47099,3.2295360565185547,200.0,0.014103234745562077,20.17086410522461,47200,-153.73524769,236,20.17086410522461,538,0.48435914516448975,0.48435914516448975
2.97531795501709,87,20.36016082763672,0.001,-0.452602744102478,-0.0,20.36016082763672,47899,2.97531795501709,200.0,0.01437227800488472,20.36016082763672,48000,-151.57533782000002,240,20.36016082763672,548,0.27375084161758423,0.27375084161758423
2.73897123336792,87,20.360897064208984,0.001,0.28071919083595276,-0.0,20.360897064208984,48699,2.73897123336792,200.0,0.014925995841622353,20.360897064208984,48800,-151.28463829999998,244,20.360897064208984,557,0.6687134504318237,0.6687134504318237
2.9458773136138916,87,19.091257095336914,0.001,0.6494820713996887,-0.0,19.091257095336914,49499,2.9458773136138916,200.0,0.012655893340706825,19.091257095336914,49600,-155.89539692000002,248,19.091257095336914,566,0.7605611085891724,0.7605611085891724
2.679229736328125,87,20.99605941772461,0.001,1.292999505996704,-0.0,20.99605941772461,50299,2.679229736328125,200.0,0.012233969755470753,20.99605941772461,50400,-156.19438086000002,252,20.99605941772461,575,0.7388056516647339,0.7388056516647339
2.9438538551330566,87,24.29840850830078,0.001,0.7164267301559448,-0.0,24.29840850830078,51099,2.9438538551330566,200.0,0.012171025387942791,24.29840850830078,51200,-158.58530729,256,24.29840850830078,584,0.5165644884109497,0.5165644884109497
2.7843828201293945,87,28.397497177124023,0.001,0.470188170671463,-0.0,28.397497177124023,51899,2.7843828201293945,200.0,0.01486666314303875,28.397497177124023,52000,-159.76677619000003,260,28.397497177124023,593,0.7344515323638916,0.7344515323638916
2.928025722503662,87,22.761524200439453,0.001,0.8320931196212769,-0.0,22.761524200439453,52699,2.928025722503662,200.0,0.013131832703948021,22.761524200439453,52800,-156.42988649999998,264,22.761524200439453,602,0.7922180891036987,0.7922180891036987
2.874746799468994,87,25.51468276977539,0.001,-0.5169095993041992,-0.0,25.51468276977539,53499,2.874746799468994,200.0,0.012703786604106426,25.51468276977539,53600,-155.02552817,268,25.51468276977539,612,0.39081308245658875,0.39081308245658875
2.8495657444000244,87,16.351625442504883,0.001,-1.1012694835662842,-0.0,16.351625442504883,54299,2.8495657444000244,200.0,0.013532496057450771,16.351625442504883,54400,-155.06435395,272,16.351625442504883,621,0.43423378467559814,0.43423378467559814
2.783216953277588,87,20.79793930053711,0.001,-0.6272306442260742,-0.0,20.79793930053711,55099,2.783216953277588,200.0,0.012905582785606384,20.79793930053711,55200,-152.05910609,276,20.79793930053711,630,0.8587409257888794,0.8587409257888794
2.9500975608825684,87,19.821880340576172,0.001,-0.5634931325912476,-0.0,19.821880340576172,55899,2.9500975608825684,200.0,0.012176708318293095,19.821880340576172,56000,-153.18165484999997,280,19.821880340576172,639,0.5542311668395996,0.5542311668395996
2.7632699012756348,87,19.698856353759766,0.001,0.14200204610824585,-0.0,19.698856353759766,56699,2.7632699012756348,200.0,0.014719253405928612,19.698856353759766,56800,-150.97218504999998,284,19.698856353759766,648,0.49630752205848694,0.49630752205848694
2.74178409576416,87,20.13254165649414,0.001,-0.2850172519683838,-0.0,20.13254165649414,57499,2.74178409576416,200.0,0.013532288372516632,20.13254165649414,57600,-152.33270988,288,20.13254165649414,657,0.380651593208313,0.380651593208313
2.8648552894592285,87,19.76055908203125,0.001,-0.47964924573898315,-0.0,19.76055908203125,58299,2.8648552894592285,200.0,0.012261798605322838,19.76055908203125,58400,-151.19906337999998,292,19.76055908203125,666,0.7049903869628906,0.7049903869628906
3.248051643371582,87,16.641246795654297,0.001,-0.41466769576072693,-0.0,16.641246795654297,59099,3.248051643371582,200.0,0.011449671350419521,16.641246795654297,59200,-146.72688520000003,296,16.641246795654297,676,0.760161280632019,0.760161280632019
2.8284244537353516,87,23.655872344970703,0.001,0.33347946405410767,-0.0,23.655872344970703,59899,2.8284244537353516,200.0,0.011879019439220428,23.655872344970703,60000,-144.30816726999998,300,23.655872344970703,685,0.5471035242080688,0.5471035242080688
