time/episodes,time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/critic_loss,train/MSE_loss,train/MSE_losses,train/critic_los,train/RL_loss,train/loss,train/Beta,train/Main_losses,train/actor_loss,train/learning_rate,train/n_updates
544,3250,166,5.85,5.85,19,0.04110150635242462,1.6807596683502197,1.6530110041300456,0.041380152106285095,-3.1588833332061768,-3.1588833332061768,0.0,-3.3006585439046225,-3.3006585439046225,0.001,3160
548,3274,166,5.85,5.85,19,0.03342209694286188,1.745656967163086,1.6819172302881877,0.02039334550499916,-2.9661107063293457,-2.9661107063293457,0.0,-3.1835161050160727,-3.1835161050160727,0.001,3183
552,3298,166,5.87,5.87,19,0.04324274448057016,1.4857070446014404,1.5833728313446045,0.03537272289395332,-3.6540441513061523,-3.6540441513061523,0.0,-3.4301836490631104,-3.4301836490631104,0.001,3207
556,3321,166,5.86,5.86,19,0.040685899245242275,1.6459908485412598,1.663590947786967,0.03020760603249073,-3.28540301322937,-3.28540301322937,0.0,-3.2555803457895913,-3.2555803457895913,0.001,3230
560,3344,166,5.85,5.85,20,0.04882339884837469,1.5848416090011597,1.695289134979248,0.07121588289737701,-3.451324939727783,-3.451324939727783,0.0,-3.1395722230275473,-3.1395722230275473,0.001,3254
564,3367,166,5.86,5.86,20,0.04706237986683846,1.7274483442306519,1.7086299657821655,0.04513188824057579,-3.097559690475464,-3.097559690475464,0.0,-3.1381747722625732,-3.1381747722625732,0.001,3276
568,3391,166,5.86,5.86,20,0.033011844381690025,1.666677713394165,1.6546653509140015,0.023486223071813583,-3.269307851791382,-3.269307851791382,0.0,-3.2869138717651367,-3.2869138717651367,0.001,3300
572,3415,166,5.86,5.86,20,0.055562314577400684,1.6763595342636108,1.6270824273427327,0.0386517271399498,-3.232492685317993,-3.232492685317993,0.0,-3.308353821436564,-3.308353821436564,0.001,3324
576,3439,166,5.87,5.87,20,0.03554835822433233,1.6166059970855713,1.6597446997960408,0.03115173429250717,-3.297847270965576,-3.297847270965576,0.0,-3.2709945837656655,-3.2709945837656655,0.001,3348
580,3463,166,5.88,5.88,20,0.051453422755002975,1.5994287729263306,1.6512738863627117,0.04708816111087799,-3.337895393371582,-3.337895393371582,0.0,-3.2936309973398843,-3.2936309973398843,0.001,3372
584,3487,166,5.88,5.88,20,0.03409137514730295,1.7924268245697021,1.7226330439249675,0.03590952605009079,-3.014108419418335,-3.014108419418335,0.0,-3.1430211861928306,-3.1430211861928306,0.001,3396
588,3510,166,5.88,5.88,21,0.06090118736028671,1.7202106714248657,1.6586654782295227,0.05197783559560776,-3.122067451477051,-3.122067451477051,0.0,-3.264611601829529,-3.264611601829529,0.001,3419
592,3533,166,5.87,5.87,21,0.03939974308013916,1.686665654182434,1.634365161259969,0.037700165063142776,-3.2095909118652344,-3.2095909118652344,0.0,-3.306168556213379,-3.306168556213379,0.001,3442
596,3557,166,5.88,5.88,21,0.04341581153372923,1.7250317335128784,1.6793759663899739,0.038589540868997574,-3.1144332885742188,-3.1144332885742188,0.0,-3.279412031173706,-3.279412031173706,0.001,3466
600,3581,165,5.88,5.88,21,0.03765621564040581,1.580822467803955,1.5978935956954956,0.02351055108010769,-3.460522174835205,-3.460522174835205,0.0,-3.4233091672261557,-3.4233091672261557,0.001,3490
604,3604,165,5.88,5.88,21,0.05053734189520279,1.7568925619125366,1.7085634469985962,0.027332672849297523,-3.173978090286255,-3.173978090286255,0.0,-3.1614766915639243,-3.1614766915639243,0.001,3513
608,3627,165,5.88,5.88,21,0.03295069125791391,1.767273187637329,1.6997199455897014,0.03456248715519905,-2.982818603515625,-2.982818603515625,0.0,-3.183520555496216,-3.183520555496216,0.001,3536
612,3651,165,5.88,5.88,22,0.03331335540860891,1.572878360748291,1.5932271083196003,0.03057350218296051,-3.4272241592407227,-3.4272241592407227,0.0,-3.4069074789683023,-3.4069074789683023,0.001,3560
616,3675,165,5.88,5.88,22,0.04577456849316756,1.7174780368804932,1.6879128615061443,0.03169462829828262,-3.104672431945801,-3.104672431945801,0.0,-3.220670223236084,-3.220670223236084,0.001,3584
620,3699,165,5.88,5.88,22,0.035968637093901634,1.5999785661697388,1.64350163936615,0.03772270679473877,-3.3566250801086426,-3.3566250801086426,0.0,-3.3254369099934897,-3.3254369099934897,0.001,3608
624,3723,165,5.88,5.88,22,0.037235453414420285,1.5802868604660034,1.6315521796544392,0.023777272552251816,-3.5258429050445557,-3.5258429050445557,0.0,-3.4026586214701333,-3.4026586214701333,0.001,3632
628,3746,165,5.87,5.87,22,0.04402188025414944,1.6431615352630615,1.6416871547698975,0.059879958629608154,-3.3126721382141113,-3.3126721382141113,0.0,-3.287751833597819,-3.287751833597819,0.001,3656
632,3770,165,5.88,5.88,22,0.03751021809875965,1.6964248418807983,1.6911522150039673,0.029728829860687256,-3.2373673915863037,-3.2373673915863037,0.0,-3.2466445763905845,-3.2466445763905845,0.001,3679
636,3793,165,5.87,5.87,22,0.04167988399664561,1.73482084274292,1.6555744012196858,0.04283690080046654,-3.1041390895843506,-3.1041390895843506,0.0,-3.3141050338745117,-3.3141050338745117,0.001,3702
640,3816,165,5.88,5.88,23,0.047070435558756195,1.673582673072815,1.622899055480957,0.05634763836860657,-3.3342106342315674,-3.3342106342315674,0.0,-3.387261470158895,-3.387261470158895,0.001,3726
644,3839,165,5.89,5.89,23,0.026065252721309662,1.69399893283844,1.6634870370229085,0.02555258944630623,-3.2134783267974854,-3.2134783267974854,0.0,-3.2788785298665366,-3.2788785298665366,0.001,3749
648,3863,165,5.89,5.89,23,0.04768677117923895,1.7294960021972656,1.6088635524113972,0.049297161400318146,-3.1231350898742676,-3.1231350898742676,0.0,-3.3973023891448975,-3.3973023891448975,0.001,3772
652,3885,165,5.87,5.87,23,0.043117787688970566,1.5789998769760132,1.5963343779246013,0.037460807710886,-3.459651470184326,-3.459651470184326,0.0,-3.4054139455159507,-3.4054139455159507,0.001,3795
656,3909,165,5.88,5.88,23,0.0453133632739385,1.6485494375228882,1.6684261163075764,0.034448035061359406,-3.326744556427002,-3.326744556427002,0.0,-3.2872989972432456,-3.2872989972432456,0.001,3817
660,3933,165,5.89,5.89,23,0.033182283552984394,1.6956063508987427,1.6304912169774373,0.0307467021048069,-3.24192476272583,-3.24192476272583,0.0,-3.3427879015604653,-3.3427879015604653,0.001,3842
664,3957,165,5.9,5.9,23,0.033534735441207886,1.6120318174362183,1.6490778128306072,0.02097628265619278,-3.4728355407714844,-3.4728355407714844,0.0,-3.3386357625325522,-3.3386357625325522,0.001,3866
668,3980,165,5.89,5.89,24,0.03563718777149916,1.5998817682266235,1.6776853799819946,0.04988531395792961,-3.362372398376465,-3.362372398376465,0.0,-3.234835465749105,-3.234835465749105,0.001,3889
672,4004,165,5.89,5.89,24,0.03987063094973564,1.6081689596176147,1.679547627766927,0.057014018297195435,-3.426900625228882,-3.426900625228882,0.0,-3.2321815490722656,-3.2321815490722656,0.001,3913
676,4026,165,5.87,5.87,24,0.039107507467269896,1.63206148147583,1.6297451853752136,0.05613468959927559,-3.4134459495544434,-3.4134459495544434,0.0,-3.406396269798279,-3.406396269798279,0.001,3935
680,4049,165,5.86,5.86,24,0.04083502230544885,1.756018042564392,1.7007755041122437,0.04863620549440384,-3.043365478515625,-3.043365478515625,0.0,-3.1804051399230957,-3.1804051399230957,0.001,3958
684,4073,165,5.86,5.86,24,0.04236572359999021,1.6878533363342285,1.6759856541951497,0.05301734805107117,-3.1869430541992188,-3.1869430541992188,0.0,-3.245553493499756,-3.245553493499756,0.001,3982
688,4097,165,5.87,5.87,24,0.041402632370591164,1.5385282039642334,1.6558870077133179,0.048124637454748154,-3.4907097816467285,-3.4907097816467285,0.0,-3.293295939763387,-3.293295939763387,0.001,4006
692,4121,165,5.88,5.88,24,0.02646404504776001,1.659162998199463,1.6310381491978962,0.035042904317379,-3.3180863857269287,-3.3180863857269287,0.0,-3.3502379258473716,-3.3502379258473716,0.001,4030
696,4144,165,5.87,5.87,25,0.03894726435343424,1.6043462753295898,1.6140702565511067,0.034606363624334335,-3.407097101211548,-3.407097101211548,0.0,-3.4083813031514487,-3.4083813031514487,0.001,4053
700,4168,165,5.87,5.87,25,0.0390486316755414,1.7066895961761475,1.7094217936197917,0.04847707599401474,-3.171334743499756,-3.171334743499756,0.0,-3.214393695195516,-3.214393695195516,0.001,4077
704,4192,165,5.88,5.88,25,0.04063821832338969,1.6523202657699585,1.623056968053182,0.04063194617629051,-3.1608104705810547,-3.1608104705810547,0.0,-3.3408877849578857,-3.3408877849578857,0.001,4101
708,4216,165,5.89,5.89,25,0.031497832387685776,1.7077687978744507,1.6779866218566895,0.03140396624803543,-3.184001922607422,-3.184001922607422,0.0,-3.2713234424591064,-3.2713234424591064,0.001,4125
712,4238,165,5.87,5.87,25,0.03252690881490707,1.5886716842651367,1.612261414527893,0.035047274082899094,-3.481757164001465,-3.481757164001465,0.0,-3.4714874426523843,-3.4714874426523843,0.001,4148
716,4260,165,5.85,5.85,25,0.05008600217600664,1.5489121675491333,1.6151697238286336,0.03798597306013107,-3.6999359130859375,-3.6999359130859375,0.0,-3.4258580207824707,-3.4258580207824707,0.001,4170
720,4283,165,5.84,5.84,25,0.043065758794546126,1.703542709350586,1.6994521617889404,0.0459592267870903,-3.0680155754089355,-3.0680155754089355,0.0,-3.1655630270640054,-3.1655630270640054,0.001,4192
724,4308,165,5.85,5.85,26,0.04044974377999703,1.6717956066131592,1.6875150203704834,0.034742847084999084,-3.1690707206726074,-3.1690707206726074,0.0,-3.1998976866404214,-3.1998976866404214,0.001,4217
728,4329,165,5.83,5.83,26,0.0350237600505352,1.5756531953811646,1.5915460189183552,0.033174023032188416,-3.486675262451172,-3.486675262451172,0.0,-3.455749988555908,-3.455749988555908,0.001,4239
732,4352,165,5.82,5.82,26,0.04595594977339109,1.7297790050506592,1.7066487471262615,0.05876406282186508,-3.1322569847106934,-3.1322569847106934,0.0,-3.2284955978393555,-3.2284955978393555,0.001,4261
736,4376,165,5.83,5.83,26,0.05088441011806329,1.6146252155303955,1.6392903327941895,0.06029540300369263,-3.3435351848602295,-3.3435351848602295,0.0,-3.3258294264475503,-3.3258294264475503,0.001,4285
740,4400,165,5.84,5.84,26,0.05095836396018664,1.613972783088684,1.6768790086110432,0.04047048091888428,-3.248507261276245,-3.248507261276245,0.0,-3.187166452407837,-3.187166452407837,0.001,4309
744,4424,165,5.85,5.85,26,0.037348114574948944,1.6436702013015747,1.673734426498413,0.044903676956892014,-3.272433042526245,-3.272433042526245,0.0,-3.21929136912028,-3.21929136912028,0.001,4333
748,4447,165,5.84,5.84,26,0.035611688469847046,1.7152273654937744,1.691307822863261,0.03417755663394928,-3.010531187057495,-3.010531187057495,0.0,-3.169182538986206,-3.169182538986206,0.001,4356
752,4470,165,5.85,5.85,27,0.035744412491718926,1.681754469871521,1.6694121758143108,0.03657061979174614,-3.2341699600219727,-3.2341699600219727,0.0,-3.301807403564453,-3.301807403564453,0.001,4379
756,4492,165,5.83,5.83,27,0.034446644286314644,1.7385555505752563,1.704671025276184,0.03280282020568848,-3.1521434783935547,-3.1521434783935547,0.0,-3.2402244408925376,-3.2402244408925376,0.001,4402
760,4516,165,5.83,5.83,27,0.044062274818619095,1.7132400274276733,1.6896820465723674,0.032292962074279785,-3.209239959716797,-3.209239959716797,0.0,-3.192981481552124,-3.192981481552124,0.001,4425
764,4539,165,5.82,5.82,27,0.03938966554900011,1.7386339902877808,1.6719779173533122,0.037722982466220856,-3.076542377471924,-3.076542377471924,0.0,-3.2645612557729087,-3.2645612557729087,0.001,4448
768,4563,165,5.83,5.83,27,0.03359555328885714,1.6248295307159424,1.6464157501856487,0.0380837544798851,-3.2855136394500732,-3.2855136394500732,0.0,-3.2918368180592856,-3.2918368180592856,0.001,4472
772,4587,165,5.83,5.83,27,0.046033261343836784,1.7163119316101074,1.70572563012441,0.048219747841358185,-3.154742956161499,-3.154742956161499,0.0,-3.1461954911549888,-3.1461954911549888,0.001,4496
776,4610,165,5.84,5.84,27,0.04704031813889742,1.5686898231506348,1.6309787034988403,0.08216561377048492,-3.3578460216522217,-3.3578460216522217,0.0,-3.3098324139912925,-3.3098324139912925,0.001,4519
780,4633,165,5.84,5.84,28,0.03419878743588924,1.667920470237732,1.6447824637095134,0.03308553621172905,-3.278325080871582,-3.278325080871582,0.0,-3.3412932554880777,-3.3412932554880777,0.001,4542
784,4655,165,5.82,5.82,28,0.037753769755363466,1.6793819665908813,1.6529698967933655,0.04387694224715233,-3.2427995204925537,-3.2427995204925537,0.0,-3.284977912902832,-3.284977912902832,0.001,4565
788,4679,165,5.82,5.82,28,0.0365673474346598,1.6126387119293213,1.627532919247945,0.02966105192899704,-3.306096076965332,-3.306096076965332,0.0,-3.3695183595021567,-3.3695183595021567,0.001,4588
792,4703,165,5.82,5.82,28,0.04177476683010658,1.6455132961273193,1.6501229604085286,0.02778671681880951,-3.4196155071258545,-3.4196155071258545,0.0,-3.347736676534017,-3.347736676534017,0.001,4612
796,4726,165,5.82,5.82,28,0.037258214130997655,1.7345720529556274,1.6808032393455505,0.03159135952591896,-3.1327545642852783,-3.1327545642852783,0.0,-3.265830636024475,-3.265830636024475,0.001,4635
800,4750,165,5.82,5.82,28,0.04255347171177467,1.5914751291275024,1.633481542269389,0.041299447417259216,-3.3723104000091553,-3.3723104000091553,0.0,-3.294235865275065,-3.294235865275065,0.001,4659
804,4774,165,5.82,5.82,28,0.04166927250723044,1.641236662864685,1.6698718070983887,0.029622703790664673,-3.4208483695983887,-3.4208483695983887,0.0,-3.290252367655436,-3.290252367655436,0.001,4683
808,4798,164,5.82,5.82,29,0.04779410858949026,1.6169981956481934,1.6629685163497925,0.055534765124320984,-3.3299169540405273,-3.3299169540405273,0.0,-3.311290423075358,-3.311290423075358,0.001,4707
812,4821,164,5.83,5.83,29,0.03912986380358537,1.5877151489257812,1.6121044158935547,0.04768582433462143,-3.4335551261901855,-3.4335551261901855,0.0,-3.3992557525634766,-3.3992557525634766,0.001,4730
816,4843,164,5.83,5.83,29,0.04092841347058614,1.688323736190796,1.6683344443639119,0.028479881584644318,-3.244961977005005,-3.244961977005005,0.0,-3.2885252634684243,-3.2885252634684243,0.001,4752
820,4867,164,5.84,5.84,29,0.029941829852759838,1.7047795057296753,1.673425277074178,0.047078873962163925,-3.143247365951538,-3.143247365951538,0.0,-3.2618978023529053,-3.2618978023529053,0.001,4776
824,4891,164,5.83,5.83,29,0.05617688596248627,1.716065764427185,1.6765183210372925,0.05462761968374252,-3.051872491836548,-3.051872491836548,0.0,-3.207911173502604,-3.207911173502604,0.001,4800
828,4913,164,5.84,5.84,29,0.04152218997478485,1.712648868560791,1.686936616897583,0.0796690583229065,-3.168156147003174,-3.168156147003174,0.0,-3.2475063800811768,-3.2475063800811768,0.001,4823
832,4936,164,5.84,5.84,29,0.035074973851442336,1.7207648754119873,1.6700313687324524,0.049701809883117676,-3.206615447998047,-3.206615447998047,0.0,-3.202594041824341,-3.202594041824341,0.001,4845
836,4957,164,5.81,5.81,30,0.03253076442827781,1.7480483055114746,1.718412200609843,0.04069170355796814,-3.007214307785034,-3.007214307785034,0.0,-3.106050888697306,-3.106050888697306,0.001,4867
840,4980,164,5.8,5.8,30,0.02964223859210809,1.7118231058120728,1.6588188409805298,0.020945116877555847,-3.2319273948669434,-3.2319273948669434,0.0,-3.2995800971984863,-3.2995800971984863,0.001,4889
844,5003,164,5.79,5.79,30,0.0411247331649065,1.6672717332839966,1.64119819800059,0.04044239968061447,-3.14675235748291,-3.14675235748291,0.0,-3.3036824067433677,-3.3036824067433677,0.001,4912
848,5027,164,5.8,5.8,30,0.04409680639704069,1.6482491493225098,1.6253513097763062,0.07271277904510498,-3.2470109462738037,-3.2470109462738037,0.0,-3.305551290512085,-3.305551290512085,0.001,4936
852,5050,164,5.8,5.8,30,0.04241127831240495,1.7319670915603638,1.6292483409245808,0.031358424574136734,-3.0490171909332275,-3.0490171909332275,0.0,-3.2920820713043213,-3.2920820713043213,0.001,4959
856,5073,164,5.81,5.81,30,0.03319863944003979,1.5805665254592896,1.6204689343770344,0.04171948879957199,-3.414118528366089,-3.414118528366089,0.0,-3.318023125330607,-3.318023125330607,0.001,4983
860,5097,164,5.81,5.81,30,0.027234740555286407,1.5322723388671875,1.6476318836212158,0.028585510328412056,-3.658952474594116,-3.658952474594116,0.0,-3.326228936513265,-3.326228936513265,0.001,5006
864,5121,164,5.82,5.82,31,0.04603144650657972,1.6961464881896973,1.6558915774027507,0.05428095906972885,-3.2740674018859863,-3.2740674018859863,0.0,-3.260540008544922,-3.260540008544922,0.001,5030
868,5145,164,5.82,5.82,31,0.04056367898980776,1.7061653137207031,1.657114823659261,0.03241424635052681,-3.295825958251953,-3.295825958251953,0.0,-3.2943329016367593,-3.2943329016367593,0.001,5054
872,5169,164,5.82,5.82,31,0.03293647958586613,1.6502816677093506,1.6507799625396729,0.030295709148049355,-3.3774361610412598,-3.3774361610412598,0.0,-3.287484884262085,-3.287484884262085,0.001,5078
876,5192,164,5.82,5.82,31,0.04580919040987889,1.7350506782531738,1.6236469348271687,0.02705186791718006,-3.0852606296539307,-3.0852606296539307,0.0,-3.347588221232096,-3.347588221232096,0.001,5101
880,5214,164,5.81,5.81,31,0.03813299797475338,1.60906982421875,1.6996909976005554,0.041801176965236664,-3.347487449645996,-3.347487449645996,0.0,-3.16926646232605,-3.16926646232605,0.001,5123
884,5238,164,5.83,5.83,31,0.044621191918849945,1.5840669870376587,1.6682337919871013,0.04913204908370972,-3.3883700370788574,-3.3883700370788574,0.0,-3.2568017641703286,-3.2568017641703286,0.001,5147
888,5261,164,5.82,5.82,31,0.04217574596405029,1.6109952926635742,1.6631409327189128,0.03802139312028885,-3.359447479248047,-3.359447479248047,0.0,-3.266756852467855,-3.266756852467855,0.001,5170
892,5284,164,5.81,5.81,32,0.043298725659648575,1.67666494846344,1.6500478982925415,0.03383609652519226,-3.2783007621765137,-3.2783007621765137,0.0,-3.309981107711792,-3.309981107711792,0.001,5193
896,5307,164,5.81,5.81,32,0.032270679622888564,1.6642684936523438,1.6408185561498005,0.0416746586561203,-3.2509963512420654,-3.2509963512420654,0.0,-3.3500563303629556,-3.3500563303629556,0.001,5216
900,5329,164,5.79,5.79,32,0.0302266301587224,1.665340542793274,1.6617002884546916,0.028259484097361565,-3.3269481658935547,-3.3269481658935547,0.0,-3.3014156023661294,-3.3014156023661294,0.001,5238
904,5353,164,5.79,5.79,32,0.04693432152271271,1.6541047096252441,1.6534430980682373,0.06352026760578156,-3.3032007217407227,-3.3032007217407227,0.0,-3.2286154429117837,-3.2286154429117837,0.001,5262
908,5377,164,5.79,5.79,32,0.039515119045972824,1.5979927778244019,1.672576109568278,0.028624992817640305,-3.4441447257995605,-3.4441447257995605,0.0,-3.265543301900228,-3.265543301900228,0.001,5286
912,5400,164,5.79,5.79,32,0.03285350246975819,1.5430184602737427,1.6181263128916423,0.05971360206604004,-3.4765543937683105,-3.4765543937683105,0.0,-3.3302610715230307,-3.3302610715230307,0.001,5309
916,5422,164,5.79,5.79,32,0.028905151784420012,1.6760622262954712,1.6470652222633362,0.03354180231690407,-3.197699785232544,-3.197699785232544,0.0,-3.288789391517639,-3.288789391517639,0.001,5331
920,5446,164,5.79,5.79,33,0.03701626633604368,1.6704779863357544,1.6465715964635212,0.035677824169397354,-3.2623913288116455,-3.2623913288116455,0.0,-3.3169784545898438,-3.3169784545898438,0.001,5355
924,5470,164,5.79,5.79,33,0.029688256482283275,1.68706476688385,1.6689082384109497,0.02180902287364006,-3.278085947036743,-3.278085947036743,0.0,-3.2966293493906655,-3.2966293493906655,0.001,5379
928,5494,164,5.81,5.81,33,0.03640849143266678,1.6113559007644653,1.6445030371348064,0.024379421025514603,-3.368817090988159,-3.368817090988159,0.0,-3.2811891237894693,-3.2811891237894693,0.001,5403
932,5516,164,5.8,5.8,33,0.04497206645707289,1.638713002204895,1.663036584854126,0.05430918186903,-3.2909631729125977,-3.2909631729125977,0.0,-3.3115594387054443,-3.3115594387054443,0.001,5425
936,5539,164,5.82,5.82,33,0.033308581449091434,1.7186342477798462,1.6517492135365803,0.04053175821900368,-3.0929665565490723,-3.0929665565490723,0.0,-3.2992029984792075,-3.2992029984792075,0.001,5448
940,5563,164,5.83,5.83,33,0.029482584136227768,1.6840343475341797,1.6192570527394612,0.041915617883205414,-3.2877824306488037,-3.2877824306488037,0.0,-3.416696548461914,-3.416696548461914,0.001,5472
944,5586,164,5.83,5.83,33,0.031267141178250316,1.6269875764846802,1.618099331855774,0.05217427760362625,-3.3815462589263916,-3.3815462589263916,0.0,-3.4156872034072876,-3.4156872034072876,0.001,5495
948,5609,164,5.82,5.82,34,0.034071480855345726,1.6469533443450928,1.6346757411956787,0.026776209473609924,-3.352790355682373,-3.352790355682373,0.0,-3.335114320119222,-3.335114320119222,0.001,5518
952,5633,164,5.83,5.83,34,0.06819725169667176,1.6724944114685059,1.6912713448206584,0.10948849469423294,-3.3871700763702393,-3.3871700763702393,0.0,-3.2449461619059243,-3.2449461619059243,0.001,5543
956,5657,164,5.84,5.84,34,0.042426738888025284,1.5810989141464233,1.6521273056666057,0.049612030386924744,-3.403701066970825,-3.403701066970825,0.0,-3.2855211098988852,-3.2855211098988852,0.001,5566
960,5681,164,5.84,5.84,34,0.031049170220891636,1.6090426445007324,1.6747531493504841,0.030934186652302742,-3.411804437637329,-3.411804437637329,0.0,-3.2727315425872803,-3.2727315425872803,0.001,5590
964,5704,164,5.83,5.83,34,0.04704011728366216,1.6699551343917847,1.70615820089976,0.0675225704908371,-3.3192479610443115,-3.3192479610443115,0.0,-3.144291877746582,-3.144291877746582,0.001,5613
968,5728,164,5.83,5.83,34,0.038989883537093796,1.6297577619552612,1.6455009778340657,0.052018605172634125,-3.394798755645752,-3.394798755645752,0.0,-3.3314523696899414,-3.3314523696899414,0.001,5637
972,5751,164,5.82,5.82,35,0.03311138600111008,1.6538195610046387,1.6310138305028279,0.04035361111164093,-3.3061671257019043,-3.3061671257019043,0.0,-3.3489471276601157,-3.3489471276601157,0.001,5660
976,5774,164,5.82,5.82,35,0.026005116601785023,1.6021153926849365,1.5893595616022747,0.016070853918790817,-3.3781731128692627,-3.3781731128692627,0.0,-3.4370911916097007,-3.4370911916097007,0.001,5683
980,5798,164,5.84,5.84,35,0.03507510386407375,1.6408370733261108,1.6080023845036824,0.036456093192100525,-3.329010009765625,-3.329010009765625,0.0,-3.4326669375101724,-3.4326669375101724,0.001,5707
984,5821,164,5.83,5.83,35,0.02952122502028942,1.6193398237228394,1.648039738337199,0.03240230679512024,-3.378790855407715,-3.378790855407715,0.0,-3.303401072820028,-3.303401072820028,0.001,5730
988,5845,164,5.84,5.84,35,0.030557784251868725,1.7169183492660522,1.6790293057759602,0.022656701505184174,-3.0953361988067627,-3.0953361988067627,0.0,-3.2450559933980307,-3.2450559933980307,0.001,5754
992,5869,164,5.85,5.85,35,0.03563878809412321,1.6477552652359009,1.6809085210164387,0.03176887705922127,-3.3762969970703125,-3.3762969970703125,0.0,-3.2809473673502603,-3.2809473673502603,0.001,5778
996,5891,164,5.84,5.84,35,0.028571149644752342,1.7303332090377808,1.6951858202616374,0.02440817467868328,-3.185908079147339,-3.185908079147339,0.0,-3.2324074109395347,-3.2324074109395347,0.001,5801
1000,5914,164,5.85,5.85,36,0.03200089962532123,1.7094663381576538,1.6610098282496135,0.024084176868200302,-3.244208335876465,-3.244208335876465,0.0,-3.28377358118693,-3.28377358118693,0.001,5824
1004,5938,164,5.85,5.85,36,0.030048174162705738,1.7177129983901978,1.6378966967264812,0.037592336535453796,-3.147752523422241,-3.147752523422241,-0.0,-3.325490395228068,-3.325490395228068,0.001,5847
1008,5961,164,5.84,5.84,36,0.03729607785741488,1.6386730670928955,1.671829064687093,0.04733243212103844,-3.341792106628418,-3.341792106628418,-0.0,-3.231066624323527,-3.231066624323527,0.001,5870
1012,5984,164,5.84,5.84,36,0.031508591026067734,1.627881407737732,1.6218305230140686,0.021459296345710754,-3.3544721603393555,-3.3544721603393555,-0.0,-3.3580304384231567,-3.3580304384231567,0.001,5893
1016,6007,164,5.85,5.85,36,0.032130432004729904,1.6556612253189087,1.629939595858256,0.0416145846247673,-3.336638927459717,-3.336638927459717,-0.0,-3.357228676478068,-3.357228676478068,0.001,5917
1020,6030,164,5.84,5.84,36,0.025127673149108888,1.646167516708374,1.6396331787109375,0.018350750207901,-3.3074419498443604,-3.3074419498443604,-0.0,-3.3639841079711914,-3.3639841079711914,0.001,5939
1024,6053,164,5.83,5.83,36,0.03536173328757286,1.7093596458435059,1.6329996983210247,0.03557123988866806,-3.18791127204895,-3.18791127204895,-0.0,-3.311726967493693,-3.311726967493693,0.001,5962
1028,6076,164,5.82,5.82,37,0.033992379903793335,1.676586627960205,1.6638750433921814,0.03202320262789726,-3.223886728286743,-3.223886728286743,-0.0,-3.268306255340576,-3.268306255340576,0.001,5985
1032,6100,164,5.84,5.84,37,0.045686194052298866,1.6198891401290894,1.6366266806920369,0.04021315276622772,-3.355088472366333,-3.355088472366333,-0.0,-3.3490443229675293,-3.3490443229675293,0.001,6009
1036,6123,164,5.84,5.84,37,0.03871962986886501,1.682111144065857,1.6920729875564575,0.04085231572389603,-3.217052459716797,-3.217052459716797,-0.0,-3.212499221165975,-3.212499221165975,0.001,6032
1040,6145,164,5.82,5.82,37,0.0370943204810222,1.6334975957870483,1.6363812685012817,0.03898759186267853,-3.3991687297821045,-3.3991687297821045,-0.0,-3.356721798578898,-3.356721798578898,0.001,6054
1044,6170,164,5.84,5.84,37,0.036338823226590954,1.7444612979888916,1.6112902561823528,0.05415262281894684,-3.1063616275787354,-3.1063616275787354,-0.0,-3.457665125528971,-3.457665125528971,0.001,6078
1048,6194,164,5.85,5.85,37,0.027882327015201252,1.6392934322357178,1.6707271734873455,0.01576743833720684,-3.3513708114624023,-3.3513708114624023,-0.0,-3.2922654151916504,-3.2922654151916504,0.001,6103
1052,6217,164,5.84,5.84,37,0.038808077573776245,1.6789895296096802,1.6561919053395588,0.022629989311099052,-3.196441650390625,-3.196441650390625,-0.0,-3.2861273288726807,-3.2861273288726807,0.001,6126
1056,6241,164,5.84,5.84,38,0.05015933824082216,1.6223304271697998,1.68655526638031,0.0484422966837883,-3.263263702392578,-3.263263702392578,-0.0,-3.2268181641896567,-3.2268181641896567,0.001,6150
1060,6264,164,5.83,5.83,38,0.03638280928134918,1.6480895280838013,1.627716839313507,0.023183166980743408,-3.4525258541107178,-3.4525258541107178,-0.0,-3.37943696975708,-3.37943696975708,0.001,6173
1064,6286,164,5.82,5.82,38,0.03320111818611622,1.5910820960998535,1.620466411113739,0.03199941664934158,-3.5582873821258545,-3.5582873821258545,-0.0,-3.4283413887023926,-3.4283413887023926,0.001,6195
1068,6310,164,5.82,5.82,38,0.031212265292803448,1.7138257026672363,1.658947467803955,0.023374352604150772,-3.1475396156311035,-3.1475396156311035,-0.0,-3.2460859616597495,-3.2460859616597495,0.001,6219
1072,6334,164,5.83,5.83,38,0.04423257087667783,1.620463490486145,1.659687916437785,0.03470350801944733,-3.265620231628418,-3.265620231628418,-0.0,-3.2979896068573,-3.2979896068573,0.001,6243
1076,6357,164,5.83,5.83,38,0.03727355723579725,1.557518720626831,1.6320368846257527,0.042659275233745575,-3.554067611694336,-3.554067611694336,-0.0,-3.3634719848632812,-3.3634719848632812,0.001,6267
1080,6379,164,5.81,5.81,38,0.04838843271136284,1.6471298933029175,1.636407454808553,0.04259027540683746,-3.2828779220581055,-3.2828779220581055,-0.0,-3.3188980420430503,-3.3188980420430503,0.001,6288
