time/time_elapsed,time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/RL_loss,train/actor_loss,train/loss,train/learning_rate,train/MSE_loss,train/Main_losses,train/MSE_losses,train/critic_loss,train/n_updates,train/Beta,train/critic_los
3466,162,684,563352,263.22309293,866.85,-11.98211669921875,-12.414098058106765,-11.98211669921875,0.001,1.2266744375228882,-12.414098058106765,1.2039128855433103,0.790223505598075,553221,0.0,0.8700824975967407
3483,162,688,566163,259.55770626,855.9,-12.808602333068848,-12.654996389630197,-12.808602333068848,0.001,1.2176387310028076,-12.654996389630197,1.1932648468291622,0.6514500071048394,556022,0.0,0.1298048347234726
3507,162,692,569879,263.32808027000004,859.95,-13.314650535583496,-12.838698351751898,-13.314650535583496,0.001,1.1134740114212036,-12.838698351751898,1.130512034155659,0.6939761507718526,559789,0.0,0.13672927021980286
3528,162,696,573372,263.93026363,856.72,-13.848600387573242,-13.062853070166218,-13.848600387573242,0.001,1.0987701416015625,-13.062853070166218,1.1809085876528271,0.639501830839799,563226,0.0,0.19193710386753082
3549,162,700,576863,272.73536343,869.64,-12.991397857666016,-13.255473041306816,-12.991397857666016,0.001,1.0686002969741821,-13.255473041306816,1.1110320254840258,0.8036527514884466,566694,0.0,0.6065386533737183
3570,162,704,580220,276.45289816999997,870.83,-12.662338256835938,-13.334506279831633,-12.662338256835938,0.001,1.1181247234344482,-13.334506279831633,1.1262003611260598,0.7861126038083516,570188,0.0,0.48790115118026733
3591,162,708,583667,277.06683014999993,866.61,-13.966391563415527,-13.64970652040068,-13.966391563415527,0.001,1.0416992902755737,-13.64970652040068,1.1333974076039863,0.8051449246921417,573593,0.0,0.050385233014822006
3611,162,712,586949,276.07894624999994,860.67,-14.454887390136719,-13.840486578602608,-14.454887390136719,0.001,1.0868099927902222,-13.840486578602608,1.0809825155578676,0.6531073203980515,576864,0.0,0.060373350977897644
3632,162,716,590326,276.57306731000006,856.42,-14.56297779083252,-13.964378309021725,-14.56297779083252,0.001,0.9544141888618469,-13.964378309021725,1.093941055844275,0.6607849677688616,580245,0.0,0.23335102200508118
3653,162,720,593713,277.22009276,852.07,-14.402952194213867,-14.100978690866045,-14.402952194213867,0.001,1.1621105670928955,-14.100978690866045,1.0827804295372625,0.6323659159950161,583654,0.0,0.08316335082054138
3674,162,724,597081,277.91795148,846.89,-13.83110523223877,-14.30818826563218,-13.83110523223877,0.001,1.2509645223617554,-14.30818826563218,1.1048586743018207,0.6600626064617844,587023,0.0,0.051765382289886475
3694,162,728,600473,278.321415,843.58,-14.764436721801758,-14.375238477015028,-14.764436721801758,0.001,1.1417840719223022,-14.375238477015028,1.0485460597510432,0.728362215440903,590416,0.0,0.05651455372571945
3716,162,732,603879,280.64114987,843.0,-15.232240676879883,-14.583103231421099,-15.232240676879883,0.001,1.014022707939148,-14.583103231421099,1.0303634504477184,0.7202233198173169,593842,0.0,4.229755401611328
3736,162,736,607231,281.20122569,838.98,-14.15065860748291,-14.714003298902853,-14.15065860748291,0.001,1.1213454008102417,-14.714003298902853,1.044039843332796,0.7217520826934061,597181,0.0,0.10006934404373169
3756,162,740,610548,285.44309867,843.4,-15.357277870178223,-14.796706402076865,-15.357277870178223,0.001,1.0297510623931885,-14.796706402076865,1.0368615214554768,0.7570702078673145,600486,0.0,0.06645262241363525
3774,162,744,613461,287.32237892,843.93,-15.44201374053955,-14.9277615002541,-15.44201374053955,0.001,0.9731310606002808,-14.9277615002541,1.087823022356678,0.7471146101961325,603403,0.0,7.132403373718262
3791,162,748,616208,284.28817883,834.43,-15.57061767578125,-15.02373483471199,-15.57061767578125,0.001,1.179740309715271,-15.02373483471199,1.0563609823406739,0.8230461032243184,606160,0.0,0.6945953965187073
3812,162,752,619549,284.65537335,830.93,-14.134549140930176,-15.038118081215101,-14.134549140930176,0.001,0.7768862843513489,-15.038118081215101,1.0192736474367288,0.7723370039453491,609443,0.0,0.057497188448905945
3832,162,756,622801,285.12774131000003,826.87,-15.252164840698242,-15.249906877479932,-15.252164840698242,0.001,1.0069016218185425,-15.249906877479932,1.000480945305069,0.7741331817895765,612739,0.0,0.11491135507822037
3852,162,760,626038,285.55362621,823.99,-15.183566093444824,-15.378411858846126,-15.183566093444824,0.001,1.0826666355133057,-15.378411858846126,0.9563983554760235,0.8271274269050495,615996,0.0,0.12942378222942352
3872,162,764,628846,282.98351331000003,816.45,-16.06862449645996,-15.458220226125311,-16.06862449645996,0.001,0.8307294845581055,-15.458220226125311,0.9447673388889858,0.7252357266983367,619281,0.0,0.08283776789903641
3889,162,768,632013,287.45717843,820.95,-15.071642875671387,-15.455862250328064,-15.071642875671387,0.001,0.8583241105079651,-15.455862250328064,0.9310043278336525,0.7758023955711212,622024,0.0,0.38784560561180115
3909,162,772,635233,291.77167918,825.75,-14.67235279083252,-15.573322865082757,-14.67235279083252,0.001,0.9146142601966858,-15.573322865082757,0.9794173169252633,0.9129461940095593,625206,0.0,0.5126372575759888
