rollout/ep_rew_mean,time/total_timesteps,time/episodes,train/std,rollout/ep_len_mean,time/fps,time/time_elapsed,train/ent_coef,train/loss,train/learning_rate,train/Main_losses,train/n_updates,train/MSE_loss,train/ent_coef_loss,train/critic_loss,train/RL_loss,train/MSE_losses,train/Beta,train/critic_los,train/actor_loss
-74.04986424,111841,176,0.03558208420872688,822.28,93,1195,0.0014973803718021372,2.1692402362823486,0.00073,2.5391526799649,101824,8.208417892456055,-0.763957504183054,0.09621200733818114,2.1692402362823486,8.194769263267517,-0.0,0.04683809354901314,2.5391526799649
-73.60089025,113941,180,0.035433586686849594,810.01,93,1219,0.0014670834079879569,3.2797298431396484,0.00073,2.6191846132278442,103936,7.9138641357421875,-0.06393175455741584,0.16229418333387002,3.2797298431396484,8.119144044816494,-0.0,0.09619327634572983,2.6191846132278442
-71.56400492000002,118200,184,0.03511858731508255,834.37,93,1264,0.0015748732439533342,2.221877098083496,0.00073,2.652386210858822,108160,7.580771446228027,0.373757844325155,0.17635662137763575,2.221877098083496,8.349760703742504,-0.0,0.2056620866060257,2.652386210858822
-70.20396170000001,121855,188,0.03488212078809738,836.99,93,1304,0.001474794673413271,3.536576747894287,0.00073,2.4986307360231876,111808,7.383968353271484,-0.3516034947242588,0.17703094088938087,3.536576747894287,8.051707051694393,-0.0,0.23013898730278015,2.4986307360231876
-70.64792882,126179,192,0.03469667583703995,816.23,93,1351,0.001504156591181527,2.1376430988311768,0.00073,2.453601961955428,116160,8.15721321105957,1.7371158201713115,0.10334219643846154,2.1376430988311768,8.024434953927994,-0.0,0.050986021757125854,2.453601961955428
-68.35600944,130028,196,0.03479459509253502,850.84,93,1392,0.0016236981937254313,1.8832643032073975,0.00073,2.450847065076232,120000,7.97993278503418,0.24433182459324598,0.12697051055147313,1.8832643032073975,7.950465708971024,-0.0,0.05062217637896538,2.450847065076232
-66.23871871,135407,200,0.03500311076641083,885.19,93,1451,0.0017035864184435923,2.297983169555664,0.00073,2.338840827345848,125376,7.638081073760986,0.5430547518189996,0.10912723478395492,2.297983169555664,7.719592824578285,-0.0,0.05390919744968414,2.338840827345848
-63.467309730000004,140659,204,0.035103313624858856,888.94,93,1508,0.0017179418573505245,1.9471029043197632,0.00073,2.0832429928705096,130624,7.927768230438232,0.8879458568990231,0.14346455546910875,1.9471029043197632,7.8646906316280365,-0.0,0.06319639086723328,2.0832429928705096
-62.10140850999999,144539,208,0.035046953707933426,876.01,93,1551,0.0017078725159080932,1.7230684757232666,0.00073,1.92880002502352,134528,7.280190467834473,0.846973181469366,0.08784201173693873,1.7230684757232666,7.720534652471542,-0.0,0.0761183351278305,1.92880002502352
-60.90276411999999,147431,212,0.03496139124035835,856.32,93,1582,0.001697057919955114,1.866187334060669,0.00073,2.0267153568565845,137408,7.446327209472656,-0.703615905251354,0.19257847173139453,1.866187334060669,7.560228496789932,-0.0,0.1166629046201706,2.0267153568565845
-56.19820035,151997,216,0.03472975641489029,883.42,92,1635,0.001702537847450003,1.6372780799865723,0.00073,2.085337806493044,141952,7.30029296875,0.21497588604688644,0.2164515728945844,1.6372780799865723,7.631704173982143,-0.0,0.1271687150001526,2.085337806493044
-50.674216650000005,156126,220,0.034713707864284515,921.52,92,1689,0.0017904220276250271,1.5846831798553467,0.00073,1.7115277228876948,146112,7.69046688079834,-1.1124518453143537,0.13806654151994735,1.5846831798553467,7.242772653698921,-0.0,0.10589153319597244,1.7115277228876948
-38.72504489000001,162488,224,0.03446749597787857,979.81,92,1765,0.0018208052570116706,0.853076696395874,0.00073,1.1640208098106086,152448,6.679126262664795,0.15159085392951965,0.1059097055112943,0.853076696395874,7.413757614791393,-0.0,0.07357873022556305,1.1640208098106086
-29.78577825,167199,228,0.03434886038303375,1023.38,92,1816,0.0019846149334625807,1.2252023220062256,0.00073,0.9560288329375908,157184,7.183669567108154,0.569429682334885,0.15119976934511214,1.2252023220062256,7.099938221275806,-0.0,0.1275821179151535,0.9560288329375908
-14.366917230000004,172860,232,0.03433031216263771,1074.88,92,1877,0.002081021073536249,-0.08452829718589783,0.00073,0.30801617447286844,162816,6.765103340148926,0.9114651682320982,0.12907238502521068,-0.08452829718589783,6.862065963447094,-0.0,0.11022457480430603,0.30801617447286844
-1.3349288399999995,178383,236,0.03443390503525734,1081.48,92,1937,0.002657781762536615,0.11994975805282593,0.00073,-0.13311983144376427,168384,6.172307014465332,-1.3168943088967353,0.13933696411550045,0.11994975805282593,6.211079612374306,-0.0,0.10019178688526154,-0.13311983144376427
9.938403330000003,182680,240,0.03468963876366615,1090.54,92,1984,0.0029932691431895364,-0.4728359878063202,0.00073,-0.4451460666023195,172672,6.172722816467285,0.7630971842445433,0.1744103887467645,-0.4728359878063202,6.069531328976154,-0.0,0.13404086232185364,-0.4451460666023195
25.61170115,187325,244,0.03462134301662445,1114.65,92,2035,0.002830999823345337,-0.34887242317199707,0.00073,-0.8487490406259894,177280,5.9857072830200195,-0.9394459563773125,0.1517235464125406,-0.34887242317199707,5.938185587525368,-0.0,0.14662393927574158,-0.8487490406259894
34.826298789999996,190940,248,0.03464437648653984,1086.8,92,2075,0.002882625431084307,-1.2105985879898071,0.00073,-0.9816831714706495,180928,5.95763635635376,-1.0581235399004072,0.130048485531006,-1.2105985879898071,5.923027344048023,-0.0,0.13590317964553833,-0.9816831714706495
46.24307097,195020,252,0.034585803747177124,1076.01,91,2119,0.0033759050675143953,-1.0200698375701904,0.00073,-1.3538438430987298,185024,5.86435604095459,0.5978751452639699,0.14174501685192809,-1.0200698375701904,5.730973899364471,-0.0,0.16836848855018616,-1.3538438430987298
56.744141150000004,198557,256,0.034943122416734695,1062.28,91,2162,0.0034506067022448406,-2.208897113800049,0.00073,-1.763481315691024,188544,6.44755744934082,0.4245504371356219,0.1286267382092774,-2.208897113800049,6.177466295659542,-0.0,0.07822730392217636,-1.763481315691024
70.37114004,202642,260,0.03533657267689705,1053.96,91,2215,0.004189904509985354,-2.994105339050293,0.00073,-2.2671979945153,192640,5.398841857910156,1.457586145028472,0.1889040389796719,-2.994105339050293,5.280389562249184,-0.0,0.1699046939611435,-2.2671979945153
83.86802119,206453,264,0.035472482442855835,1042.82,91,2257,0.0036601991560019087,-2.675567626953125,0.00073,-2.5039085391908884,196416,5.669561862945557,0.935856862924993,0.15299583063460886,-2.675567626953125,5.6648144498467445,-0.0,0.07568411529064178,-2.5039085391908884
97.86710241,210262,268,0.035507455468177795,1031.44,91,2298,0.00398171842971351,-2.698575019836426,0.00073,-2.7689200211316347,200256,5.704511642456055,1.4850947280647233,0.13825034466572106,-2.698575019836426,5.6954663917422295,-0.0,0.07450439035892487,-2.7689200211316347
107.32449711,213083,272,0.03559746593236923,1018.69,91,2328,0.003890456988301594,-3.4109692573547363,0.00073,-3.0339952874928713,203072,5.141750812530518,1.7778391228057444,0.20462248497642577,-3.4109692573547363,5.520772911608219,-0.0,0.2747863531112671,-3.0339952874928713
121.79364298,216457,276,0.03596905991435051,1046.16,91,2365,0.004448391111509409,-3.707642078399658,0.00073,-3.51804406568408,206464,5.466268539428711,0.24866290111094713,0.1350266375229694,-3.707642078399658,5.481903038918972,-0.0,0.06386896222829819,-3.51804406568408
137.41263206,219956,280,0.03622247651219368,1060.15,91,2403,0.0040867898424039595,-4.257810592651367,0.00073,-3.8421562239527702,209920,5.709322929382324,0.6414276789873838,0.1183165468974039,-4.257810592651367,5.7085713520646095,-0.0,0.08443187177181244,-3.8421562239527702
152.47504537999998,223404,284,0.03623924031853676,1052.04,91,2441,0.0046225069600041024,-3.9687559604644775,0.00073,-3.9277940914034843,213376,6.7009429931640625,0.031327725388109684,0.17762974149081856,-3.9687559604644775,6.285258114337921,-0.0,0.626202404499054,-3.9277940914034843
165.15329056,226541,288,0.036866120994091034,1046.86,91,2475,0.004735435693874024,-4.493168830871582,0.00073,-4.423988182097673,216512,6.520115852355957,-1.6087443938013166,0.150001975154737,-4.493168830871582,6.162998005747795,-0.0,0.1461108773946762,-4.423988182097673
175.41270314000002,229257,292,0.03697884455323219,1030.78,91,2505,0.0054452516487799585,-4.658058166503906,0.00073,-4.346484929323196,219264,5.985996246337891,-0.003044381970539689,0.13517322682309896,-4.658058166503906,6.402783595025539,-0.0,0.08278838545084,-4.346484929323196
184.87453473000002,232081,296,0.03711596131324768,1020.53,91,2536,0.005199135513976216,-4.152809143066406,0.00073,-4.508078746497631,222080,6.562887191772461,0.11136719025671482,0.18742308346554637,-4.152809143066406,6.432265900075436,-0.0,0.13419386744499207,-4.508078746497631
189.1360412,234089,300,0.036692723631858826,986.82,91,2558,0.0033952150515688118,-4.1913371086120605,0.00073,-4.55783424153924,224064,5.771844863891602,1.3303664387203753,0.2199064048472792,-4.1913371086120605,5.788343101739883,-0.0,0.2641714811325073,-4.55783424153924
195.30659831,236407,304,0.03667884320020676,957.48,91,2583,0.004471049069252331,-5.2734222412109375,0.00073,-4.647094905376434,226368,4.995641708374023,1.0004892523866147,0.2302937989588827,-5.2734222412109375,5.271975837647915,-0.0,0.10821962356567383,-4.647094905376434
208.85507758000003,239945,308,0.03696450591087341,954.06,91,2622,0.00550542572455015,-5.044668197631836,0.00073,-4.886194948107004,229952,6.198834419250488,0.42713284213095903,0.4472314348677173,-5.044668197631836,6.427596837282181,-0.0,0.09844951331615448,-4.886194948107004
220.78211706,243232,312,0.03720773756504059,958.01,91,2658,0.005584594844549429,-5.467877388000488,0.00073,-5.329908654093742,233216,5.778799533843994,-0.3690282085444778,0.2681858967989683,-5.467877388000488,6.415440559387207,-0.0,0.21026360988616943,-5.329908654093742
220.99195827999995,244879,316,0.03732171282172203,928.82,91,2676,0.00604644156555878,-6.387025833129883,0.00073,-5.2843854278326035,234880,5.985037803649902,0.02742457902058959,0.3979606134817004,-6.387025833129883,6.346922151744366,-0.0,0.2040552943944931,-5.2843854278326035
227.97491484999998,247484,320,0.03757408261299133,913.58,91,2703,0.00622361850400921,-5.586935043334961,0.00073,-5.466685459017754,237440,5.8460373878479,-0.5069217653945088,0.1858810651465319,-5.586935043334961,6.136079378426075,-0.0,0.2389395833015442,-5.466685459017754
232.75843099000005,250782,324,0.03753181919455528,882.94,91,2739,0.005422463822469581,-6.714415550231934,0.00073,-5.6226597130298615,240768,5.707943916320801,-1.3933020161930472,0.18349950265837833,-6.714415550231934,6.164171986281872,-0.0,0.06541862338781357,-5.6226597130298615
240.34278260000002,254037,328,0.03754500672221184,868.38,91,2782,0.005649748723953962,-5.443624019622803,0.00073,-6.000115528702736,244032,6.465839385986328,-0.7976973187178373,0.18883754877606407,-5.443624019622803,6.183963842689991,-0.0,0.17986904084682465,-6.000115528702736
235.23572903000002,256451,332,0.03752283751964569,835.91,91,2813,0.005183034190849867,-6.316432952880859,0.00073,-6.141853921115398,246464,6.560788154602051,-0.19175632414408028,0.282830506504979,-6.316432952880859,6.206899784505367,-0.0,0.13420358300209045,-6.141853921115398
237.95656574,259614,336,0.03713303804397583,812.31,91,2847,0.00501448565046303,-5.888665199279785,0.00073,-6.0845871195197105,249600,4.822872161865234,-1.226015230990015,0.21848566236440092,-5.888665199279785,5.000692151486874,-0.0,0.06562352180480957,-6.0845871195197105
240.26085135000002,262606,340,0.037220299243927,799.26,91,2880,0.005466055699798744,-6.923314094543457,0.00073,-6.400394283235073,252608,4.789141654968262,0.7760226475074887,0.23078963567968458,-6.923314094543457,4.987788654863834,-0.0,0.15712913870811462,-6.400394283235073
238.35262172999998,265676,344,0.03731686621904373,783.51,91,2913,0.005856709307408892,-7.265656471252441,0.00073,-6.730867438018322,255680,4.556987762451172,0.524607021943666,0.2324001151137054,-7.265656471252441,4.808710552752018,-0.0,0.1562960296869278,-6.730867438018322
238.66569489000003,268181,348,0.0372246578335762,772.41,91,2941,0.005042243217758369,-6.86727237701416,0.00073,-6.752714917063713,258176,4.897106170654297,-0.8192911720834672,0.21670638507930562,-6.86727237701416,4.656362749636173,-0.0,0.16662850975990295,-6.752714917063713
241.58649778999998,271310,352,0.036875005811452866,762.9,91,2975,0.004673186471336521,-6.046762466430664,0.00073,-6.815700545907021,261312,4.941699981689453,-0.4375392241636291,0.18341455806512386,-6.046762466430664,4.698642402887344,-0.0,0.1882672905921936,-6.815700545907021
241.91531534,274131,356,0.03686915338039398,755.74,91,3006,0.0047986039135139436,-7.667315483093262,0.00073,-7.058687634766102,264128,4.741479396820068,0.46200193418189883,0.22540799342095852,-7.667315483093262,4.620161488652229,-0.0,0.13396704196929932,-7.058687634766102
242.37916282000003,277182,360,0.0371360182762146,745.4,91,3038,0.005430928948044311,-6.601113319396973,0.00073,-7.014995627105236,267136,5.32086181640625,0.3777918927371502,0.25432447355706245,-6.601113319396973,4.74626312404871,-0.0,0.482144832611084,-7.014995627105236
236.09058876999998,279269,364,0.03721626102924347,728.16,91,3061,0.005643834527290892,-7.70574951171875,0.00073,-7.1885610446333885,269248,5.53314208984375,0.024406087351962924,0.38041323225479573,-7.70574951171875,5.848086483776569,-0.0,0.055723875761032104,-7.1885610446333885
