train/loss,train/n_updates,train/MSE_losses,train/critic_los,rollout/ep_rew_mean,train/learning_rate,train/ent_coef,train/Main_losses,train/Beta,train/RL_loss,time/time_elapsed,train/critic_loss,time/episodes,train/MSE_loss,rollout/ep_len_mean,train/ent_coef_loss,time/fps,train/actor_loss,time/total_timesteps
14.153133392333984,18299,2.0594263076782227,0.5151157379150391,-170.6359244347826,0.001,0.016110869124531746,14.153133392333984,0,14.153133392333984,208,0.5151157379150391,92,2.0594263076782227,200.0,-0.02955438941717148,88,14.153133392333984,18400
18.82790756225586,19099,2.289672374725342,0.6642342805862427,-167.24057467708334,0.001,0.015299174003303051,18.82790756225586,0,18.82790756225586,217,0.6642342805862427,96,2.289672374725342,200.0,0.095955491065979,88,18.82790756225586,19200
16.918895721435547,19899,2.3135576248168945,0.8194712996482849,-165.42035463,0.001,0.015125894919037819,16.918895721435547,0,16.918895721435547,226,0.8194712996482849,100,2.3135576248168945,200.0,-0.004933476448059082,88,16.918895721435547,20000
13.390035629272461,20699,2.206339120864868,0.39358335733413696,-148.73537436,0.001,0.015410985797643661,13.390035629272461,0,13.390035629272461,235,0.39358335733413696,104,2.206339120864868,200.0,-0.47835445404052734,88,13.390035629272461,20800
19.035503387451172,21499,2.3477330207824707,0.7755756378173828,-151.34758496,0.001,0.0158432237803936,19.035503387451172,0,19.035503387451172,244,0.7755756378173828,108,2.3477330207824707,200.0,0.6334663033485413,88,19.035503387451172,21600
15.707157135009766,22299,2.2113351821899414,0.5862566232681274,-149.96958543,0.001,0.015340601094067097,15.707157135009766,0,15.707157135009766,253,0.5862566232681274,112,2.2113351821899414,200.0,-0.04819341003894806,88,15.707157135009766,22400
16.278911590576172,23099,2.143253803253174,0.29564014077186584,-147.47901493999998,0.001,0.015118344686925411,16.278911590576172,0,16.278911590576172,262,0.29564014077186584,116,2.143253803253174,200.0,0.27410662174224854,88,16.278911590576172,23200
16.922582626342773,23899,2.2700793743133545,0.6262721419334412,-144.32962210000002,0.001,0.015370490029454231,16.922582626342773,0,16.922582626342773,271,0.6262721419334412,120,2.2700793743133545,200.0,0.10845421254634857,88,16.922582626342773,24000
16.552234649658203,24699,2.3673651218414307,0.8067666888237,-148.42720552999998,0.001,0.014136211946606636,16.552234649658203,0,16.552234649658203,280,0.8067666888237,124,2.3673651218414307,200.0,-0.15550914406776428,88,16.552234649658203,24800
11.934511184692383,25499,2.3643884658813477,0.1539207100868225,-145.06815306,0.001,0.016238249838352203,11.934511184692383,0,11.934511184692383,289,0.1539207100868225,128,2.3643884658813477,200.0,-1.002014398574829,88,11.934511184692383,25600
