train/ent_coef_loss,rollout/ep_len_mean,train/Main_losses,train/Beta,time/episodes,train/RL_loss,train/critic_los,train/n_updates,train/critic_loss,rollout/ep_rew_mean,train/MSE_loss,time/fps,train/learning_rate,time/total_timesteps,train/ent_coef,train/MSE_losses,train/actor_loss,train/loss,time/time_elapsed
-0.3069431781768799,200.0,13.67031478881836,0,92,13.67031478881836,0.2868920862674713,18299,0.2868920862674713,-168.97495339130433,2.3985838890075684,88,0.001,18400,0.011864827945828438,2.3985838890075684,13.67031478881836,13.67031478881836,208
-0.29023101925849915,200.0,16.001201629638672,0,96,16.001201629638672,0.39599740505218506,19099,0.39599740505218506,-167.09378570833334,2.029648542404175,88,0.001,19200,0.009829812683165073,2.029648542404175,16.001201629638672,16.001201629638672,217
-0.3421553373336792,200.0,15.691082000732422,0,100,15.691082000732422,0.5243651270866394,19899,0.5243651270866394,-165.30723024,2.5010011196136475,88,0.001,20000,0.011296826414763927,2.5010011196136475,15.691082000732422,15.691082000732422,226
-0.7534962892532349,200.0,11.493000030517578,0,104,11.493000030517578,0.15817740559577942,20699,0.15817740559577942,-152.73091446,2.2885875701904297,88,0.001,20800,0.011308586224913597,2.2885875701904297,11.493000030517578,11.493000030517578,235
-0.21241000294685364,200.0,13.915958404541016,0,108,13.915958404541016,0.14123427867889404,21499,0.14123427867889404,-147.99795891000002,2.328376054763794,88,0.001,21600,0.010823714546859264,2.328376054763794,13.915958404541016,13.915958404541016,244
-1.832390308380127,200.0,9.297346115112305,0,112,9.297346115112305,0.24307897686958313,22299,0.24307897686958313,-144.66543394999997,2.424370527267456,88,0.001,22400,0.008660164661705494,2.424370527267456,9.297346115112305,9.297346115112305,254
1.0655817985534668,200.0,16.909168243408203,0,116,16.909168243408203,0.4375298023223877,23099,0.4375298023223877,-145.68568274,2.181600332260132,88,0.001,23200,0.009155710227787495,2.181600332260132,16.909168243408203,16.909168243408203,263
0.48457545042037964,200.0,16.015583038330078,0,120,16.015583038330078,0.38148313760757446,23899,0.38148313760757446,-140.89941940000003,2.2494707107543945,88,0.001,24000,0.01038963533937931,2.2494707107543945,16.015583038330078,16.015583038330078,272
-0.6352485418319702,200.0,14.505182266235352,0,124,14.505182266235352,1.0284295082092285,24699,1.0284295082092285,-141.06202195999998,2.489748954772949,88,0.001,24800,0.009416518732905388,2.489748954772949,14.505182266235352,14.505182266235352,281
0.05267292261123657,200.0,16.37517547607422,0,128,16.37517547607422,0.35970574617385864,25499,0.35970574617385864,-139.84009178000002,2.127833843231201,88,0.001,25600,0.009297426789999008,2.127833843231201,16.37517547607422,16.37517547607422,290
-0.09584799408912659,200.0,12.50050163269043,0,132,12.50050163269043,0.4185359477996826,26299,0.4185359477996826,-138.74274978000003,2.171618938446045,88,0.001,26400,0.010096944868564606,2.171618938446045,12.50050163269043,12.50050163269043,299
-0.2374570667743683,200.0,14.568613052368164,0,136,14.568613052368164,0.3696008026599884,27099,0.3696008026599884,-135.41694015,2.1218440532684326,88,0.001,27200,0.010290361009538174,2.1218440532684326,14.568613052368164,14.568613052368164,308
0.41312387585639954,200.0,12.611000061035156,0,140,12.611000061035156,0.6963092088699341,27899,0.6963092088699341,-135.51659795,2.400290012359619,88,0.001,28000,0.010129104368388653,2.400290012359619,12.611000061035156,12.611000061035156,317
1.0906572341918945,200.0,14.272567749023438,0,144,14.272567749023438,0.5495808124542236,28699,0.5495808124542236,-134.31275022,2.4149467945098877,88,0.001,28800,0.007866587489843369,2.4149467945098877,14.272567749023438,14.272567749023438,326
-0.8459565043449402,200.0,13.14185905456543,0,148,13.14185905456543,0.17458051443099976,29499,0.17458051443099976,-135.00252049,2.3238561153411865,88,0.001,29600,0.00887143425643444,2.3238561153411865,13.14185905456543,13.14185905456543,336
-0.013782709836959839,200.0,10.830211639404297,0,152,10.830211639404297,0.3503895699977875,30299,0.3503895699977875,-135.03149578,2.0503883361816406,88,0.001,30400,0.007209890056401491,2.0503883361816406,10.830211639404297,10.830211639404297,345
0.5904531478881836,200.0,14.988177299499512,0,156,14.988177299499512,0.19540442526340485,31099,0.19540442526340485,-134.34450473,2.1704773902893066,88,0.001,31200,0.006539298687130213,2.1704773902893066,14.988177299499512,14.988177299499512,354
0.6860759258270264,200.0,16.50016212463379,0,160,16.50016212463379,0.6859982013702393,31899,0.6859982013702393,-134.35283196999998,2.2500967979431152,88,0.001,32000,0.00621369294822216,2.2500967979431152,16.50016212463379,16.50016212463379,363
0.6197554469108582,200.0,14.63572883605957,0,164,14.63572883605957,0.16807565093040466,32699,0.16807565093040466,-134.07296035000002,2.1491355895996094,88,0.001,32800,0.005177156534045935,2.1491355895996094,14.63572883605957,14.63572883605957,372
0.8341173529624939,200.0,12.666868209838867,0,168,12.666868209838867,0.2500932812690735,33499,0.2500932812690735,-137.38307176,2.121837854385376,88,0.001,33600,0.005458585452288389,2.121837854385376,12.666868209838867,12.666868209838867,381
0.017977274954319,200.0,15.707795143127441,0,172,15.707795143127441,0.3575191795825958,34299,0.3575191795825958,-135.12528791,1.9423288106918335,88,0.001,34400,0.004847023636102676,1.9423288106918335,15.707795143127441,15.707795143127441,390
1.2976254224777222,200.0,13.159330368041992,0,176,13.159330368041992,0.17813363671302795,35099,0.17813363671302795,-134.86928489999997,2.2479207515716553,88,0.001,35200,0.003835298353806138,2.2479207515716553,13.159330368041992,13.159330368041992,399
0.22078418731689453,200.0,12.886242866516113,0,180,12.886242866516113,0.14573229849338531,35899,0.14573229849338531,-133.65174054999997,2.099043369293213,87,0.001,36000,0.00511197792366147,2.099043369293213,12.886242866516113,12.886242866516113,409
0.3211096525192261,200.0,9.493086814880371,0,184,9.493086814880371,0.5330694317817688,36699,0.5330694317817688,-132.08644863,1.9985542297363281,87,0.001,36800,0.0059020984917879105,1.9985542297363281,9.493086814880371,9.493086814880371,418
-0.13678178191184998,200.0,11.651268005371094,0,188,11.651268005371094,0.431343138217926,37499,0.431343138217926,-130.95050165,2.115828514099121,87,0.001,37600,0.00481416517868638,2.115828514099121,11.651268005371094,11.651268005371094,427
-0.07637688517570496,200.0,11.404659271240234,0,192,11.404659271240234,0.1504427045583725,38299,0.1504427045583725,-129.91019609000003,2.026108980178833,87,0.001,38400,0.0056714206002652645,2.026108980178833,11.404659271240234,11.404659271240234,436
-0.8020753860473633,200.0,11.15205192565918,0,196,11.15205192565918,0.125229150056839,39099,0.125229150056839,-130.89229652999998,2.0760068893432617,87,0.001,39200,0.005738109815865755,2.0760068893432617,11.15205192565918,11.15205192565918,445
-1.1183451414108276,200.0,10.334554672241211,0,200,10.334554672241211,0.42403608560562134,39899,0.42403608560562134,-133.40336575999999,2.229208469390869,87,0.001,40000,0.005434597842395306,2.229208469390869,10.334554672241211,10.334554672241211,454
0.7937750816345215,200.0,16.166704177856445,0,204,16.166704177856445,0.3547554016113281,40699,0.3547554016113281,-134.60840006,2.106607437133789,87,0.001,40800,0.005224269349128008,2.106607437133789,16.166704177856445,16.166704177856445,463
-0.5566227436065674,200.0,11.820138931274414,0,208,11.820138931274414,0.20965956151485443,41499,0.20965956151485443,-136.83390987,2.286534070968628,87,0.001,41600,0.005537572782486677,2.286534070968628,11.820138931274414,11.820138931274414,473
-1.3795702457427979,200.0,10.408002853393555,0,212,10.408002853393555,0.36218392848968506,42299,0.36218392848968506,-135.59779562999998,2.2844603061676025,87,0.001,42400,0.0061186859384179115,2.2844603061676025,10.408002853393555,10.408002853393555,482
-0.76349276304245,200.0,11.345399856567383,0,216,11.345399856567383,0.180881068110466,43099,0.180881068110466,-133.22079551,1.989113211631775,87,0.001,43200,0.005415086168795824,1.989113211631775,11.345399856567383,11.345399856567383,491
-0.4378363788127899,200.0,15.340105056762695,0,220,15.340105056762695,0.2521190345287323,43899,0.2521190345287323,-135.54234915,2.35626220703125,87,0.001,44000,0.005047687329351902,2.35626220703125,15.340105056762695,15.340105056762695,500
0.26148509979248047,200.0,11.351709365844727,0,224,11.351709365844727,0.34685564041137695,44699,0.34685564041137695,-135.46291895000002,2.1569747924804688,87,0.001,44800,0.005134193692356348,2.1569747924804688,11.351709365844727,11.351709365844727,509
1.1927083730697632,200.0,11.14021110534668,0,228,11.14021110534668,0.24509859085083008,45499,0.24509859085083008,-138.22405716,2.1297755241394043,87,0.001,45600,0.005003799218684435,2.1297755241394043,11.14021110534668,11.14021110534668,518
-1.9359469413757324,200.0,8.262055397033691,0,232,8.262055397033691,0.13638551533222198,46299,0.13638551533222198,-138.3084283,2.164642333984375,87,0.001,46400,0.004709267057478428,2.164642333984375,8.262055397033691,8.262055397033691,527
0.17392699420452118,200.0,11.129705429077148,0,236,11.129705429077148,0.16527512669563293,47099,0.16527512669563293,-140.42641414000002,2.250661849975586,87,0.001,47200,0.005292108282446861,2.250661849975586,11.129705429077148,11.129705429077148,537
0.10981371253728867,200.0,9.820777893066406,0,240,9.820777893066406,0.18468554317951202,47899,0.18468554317951202,-140.14318581,1.865415096282959,87,0.001,48000,0.005391033366322517,1.865415096282959,9.820777893066406,9.820777893066406,546
-0.0009035468101501465,200.0,11.1782808303833,0,244,11.1782808303833,0.20647962391376495,48699,0.20647962391376495,-140.03121109,2.102914333343506,87,0.001,48800,0.005267456639558077,2.102914333343506,11.1782808303833,11.1782808303833,555
0.37814706563949585,200.0,10.117241859436035,0,248,10.117241859436035,0.21691299974918365,49499,0.21691299974918365,-135.85628309,2.2136330604553223,87,0.001,49600,0.0057172323577106,2.2136330604553223,10.117241859436035,10.117241859436035,564
-0.776806116104126,200.0,12.66592025756836,0,252,12.66592025756836,0.1251922845840454,50299,0.1251922845840454,-137.87962857,1.999459981918335,87,0.001,50400,0.005839267745614052,1.999459981918335,12.66592025756836,12.66592025756836,573
0.3538587689399719,200.0,11.088993072509766,0,256,11.088993072509766,0.3473018705844879,51099,0.3473018705844879,-137.63311077000003,1.9973963499069214,87,0.001,51200,0.006020280998200178,1.9973963499069214,11.088993072509766,11.088993072509766,582
-1.354972243309021,200.0,9.075067520141602,0,260,9.075067520141602,0.12671422958374023,51899,0.12671422958374023,-139.05640152,1.9377399682998657,87,0.001,52000,0.008351706899702549,1.9377399682998657,9.075067520141602,9.075067520141602,591
-1.0528173446655273,200.0,11.735282897949219,0,264,11.735282897949219,0.420314222574234,52699,0.420314222574234,-140.25439139,1.7857534885406494,87,0.001,52800,0.009220855310559273,1.7857534885406494,11.735282897949219,11.735282897949219,601
-0.2704011797904968,200.0,16.42725372314453,0,268,16.42725372314453,0.4679768681526184,53499,0.4679768681526184,-137.00172548,1.8203274011611938,87,0.001,53600,0.006851234473288059,1.8203274011611938,16.42725372314453,16.42725372314453,610
-0.5908632874488831,200.0,10.613916397094727,0,272,10.613916397094727,0.6015758514404297,54299,0.6015758514404297,-141.63789689,2.039889335632324,87,0.001,54400,0.009418093599379063,2.039889335632324,10.613916397094727,10.613916397094727,619
0.33168622851371765,200.0,8.506409645080566,0,276,8.506409645080566,0.20077241957187653,55099,0.20077241957187653,-143.99562929,2.0799999237060547,87,0.001,55200,0.013262169435620308,2.0799999237060547,8.506409645080566,8.506409645080566,628
-0.11171858012676239,200.0,10.580533981323242,0,280,10.580533981323242,0.512778639793396,55899,0.512778639793396,-147.38489416000002,1.9050531387329102,87,0.001,56000,0.00989685207605362,1.9050531387329102,10.580533981323242,10.580533981323242,637
0.8851547241210938,200.0,10.351652145385742,0,284,10.351652145385742,0.26980891823768616,56699,0.26980891823768616,-146.1800232,2.1810765266418457,87,0.001,56800,0.008424904197454453,2.1810765266418457,10.351652145385742,10.351652145385742,646
0.6440790295600891,200.0,10.639004707336426,0,288,10.639004707336426,0.6584948897361755,57499,0.6584948897361755,-147.28477142,2.0010569095611572,87,0.001,57600,0.008712057955563068,2.0010569095611572,10.639004707336426,10.639004707336426,655
-0.8950904607772827,200.0,8.69201374053955,0,292,8.69201374053955,0.7679702043533325,58299,0.7679702043533325,-147.22348444999997,1.7945835590362549,87,0.001,58400,0.008877349086105824,1.7945835590362549,8.69201374053955,8.69201374053955,664
-0.22536616027355194,200.0,13.43319320678711,0,296,13.43319320678711,0.23291268944740295,59099,0.23291268944740295,-147.14960091999998,2.1730997562408447,87,0.001,59200,0.006957625970244408,2.1730997562408447,13.43319320678711,13.43319320678711,673
-0.03922608494758606,200.0,10.790399551391602,0,300,10.790399551391602,0.8762556314468384,59899,0.8762556314468384,-145.73801415,2.0029397010803223,87,0.001,60000,0.010356959886848927,2.0029397010803223,10.790399551391602,10.790399551391602,683
