time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,train/Beta,train/actor_loss,train/critic_los,train/MSE_loss,train/MSE_losses,train/RL_loss,train/Main_losses,train/loss,train/n_updates,train/learning_rate,train/critic_loss
162,5.82,242,39314,5.82,6728,-0.0,-3.642676671346029,0.06526197493076324,1.5495858192443848,1.500514268875122,-3.5590410232543945,-3.642676671346029,-3.5590410232543945,39212,0.001,0.041240458376705647
162,5.82,242,39338,5.82,6732,-0.0,-3.533301035563151,0.04330749809741974,1.602460265159607,1.590803861618042,-3.54898738861084,-3.533301035563151,-3.54898738861084,39236,0.001,0.03623142341772715
162,5.81,242,39361,5.81,6736,-0.0,-3.522321939468384,0.03997601941227913,1.5282293558120728,1.5550357103347778,-3.643622875213623,-3.522321939468384,-3.643622875213623,39259,0.001,0.0353630967438221
162,5.8,242,39384,5.8,6740,-0.0,-3.5585498809814453,0.03571416437625885,1.5444142818450928,1.5573769410451253,-3.5373449325561523,-3.5585498809814453,-3.5373449325561523,39283,0.001,0.031188891269266605
162,5.81,242,39408,5.81,6744,-0.0,-3.480513016382853,0.020471174269914627,1.4943432807922363,1.5937189658482869,-3.729332208633423,-3.480513016382853,-3.729332208633423,39306,0.001,0.026071191144486267
162,5.8,242,39431,5.8,6748,-0.0,-3.712104161580404,0.049203529953956604,1.4228276014328003,1.5063483715057373,-4.01765775680542,-3.712104161580404,-4.01765775680542,39329,0.001,0.03947487287223339
162,5.8,242,39454,5.8,6752,-0.0,-3.425079107284546,0.019973045215010643,1.6410104036331177,1.595242937405904,-3.294053077697754,-3.425079107284546,-3.294053077697754,39352,0.001,0.03364115177343289
162,5.8,243,39477,5.8,6756,-0.0,-3.4484338760375977,0.023541975766420364,1.6224465370178223,1.6020911534627278,-3.4725341796875,-3.4484338760375977,-3.4725341796875,39375,0.001,0.02808480973665913
162,5.81,243,39501,5.81,6760,-0.0,-3.6316567262013755,0.03671620041131973,1.3905911445617676,1.5318326552708943,-3.887876272201538,-3.6316567262013755,-3.887876272201538,39399,0.001,0.04232777779301008
162,5.81,243,39524,5.81,6764,-0.0,-3.5023160775502524,0.04012586176395416,1.5953556299209595,1.600013017654419,-3.5921847820281982,-3.5023160775502524,-3.5921847820281982,39422,0.001,0.03804044518619776
162,5.82,243,39548,5.82,6768,-0.0,-3.535210450490316,0.024201668798923492,1.6401602029800415,1.6017966667811077,-3.3451969623565674,-3.535210450490316,-3.3451969623565674,39446,0.001,0.028008171046773594
162,5.81,243,39571,5.81,6772,-0.0,-3.578473687171936,0.03670308366417885,1.5512948036193848,1.5449479818344116,-3.496182680130005,-3.578473687171936,-3.496182680130005,39469,0.001,0.03510008305311203
162,5.83,243,39594,5.83,6776,-0.0,-3.723481019337972,0.033166736364364624,1.5422626733779907,1.5190231402715046,-3.708770990371704,-3.723481019337972,-3.708770990371704,39492,0.001,0.026446931374569733
162,5.85,243,39618,5.85,6780,-0.0,-3.5129244327545166,0.04011397808790207,1.505052924156189,1.5528945128122966,-3.6007018089294434,-3.5129244327545166,-3.6007018089294434,39516,0.001,0.0331340025489529
162,5.84,244,39641,5.84,6784,-0.0,-3.410633087158203,0.0344938263297081,1.608351707458496,1.650636076927185,-3.5148303508758545,-3.410633087158203,-3.5148303508758545,39539,0.001,0.026944488286972046
162,5.84,244,39665,5.84,6788,-0.0,-3.646899620691935,0.03600800782442093,1.6145025491714478,1.5341410239537556,-3.373717784881592,-3.646899620691935,-3.373717784881592,39563,0.001,0.03451819314310948
162,5.85,244,39688,5.85,6792,-0.0,-3.554563283920288,0.035176120698451996,1.583249807357788,1.5427465041478474,-3.46889591217041,-3.554563283920288,-3.46889591217041,39586,0.001,0.02340747571239869
162,5.84,244,39710,5.84,6796,-0.0,-3.627568324406942,0.04574376717209816,1.595228672027588,1.5456027587254841,-3.482811212539673,-3.627568324406942,-3.482811212539673,39609,0.001,0.03413504951943954
162,5.84,244,39734,5.84,6800,-0.0,-3.82113250096639,0.0680084377527237,1.4740488529205322,1.4994499286015828,-3.8674511909484863,-3.82113250096639,-3.8674511909484863,39632,0.001,0.04741808772087097
162,5.84,244,39758,5.84,6804,-0.0,-3.6984155972798667,0.024581102654337883,1.6123952865600586,1.529028097788493,-3.4595282077789307,-3.6984155972798667,-3.4595282077789307,39656,0.001,0.029133311472833157
162,5.82,244,39781,5.82,6808,-0.0,-3.712007522583008,0.03315979987382889,1.458757996559143,1.5087446570396423,-3.844435453414917,-3.712007522583008,-3.844435453414917,39679,0.001,0.04542679749429226
162,5.82,245,39804,5.82,6812,-0.0,-3.6032602787017822,0.04197750613093376,1.4478679895401,1.5175037781397502,-3.797600507736206,-3.6032602787017822,-3.797600507736206,39703,0.001,0.035435899160802364
162,5.82,245,39826,5.82,6816,-0.0,-3.580236832300822,0.031131643801927567,1.5360586643218994,1.5505157311757405,-3.5105412006378174,-3.580236832300822,-3.5105412006378174,39725,0.001,0.030634773584703606
162,5.82,245,39848,5.82,6820,-0.0,-3.781409502029419,0.03219828009605408,1.5570532083511353,1.493300437927246,-3.6324803829193115,-3.781409502029419,-3.6324803829193115,39747,0.001,0.025896687991917133
162,5.79,245,39869,5.79,6824,-0.0,-3.6629021962483725,0.051811181008815765,1.5764347314834595,1.541048288345337,-3.6028921604156494,-3.6629021962483725,-3.6028921604156494,39768,0.001,0.04781896993517876
162,5.76,245,39890,5.76,6828,-0.0,-3.4864343802134194,0.030895136296749115,1.6023082733154297,1.5959196488062541,-3.4534060955047607,-3.4864343802134194,-3.4534060955047607,39788,0.001,0.030009550601243974
162,5.75,245,39913,5.75,6832,-0.0,-3.6320677598317466,0.026246989145874977,1.588015079498291,1.5479161739349365,-3.437941789627075,-3.6320677598317466,-3.437941789627075,39811,0.001,0.03337602720906337
162,5.75,245,39936,5.75,6836,-0.0,-3.6787397066752114,0.030416259542107582,1.4666094779968262,1.5329688390096028,-3.898283004760742,-3.6787397066752114,-3.898283004760742,39834,0.001,0.03237240500748158
162,5.75,245,39959,5.75,6840,-0.0,-3.5633742014567056,0.017957624047994614,1.4722548723220825,1.5420764684677124,-3.811984062194824,-3.5633742014567056,-3.811984062194824,39858,0.001,0.030680832763512928
162,5.74,246,39982,5.74,6844,-0.0,-3.51751979192098,0.03893214464187622,1.6720205545425415,1.5836503505706787,-3.3363845348358154,-3.51751979192098,-3.3363845348358154,39881,0.001,0.03522232950975498
162,5.74,246,40005,5.74,6848,-0.0,-3.7341681718826294,0.0417243167757988,1.4568307399749756,1.475667119026184,-3.8109068870544434,-3.7341681718826294,-3.8109068870544434,39903,0.001,0.031812991946935654
162,5.75,246,40029,5.75,6852,-0.0,-3.554987668991089,0.049109771847724915,1.5563064813613892,1.5635510285695393,-3.620204448699951,-3.554987668991089,-3.620204448699951,39927,0.001,0.02950768731534481
162,5.76,246,40053,5.76,6856,-0.0,-3.4844420750935874,0.022586099803447723,1.572160005569458,1.578635613123576,-3.5397322177886963,-3.4844420750935874,-3.5397322177886963,39951,0.001,0.023990842513740063
162,5.75,246,40076,5.75,6860,-0.0,-3.5318332513173423,0.06338387727737427,1.5904526710510254,1.5596849918365479,-3.4776077270507812,-3.5318332513173423,-3.4776077270507812,39974,0.001,0.04238256129125754
162,5.76,246,40100,5.76,6864,-0.0,-3.5392743746439614,0.02186482958495617,1.5265153646469116,1.5779979228973389,-3.7214317321777344,-3.5392743746439614,-3.7214317321777344,39998,0.001,0.03453441554059585
162,5.74,246,40122,5.74,6868,-0.0,-3.52683432896932,0.015343268401920795,1.6021921634674072,1.5629385709762573,-3.328961133956909,-3.52683432896932,-3.328961133956909,40020,0.001,0.02687233928591013
162,5.74,247,40145,5.74,6872,-0.0,-3.677896738052368,0.04262911155819893,1.479217529296875,1.4917916059494019,-3.7456276416778564,-3.677896738052368,-3.7456276416778564,40044,0.001,0.03244316826264063
162,5.74,247,40168,5.74,6876,-0.0,-3.560822089513143,0.036040838807821274,1.508036494255066,1.5684641202290852,-3.645371198654175,-3.560822089513143,-3.645371198654175,40066,0.001,0.02783277180666725
162,5.73,247,40191,5.73,6880,-0.0,-3.5870142777760825,0.04840967059135437,1.5911669731140137,1.5504670143127441,-3.420506000518799,-3.5870142777760825,-3.420506000518799,40089,0.001,0.04186957857261101
162,5.73,247,40214,5.73,6884,-0.0,-3.7503670851389566,0.03608370199799538,1.4359115362167358,1.4942457675933838,-3.8391172885894775,-3.7503670851389566,-3.8391172885894775,40113,0.001,0.031546568032354116
162,5.73,247,40238,5.73,6888,-0.0,-3.41557248433431,0.04222318157553673,1.636061191558838,1.6043157577514648,-3.317641019821167,-3.41557248433431,-3.317641019821167,40136,0.001,0.031832462176680565
162,5.73,247,40261,5.73,6892,-0.0,-3.5301669438680015,0.02630261704325676,1.5348809957504272,1.5504350264867146,-3.56618070602417,-3.5301669438680015,-3.56618070602417,40159,0.001,0.031343551663060985
162,5.73,247,40283,5.73,6896,-0.0,-3.550527572631836,0.02031470462679863,1.6854910850524902,1.585009753704071,-3.389899730682373,-3.550527572631836,-3.389899730682373,40181,0.001,0.035429582744836804
162,5.72,248,40306,5.72,6900,-0.0,-3.696489175160726,0.014902226626873016,1.538932204246521,1.5160924593607585,-3.494704484939575,-3.696489175160726,-3.494704484939575,40204,0.001,0.02520795166492462
162,5.72,248,40330,5.72,6904,-0.0,-3.6489814122517905,0.014444480650126934,1.5131096839904785,1.5408966938654582,-3.732658624649048,-3.6489814122517905,-3.732658624649048,40228,0.001,0.026248798550417025
162,5.73,248,40354,5.73,6908,-0.0,-3.5440810521443686,0.050049010664224625,1.743909239768982,1.5873857736587524,-3.1265971660614014,-3.5440810521443686,-3.1265971660614014,40252,0.001,0.03575019041697184
162,5.73,248,40377,5.73,6912,-0.0,-3.644768714904785,0.039742715656757355,1.6377917528152466,1.5285821755727131,-3.3363149166107178,-3.644768714904785,-3.3363149166107178,40275,0.001,0.03411236715813478
162,5.75,248,40401,5.75,6916,-0.0,-3.552500565846761,0.025053204968571663,1.5794519186019897,1.561362624168396,-3.5202763080596924,-3.552500565846761,-3.5202763080596924,40299,0.001,0.028144414226214092
162,5.75,248,40423,5.75,6920,-0.0,-3.446232875188192,0.034126535058021545,1.5806936025619507,1.6185521682103474,-3.630990505218506,-3.446232875188192,-3.630990505218506,40321,0.001,0.036635659324626126
162,5.77,248,40446,5.77,6924,-0.0,-3.3632966677347818,0.029722850769758224,1.614482045173645,1.6139695644378662,-3.390122652053833,-3.3632966677347818,-3.390122652053833,40344,0.001,0.03231105022132397
162,5.79,249,40469,5.79,6928,-0.0,-3.7102173964182534,0.034239429980516434,1.6710684299468994,1.5337259769439697,-3.3624889850616455,-3.7102173964182534,-3.3624889850616455,40367,0.001,0.03401806733260552
162,5.8,249,40493,5.8,6932,-0.0,-3.479513168334961,0.0405963733792305,1.6622898578643799,1.593713919321696,-3.3527112007141113,-3.479513168334961,-3.3527112007141113,40391,0.001,0.030854799319058657
162,5.81,249,40517,5.81,6936,-0.0,-3.5362420876820884,0.013896089047193527,1.4740101099014282,1.5643702348073323,-3.7647979259490967,-3.5362420876820884,-3.7647979259490967,40415,0.001,0.018127398875852425
162,5.82,249,40541,5.82,6940,-0.0,-3.5938584009806314,0.017215341329574585,1.5647130012512207,1.551360845565796,-3.541306734085083,-3.5938584009806314,-3.541306734085083,40439,0.001,0.019247838761657476
162,5.81,249,40563,5.81,6944,-0.0,-3.4524873892466226,0.043232522904872894,1.5365227460861206,1.5893330971399944,-3.642651319503784,-3.4524873892466226,-3.642651319503784,40462,0.001,0.03369247317314148
162,5.82,249,40587,5.82,6948,-0.0,-3.613372564315796,0.031320150941610336,1.493969202041626,1.5182797114054363,-3.424994468688965,-3.613372564315796,-3.424994468688965,40485,0.001,0.03523394310226043
162,5.8,249,40609,5.8,6952,-0.0,-3.6167075634002686,0.013980627059936523,1.4378950595855713,1.5144238869349163,-3.8133692741394043,-3.6167075634002686,-3.8133692741394043,40507,0.001,0.026978136971592903
162,5.79,250,40632,5.79,6956,-0.0,-3.543755213419596,0.057145509868860245,1.5423346757888794,1.5557758808135986,-3.3916406631469727,-3.543755213419596,-3.3916406631469727,40530,0.001,0.03321711687992016
162,5.81,250,40657,5.81,6960,-0.0,-3.567241589228312,0.07316797971725464,1.5757604837417603,1.5423983732859294,-3.5202157497406006,-3.567241589228312,-3.5202157497406006,40555,0.001,0.03424921791468348
162,5.8,250,40680,5.8,6964,-0.0,-3.4575080076853433,0.039632197469472885,1.5729258060455322,1.589645504951477,-3.4544920921325684,-3.4575080076853433,-3.4544920921325684,40578,0.001,0.029426756004492443
162,5.82,250,40704,5.82,6968,-0.0,-3.495084603627523,0.02750503085553646,1.5718995332717896,1.5892486572265625,-3.6030001640319824,-3.495084603627523,-3.6030001640319824,40602,0.001,0.02767410594969988
162,5.81,250,40726,5.81,6972,-0.0,-3.6373461484909058,0.02319464460015297,1.5566482543945312,1.515667736530304,-3.6099932193756104,-3.6373461484909058,-3.6099932193756104,40625,0.001,0.028771384432911874
162,5.81,250,40749,5.81,6976,-0.0,-3.444955746332804,0.028336353600025177,1.635158658027649,1.5981098016103108,-3.331714153289795,-3.444955746332804,-3.331714153289795,40647,0.001,0.02769883597890536
162,5.82,250,40773,5.82,6980,-0.0,-3.5241917769114175,0.023819921538233757,1.642546534538269,1.5701244274775188,-3.351212978363037,-3.5241917769114175,-3.351212978363037,40671,0.001,0.031471675572295986
162,5.83,251,40797,5.83,6984,-0.0,-3.485203425089518,0.04873020946979523,1.6177951097488403,1.6105442841847737,-3.517256498336792,-3.485203425089518,-3.517256498336792,40695,0.001,0.040876299142837524
162,5.83,251,40821,5.83,6988,-0.0,-3.40558123588562,0.037062473595142365,1.593746304512024,1.612688461939494,-3.440185070037842,-3.40558123588562,-3.440185070037842,40719,0.001,0.036166656451920666
162,5.83,251,40844,5.83,6992,-0.0,-3.606722434361776,0.04208160936832428,1.5155150890350342,1.5417551596959431,-3.7239489555358887,-3.606722434361776,-3.7239489555358887,40742,0.001,0.030870705842971802
162,5.85,251,40868,5.85,6996,-0.0,-3.463008165359497,0.01745533011853695,1.3661086559295654,1.6043843428293865,-4.031143665313721,-3.463008165359497,-4.031143665313721,40766,0.001,0.0272647337988019
162,5.84,251,40890,5.84,7000,-0.0,-3.6689759492874146,0.0266607403755188,1.4742165803909302,1.5025410652160645,-3.8600645065307617,-3.6689759492874146,-3.8600645065307617,40789,0.001,0.035462261736392976
162,5.84,251,40914,5.84,7004,-0.0,-3.545137961705526,0.016120953485369682,1.461097240447998,1.5531936089197795,-3.616337537765503,-3.545137961705526,-3.616337537765503,40812,0.001,0.022870994949092466
162,5.82,251,40936,5.82,7008,-0.0,-3.6328558921813965,0.0179419107735157,1.4623162746429443,1.537599802017212,-3.698159694671631,-3.6328558921813965,-3.698159694671631,40834,0.001,0.027971524745225906
162,5.83,252,40960,5.83,7012,-0.0,-3.449413855870565,0.03191615641117096,1.657856822013855,1.6278865734736125,-3.428015947341919,-3.449413855870565,-3.428015947341919,40858,0.001,0.03289330471307039
162,5.81,252,40982,5.81,7016,-0.0,-3.526671051979065,0.01789425127208233,1.5504251718521118,1.5702773928642273,-3.518064498901367,-3.526671051979065,-3.518064498901367,40881,0.001,0.029662782326340675
162,5.82,252,41005,5.82,7020,-0.0,-3.496847152709961,0.03461417928338051,1.6234880685806274,1.5635756850242615,-3.219895601272583,-3.496847152709961,-3.219895601272583,40903,0.001,0.025476141646504403
162,5.82,252,41028,5.82,7024,-0.0,-3.3979855378468833,0.04375480115413666,1.5744143724441528,1.6148051818211873,-3.5125460624694824,-3.3979855378468833,-3.5125460624694824,40926,0.001,0.035774486449857555
162,5.81,252,41050,5.81,7028,-0.0,-3.638984282811483,0.03768451511859894,1.5640034675598145,1.5471232334772747,-3.609548807144165,-3.638984282811483,-3.609548807144165,40948,0.001,0.03582734428346157
162,5.81,252,41074,5.81,7032,-0.0,-3.4374519983927407,0.032846514135599136,1.638029932975769,1.646864414215088,-3.48421311378479,-3.4374519983927407,-3.48421311378479,40972,0.001,0.03762837219983339
162,5.8,252,41097,5.8,7036,-0.0,-3.533389091491699,0.03554464131593704,1.5449639558792114,1.5772750775019329,-3.594498872756958,-3.533389091491699,-3.594498872756958,40996,0.001,0.024771973490715027
162,5.77,253,41118,5.77,7040,-0.0,-3.6672626733779907,0.02894580364227295,1.5719671249389648,1.5561192035675049,-3.671071767807007,-3.6672626733779907,-3.671071767807007,41017,0.001,0.028261381015181542
162,5.79,253,41142,5.79,7044,-0.0,-3.6145478884379068,0.05209288001060486,1.5271215438842773,1.553902228673299,-3.658457040786743,-3.6145478884379068,-3.658457040786743,41040,0.001,0.03416618052870035
162,5.78,253,41165,5.78,7048,-0.0,-3.5653184254964194,0.034661706537008286,1.538069725036621,1.5898257493972778,-3.6242687702178955,-3.5653184254964194,-3.6242687702178955,41063,0.001,0.02778955300649007
162,5.78,253,41187,5.78,7052,-0.0,-3.7549591064453125,0.023057855665683746,1.4416941404342651,1.4987401564915974,-3.888965368270874,-3.7549591064453125,-3.888965368270874,41086,0.001,0.032113277912139894
162,5.79,253,41211,5.79,7056,-0.0,-3.577585776646932,0.012145073153078556,1.435921549797058,1.5611530939737956,-3.855633497238159,-3.577585776646932,-3.855633497238159,41109,0.001,0.028828044266750414
162,5.78,253,41235,5.78,7060,-0.0,-3.7003555297851562,0.03920309990644455,1.5628886222839355,1.5213535626729329,-3.678290843963623,-3.7003555297851562,-3.678290843963623,41133,0.001,0.03389219877620538
162,5.79,253,41259,5.79,7064,-0.0,-3.3966281414031982,0.032234884798526764,1.5322692394256592,1.6215999523798625,-3.5130832195281982,-3.3966281414031982,-3.5130832195281982,41157,0.001,0.03516595748563608
162,5.79,254,41283,5.79,7068,-0.0,-3.6491817633310952,0.02715296298265457,1.5308223962783813,1.5459953546524048,-3.593163013458252,-3.6491817633310952,-3.593163013458252,41181,0.001,0.027000751967231434
162,5.8,254,41306,5.8,7072,-0.0,-3.586158514022827,0.03262036293745041,1.5098696947097778,1.5651191075642903,-3.695213556289673,-3.586158514022827,-3.695213556289673,41204,0.001,0.035248902067542075
162,5.8,254,41329,5.8,7076,-0.0,-3.4893654187520347,0.02457035332918167,1.649062156677246,1.5868695576985676,-3.3848533630371094,-3.4893654187520347,-3.3848533630371094,41228,0.001,0.035365440882742405
162,5.8,254,41353,5.8,7080,-0.0,-3.597726345062256,0.03194645047187805,1.59382164478302,1.5098253885904949,-3.3841283321380615,-3.597726345062256,-3.3841283321380615,41251,0.001,0.02991574661185344
162,5.78,254,41375,5.78,7084,-0.0,-3.5011184215545654,0.033604130148887634,1.5303815603256226,1.5867916941642761,-3.6824419498443604,-3.5011184215545654,-3.6824419498443604,41273,0.001,0.038101591542363165
162,5.77,254,41398,5.77,7088,-0.0,-3.497191905975342,0.05939555540680885,1.567238688468933,1.57924218972524,-3.60888671875,-3.497191905975342,-3.60888671875,41296,0.001,0.0560612753033638
162,5.77,254,41421,5.77,7092,-0.0,-3.756040096282959,0.044720232486724854,1.535738468170166,1.499438722928365,-3.660156488418579,-3.756040096282959,-3.660156488418579,41319,0.001,0.04255556222051382
162,5.76,255,41444,5.76,7096,-0.0,-3.459566513697306,0.031182384118437767,1.623738169670105,1.6384032567342122,-3.466970205307007,-3.459566513697306,-3.466970205307007,41342,0.001,0.03433069804062446
162,5.78,255,41468,5.78,7100,-0.0,-3.3601794242858887,0.01275442074984312,1.6824898719787598,1.6536545753479004,-3.207484722137451,-3.3601794242858887,-3.207484722137451,41366,0.001,0.02997774180645744
162,5.77,255,41491,5.77,7104,-0.0,-3.3802276452382407,0.04601056128740311,1.5688832998275757,1.6219127575556438,-3.5092294216156006,-3.3802276452382407,-3.5092294216156006,41390,0.001,0.03248131088912487
162,5.79,255,41515,5.79,7108,-0.0,-3.552772283554077,0.02110530063509941,1.6380687952041626,1.5517274538675945,-3.287722110748291,-3.552772283554077,-3.287722110748291,41413,0.001,0.031238492888708908
162,5.79,255,41539,5.79,7112,-0.0,-3.4726311365763345,0.04982222616672516,1.616982340812683,1.5932743151982625,-3.482607364654541,-3.4726311365763345,-3.482607364654541,41437,0.001,0.037382666332026325
162,5.8,255,41562,5.8,7116,-0.0,-3.521613041559855,0.014402324333786964,1.5843377113342285,1.5680854717890422,-3.4977216720581055,-3.521613041559855,-3.4977216720581055,41460,0.001,0.026754644885659217
162,5.79,255,41584,5.79,7120,-0.0,-3.874426245689392,0.025168899446725845,1.4720983505249023,1.4671730995178223,-3.860968589782715,-3.874426245689392,-3.860968589782715,41483,0.001,0.03147582896053791
162,5.77,256,41605,5.77,7124,-0.0,-3.4460678100585938,0.02728775143623352,1.54942786693573,1.6097501516342163,-3.6156976222991943,-3.4460678100585938,-3.6156976222991943,41503,0.001,0.023314552009105684
162,5.79,256,41629,5.79,7128,-0.0,-3.6385631561279297,0.02338368445634842,1.4792934656143188,1.5222242673238118,-3.7084343433380127,-3.6385631561279297,-3.7084343433380127,41527,0.001,0.03197185012201468
162,5.78,256,41652,5.78,7132,-0.0,-3.6036904652913413,0.03086886927485466,1.43902587890625,1.5679486592610676,-3.920790910720825,-3.6036904652913413,-3.920790910720825,41551,0.001,0.025930796439448994
162,5.78,256,41675,5.78,7136,-0.0,-3.445838769276937,0.0247504785656929,1.5921330451965332,1.5901490052541096,-3.452016592025757,-3.445838769276937,-3.452016592025757,41573,0.001,0.029655310946206253
162,5.79,256,41697,5.79,7140,-0.0,-3.4093657732009888,0.026605261489748955,1.6745376586914062,1.6309168934822083,-3.369394540786743,-3.4093657732009888,-3.369394540786743,41595,0.001,0.030796023085713387
162,5.79,256,41721,5.79,7144,-0.0,-3.7830940087636313,0.01769941672682762,1.5434844493865967,1.464052716890971,-3.602041482925415,-3.7830940087636313,-3.602041482925415,41619,0.001,0.02295603323727846
162,5.79,256,41744,5.79,7148,-0.0,-3.5866337617238364,0.04267580807209015,1.6144330501556396,1.548938512802124,-3.3118693828582764,-3.5866337617238364,-3.3118693828582764,41643,0.001,0.03147415956482291
162,5.8,257,41767,5.8,7152,-0.0,-3.489741881688436,0.02579490840435028,1.6709972620010376,1.5983445247014363,-3.376645088195801,-3.489741881688436,-3.376645088195801,41665,0.001,0.03297070041298866
162,5.8,257,41791,5.8,7156,-0.0,-3.382805029551188,0.016228068619966507,1.6427193880081177,1.635087013244629,-3.4516942501068115,-3.382805029551188,-3.4516942501068115,41690,0.001,0.04028468734274308
162,5.79,257,41814,5.79,7160,-0.0,-3.388509670893351,0.024035878479480743,1.5759119987487793,1.6117526292800903,-3.4446346759796143,-3.388509670893351,-3.4446346759796143,41712,0.001,0.027487120280663174
162,5.77,257,41836,5.77,7164,-0.0,-3.487623850504557,0.028649795800447464,1.6051175594329834,1.606119155883789,-3.5628697872161865,-3.487623850504557,-3.5628697872161865,41734,0.001,0.03358331322669983
162,5.77,257,41860,5.77,7168,-0.0,-3.556056340535482,0.09608998894691467,1.553184151649475,1.5888462861378987,-3.692232608795166,-3.556056340535482,-3.692232608795166,41758,0.001,0.04252674492696921
162,5.78,257,41884,5.78,7172,-0.0,-3.6193884213765464,0.045860014855861664,1.5641789436340332,1.5308652718861897,-3.5082104206085205,-3.6193884213765464,-3.5082104206085205,41782,0.001,0.024056641074518364
162,5.76,257,41905,5.76,7176,-0.0,-3.592829386393229,0.03508448973298073,1.5132967233657837,1.5476135810216267,-3.6794700622558594,-3.592829386393229,-3.6794700622558594,41804,0.001,0.03316670469939709
162,5.76,258,41929,5.76,7180,-0.0,-3.3831602732340493,0.04500044509768486,1.6526694297790527,1.6398881673812866,-3.4141030311584473,-3.3831602732340493,-3.4141030311584473,41827,0.001,0.03427816710124413
162,5.78,258,41953,5.78,7184,-0.0,-3.5797404448191323,0.02571357786655426,1.5602021217346191,1.5394052267074585,-3.5159153938293457,-3.5797404448191323,-3.5159153938293457,41851,0.001,0.02689630848666032
162,5.78,258,41976,5.78,7188,-0.0,-3.5009748140970864,0.033895011991262436,1.6782431602478027,1.6052556435267131,-3.4212594032287598,-3.5009748140970864,-3.4212594032287598,41874,0.001,0.03041623905301094
162,5.79,258,42000,5.79,7192,-0.0,-3.6215566794077554,0.03576905280351639,1.5836564302444458,1.5655237038930256,-3.60979962348938,-3.6215566794077554,-3.60979962348938,41898,0.001,0.02582157248010238
162,5.8,258,42024,5.8,7196,-0.0,-3.512237628300985,0.028888501226902008,1.5894407033920288,1.5884753863016765,-3.3955721855163574,-3.512237628300985,-3.3955721855163574,41922,0.001,0.0371789156148831
162,5.79,258,42047,5.79,7200,-0.0,-3.6569793224334717,0.024941422045230865,1.591464638710022,1.5132722854614258,-3.389908790588379,-3.6569793224334717,-3.389908790588379,41946,0.001,0.030473516633113224
162,5.78,258,42069,5.78,7204,-0.0,-3.613335371017456,0.023979447782039642,1.4879097938537598,1.52121106783549,-3.661207914352417,-3.613335371017456,-3.661207914352417,41967,0.001,0.024094203487038612
162,5.77,259,42092,5.77,7208,-0.0,-3.505149761835734,0.04382675513625145,1.5880190134048462,1.5903030633926392,-3.455005407333374,-3.505149761835734,-3.455005407333374,41990,0.001,0.032899492979049684
162,5.76,259,42115,5.76,7212,-0.0,-3.6112241744995117,0.019979145377874374,1.5625801086425781,1.5624864896138508,-3.6514134407043457,-3.6112241744995117,-3.6514134407043457,42013,0.001,0.02750403992831707
162,5.77,259,42139,5.77,7216,-0.0,-3.519888401031494,0.0360095351934433,1.4481971263885498,1.5724077622095745,-3.9431416988372803,-3.519888401031494,-3.9431416988372803,42037,0.001,0.030377852730453014
162,5.79,259,42163,5.79,7220,-0.0,-3.460143566131592,0.03133191913366318,1.615822434425354,1.6140400966008503,-3.5026817321777344,-3.460143566131592,-3.5026817321777344,42061,0.001,0.02788690011948347
162,5.81,259,42186,5.81,7224,-0.0,-3.342515309651693,0.04418695345520973,1.586973786354065,1.6387467781702678,-3.4844579696655273,-3.342515309651693,-3.4844579696655273,42084,0.001,0.03502131327986717
162,5.8,259,42209,5.8,7228,-0.0,-3.791688839594523,0.032174985855817795,1.442413330078125,1.4932231108347576,-3.9048986434936523,-3.791688839594523,-3.9048986434936523,42107,0.001,0.025245307944715023
162,5.8,259,42232,5.8,7232,-0.0,-3.5722684065500894,0.03100021928548813,1.5759563446044922,1.5840831597646077,-3.506985664367676,-3.5722684065500894,-3.506985664367676,42131,0.001,0.02974699375530084
162,5.8,260,42255,5.8,7236,-0.0,-3.5528353452682495,0.05140366405248642,1.5724303722381592,1.5671892762184143,-3.5373852252960205,-3.5528353452682495,-3.5373852252960205,42153,0.001,0.0383809931576252
162,5.8,260,42277,5.8,7240,-0.0,-3.571656346321106,0.021831201389431953,1.5175448656082153,1.5688122510910034,-3.6108829975128174,-3.571656346321106,-3.6108829975128174,42175,0.001,0.025681542232632637
162,5.79,260,42300,5.79,7244,-0.0,-3.543571949005127,0.04094111546874046,1.5250744819641113,1.5521961450576782,-3.6866581439971924,-3.543571949005127,-3.6866581439971924,42198,0.001,0.029405049979686737
162,5.8,260,42324,5.8,7248,-0.0,-3.704357385635376,0.03791186586022377,1.5235673189163208,1.4908946355183919,-3.579761028289795,-3.704357385635376,-3.579761028289795,42222,0.001,0.025497157437105972
162,5.81,260,42348,5.81,7252,-0.0,-3.611281394958496,0.032306134700775146,1.6062774658203125,1.562942624092102,-3.4353713989257812,-3.611281394958496,-3.4353713989257812,42246,0.001,0.030330759783585865
162,5.81,260,42372,5.81,7256,-0.0,-3.7368907928466797,0.03126861900091171,1.66116201877594,1.5287123521169026,-3.5174288749694824,-3.7368907928466797,-3.5174288749694824,42270,0.001,0.02794699277728796
162,5.81,260,42395,5.81,7260,-0.0,-3.5240520238876343,0.018088448792696,1.7356148958206177,1.5764190554618835,-3.17924427986145,-3.5240520238876343,-3.17924427986145,42293,0.001,0.02529784180223942
