train/Main_losses,rollout/ep_rew_mean,train/loss,train/RL_loss,time/episodes,train/critic_loss,train/ent_coef,train/ent_coef_loss,time/fps,train/n_updates,train/MSE_loss,train/critic_los,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/MSE_losses,train/learning_rate,train/actor_loss,train/Beta
32.60838317871094,-305.05555168478264,32.60838317871094,32.60838317871094,92,0.8142723441123962,0.032396383583545685,-0.46067965030670166,88,18299,2.8340749740600586,0.8142723441123962,200.0,18400,207,2.8340749740600586,0.001,32.60838317871094,-0.0
31.085445404052734,-301.00948066666666,31.085445404052734,31.085445404052734,96,1.2753187417984009,0.028023386374115944,0.051255084574222565,88,19099,2.598938465118408,1.2753187417984009,200.0,19200,216,2.598938465118408,0.001,31.085445404052734,-0.0
37.74342346191406,-295.51011487,37.74342346191406,37.74342346191406,100,0.7230941653251648,0.02470073476433754,0.5361398458480835,88,19899,2.696554183959961,0.7230941653251648,200.0,20000,225,2.696554183959961,0.001,37.74342346191406,-0.0
20.698421478271484,-244.53085975000002,20.698421478271484,20.698421478271484,104,0.5774281024932861,0.024401143193244934,-1.3463714122772217,88,20699,2.751138210296631,0.5774281024932861,200.0,20800,234,2.751138210296631,0.001,20.698421478271484,-0.0
27.985084533691406,-191.51271412999995,27.985084533691406,27.985084533691406,108,0.9615083932876587,0.01941417157649994,0.1572527289390564,88,21499,3.160202980041504,0.9615083932876587,200.0,21600,243,3.160202980041504,0.001,27.985084533691406,-0.0
25.287113189697266,-159.32418823999998,25.287113189697266,25.287113189697266,112,0.9395630359649658,0.019841689616441727,-0.33514007925987244,88,22299,2.8626909255981445,0.9395630359649658,200.0,22400,252,2.8626909255981445,0.001,25.287113189697266,-0.0
26.35352897644043,-156.2584017,26.35352897644043,26.35352897644043,116,0.511563241481781,0.01898074522614479,0.14682511985301971,88,23099,2.83131742477417,0.511563241481781,200.0,23200,261,2.83131742477417,0.001,26.35352897644043,-0.0
27.852237701416016,-156.07602338000004,27.852237701416016,27.852237701416016,120,1.100572109222412,0.017389487475156784,1.1153053045272827,88,23899,2.6136739253997803,1.100572109222412,200.0,24000,270,2.6136739253997803,0.001,27.852237701416016,-0.0
20.108413696289062,-143.25228952,20.108413696289062,20.108413696289062,124,0.5721710324287415,0.019165514037013054,-0.19447296857833862,88,24699,3.136284589767456,0.5721710324287415,200.0,24800,279,3.136284589767456,0.001,20.108413696289062,-0.0
26.574234008789062,-146.46457587000003,26.574234008789062,26.574234008789062,128,0.7866003513336182,0.020296908915042877,0.5427847504615784,88,25499,3.1171751022338867,0.7866003513336182,200.0,25600,288,3.1171751022338867,0.001,26.574234008789062,-0.0
28.87787628173828,-143.03911158,28.87787628173828,28.87787628173828,132,0.6356055736541748,0.017537327483296394,1.915503740310669,88,26299,2.7371883392333984,0.6356055736541748,200.0,26400,297,2.7371883392333984,0.001,28.87787628173828,-0.0
18.95943832397461,-134.48343641,18.95943832397461,18.95943832397461,136,0.5484261512756348,0.021323278546333313,-0.8890584707260132,88,27099,3.2433862686157227,0.5484261512756348,200.0,27200,307,3.2433862686157227,0.001,18.95943832397461,-0.0
24.581695556640625,-131.816561,24.581695556640625,24.581695556640625,140,0.5016326308250427,0.02341383509337902,0.27568328380584717,88,27899,3.010521411895752,0.5016326308250427,200.0,28000,316,3.010521411895752,0.001,24.581695556640625,-0.0
26.612537384033203,-131.84262036,26.612537384033203,26.612537384033203,144,1.222535252571106,0.020602166652679443,-0.29440006613731384,88,28699,3.220470666885376,1.222535252571106,200.0,28800,325,3.220470666885376,0.001,26.612537384033203,-0.0
22.635671615600586,-132.12352812999998,22.635671615600586,22.635671615600586,148,0.6428886651992798,0.016261085867881775,0.7637790441513062,88,29499,3.4182991981506348,0.6428886651992798,200.0,29600,334,3.4182991981506348,0.001,22.635671615600586,-0.0
21.982498168945312,-132.0447902,21.982498168945312,21.982498168945312,152,1.059866189956665,0.016527898609638214,-0.9619178771972656,88,30299,4.056297779083252,1.059866189956665,200.0,30400,343,4.056297779083252,0.001,21.982498168945312,-0.0
23.812942504882812,-136.67094484,23.812942504882812,23.812942504882812,156,1.2163825035095215,0.01527766790241003,-0.08024946600198746,88,31099,3.275630474090576,1.2163825035095215,200.0,31200,352,3.275630474090576,0.001,23.812942504882812,-0.0
26.381301879882812,-135.02127107999996,26.381301879882812,26.381301879882812,160,0.688592791557312,0.01550530456006527,0.329664945602417,88,31899,3.003350257873535,0.688592791557312,200.0,32000,361,3.003350257873535,0.001,26.381301879882812,-0.0
21.308666229248047,-134.0881327,21.308666229248047,21.308666229248047,164,1.4633934497833252,0.016250815242528915,-0.03093525767326355,88,32699,2.9198977947235107,1.4633934497833252,200.0,32800,370,2.9198977947235107,0.001,21.308666229248047,-0.0
17.661334991455078,-136.28879000000003,17.661334991455078,17.661334991455078,168,0.2848750650882721,0.018451998010277748,-1.2750437259674072,88,33499,3.31894588470459,0.2848750650882721,200.0,33600,379,3.31894588470459,0.001,17.661334991455078,-0.0
18.660280227661133,-130.50722022000002,18.660280227661133,18.660280227661133,172,0.45050838589668274,0.015577076934278011,-1.1252641677856445,88,34299,3.0184032917022705,0.45050838589668274,200.0,34400,388,3.0184032917022705,0.001,18.660280227661133,-0.0
24.178926467895508,-130.35589885,24.178926467895508,24.178926467895508,176,0.9719398021697998,0.015147981233894825,-0.6249280571937561,88,35099,2.9279043674468994,0.9719398021697998,200.0,35200,397,2.9279043674468994,0.001,24.178926467895508,-0.0
21.697391510009766,-131.22511307,21.697391510009766,21.697391510009766,180,0.581244707107544,0.01567550003528595,-0.3971599340438843,88,35899,2.7810139656066895,0.581244707107544,200.0,36000,407,2.7810139656066895,0.001,21.697391510009766,-0.0
18.856903076171875,-131.27078931,18.856903076171875,18.856903076171875,184,0.20870563387870789,0.014494756236672401,-0.46241241693496704,88,36699,3.1134605407714844,0.20870563387870789,200.0,36800,416,3.1134605407714844,0.001,18.856903076171875,-0.0
21.328031539916992,-131.2372503,21.328031539916992,21.328031539916992,188,0.583599328994751,0.014163962565362453,-0.17589348554611206,88,37499,2.8455851078033447,0.583599328994751,200.0,37600,425,2.8455851078033447,0.001,21.328031539916992,-0.0
22.77668571472168,-128.83616782,22.77668571472168,22.77668571472168,192,0.5009104013442993,0.013318113051354885,0.150794118642807,88,38299,2.6306002140045166,0.5009104013442993,200.0,38400,434,2.6306002140045166,0.001,22.77668571472168,-0.0
23.051130294799805,-127.47478089999998,23.051130294799805,23.051130294799805,196,0.34271472692489624,0.013165325857698917,-0.04116836190223694,88,39099,3.2215628623962402,0.34271472692489624,200.0,39200,443,3.2215628623962402,0.001,23.051130294799805,-0.0
16.99138641357422,-127.93345191999997,16.99138641357422,16.99138641357422,200,0.6770890355110168,0.014064840041100979,-0.24462686479091644,88,39899,2.791959762573242,0.6770890355110168,200.0,40000,452,2.791959762573242,0.001,16.99138641357422,-0.0
21.508800506591797,-132.80195178,21.508800506591797,21.508800506591797,204,1.0870190858840942,0.0313199944794178,1.7157350778579712,88,40699,6.574512481689453,1.0870190858840942,200.0,40800,461,6.574512481689453,0.001,21.508800506591797,-0.0
16.708419799804688,-135.87412740000002,16.708419799804688,16.708419799804688,208,0.732495903968811,0.029784362763166428,-0.5862865447998047,88,41499,5.154302597045898,0.732495903968811,200.0,41600,470,5.154302597045898,0.001,16.708419799804688,-0.0
14.747900009155273,-135.13785405000002,14.747900009155273,14.747900009155273,212,0.5408046841621399,0.022261520847678185,-1.1689159870147705,88,42299,4.017216682434082,0.5408046841621399,200.0,42400,479,4.017216682434082,0.001,14.747900009155273,-0.0
21.59710693359375,-134.14636041000003,21.59710693359375,21.59710693359375,216,0.5492054224014282,0.019685788080096245,-0.35064202547073364,88,43099,3.7892141342163086,0.5492054224014282,200.0,43200,488,3.7892141342163086,0.001,21.59710693359375,-0.0
15.465376853942871,-137.61509979,15.465376853942871,15.465376853942871,220,0.7562878727912903,0.012968708761036396,-1.3100361824035645,88,43899,3.3466458320617676,0.7562878727912903,200.0,44000,497,3.3466458320617676,0.001,15.465376853942871,-0.0
14.586334228515625,-138.75847126,14.586334228515625,14.586334228515625,224,0.19177758693695068,0.011708338744938374,-1.0551598072052002,88,44699,2.8527660369873047,0.19177758693695068,200.0,44800,506,2.8527660369873047,0.001,14.586334228515625,-0.0
12.397359848022461,-133.02561401999998,12.397359848022461,12.397359848022461,228,0.6404320001602173,0.013364273123443127,-0.4407922625541687,88,45499,2.4440176486968994,0.6404320001602173,200.0,45600,515,2.4440176486968994,0.001,12.397359848022461,-0.0
16.793315887451172,-134.00922668,16.793315887451172,16.793315887451172,232,0.8835235238075256,0.014674821868538857,-0.6946797370910645,88,46299,3.296983242034912,0.8835235238075256,200.0,46400,524,3.296983242034912,0.001,16.793315887451172,-0.0
18.50494384765625,-130.40303972,18.50494384765625,18.50494384765625,236,0.38623207807540894,0.012869522906839848,-0.6880866289138794,88,47099,3.389725685119629,0.38623207807540894,200.0,47200,533,3.389725685119629,0.001,18.50494384765625,-0.0
16.905620574951172,-133.95020867,16.905620574951172,16.905620574951172,240,0.712830126285553,0.011492669582366943,0.07068474590778351,88,47899,3.424790382385254,0.712830126285553,200.0,48000,543,3.424790382385254,0.001,16.905620574951172,-0.0
27.20574378967285,-134.96251117999998,27.20574378967285,27.20574378967285,244,0.8477480411529541,0.011139295063912868,0.794194221496582,88,48699,3.4114317893981934,0.8477480411529541,200.0,48800,552,3.4114317893981934,0.001,27.20574378967285,-0.0
17.28775978088379,-137.16779576000002,17.28775978088379,17.28775978088379,248,2.3861188888549805,0.009437776170670986,0.6221049427986145,88,49499,3.4228672981262207,2.3861188888549805,200.0,49600,561,3.4228672981262207,0.001,17.28775978088379,-0.0
14.861571311950684,-140.62952716,14.861571311950684,14.861571311950684,252,0.4832807779312134,0.010425242595374584,-0.6317002177238464,88,50299,3.1019668579101562,0.4832807779312134,200.0,50400,570,3.1019668579101562,0.001,14.861571311950684,-0.0
21.212968826293945,-138.36499448,21.212968826293945,21.212968826293945,256,0.6365901231765747,0.012407787144184113,0.21061402559280396,88,51099,3.2331254482269287,0.6365901231765747,200.0,51200,579,3.2331254482269287,0.001,21.212968826293945,-0.0
19.206806182861328,-137.24132251999998,19.206806182861328,19.206806182861328,260,0.22907015681266785,0.013142293319106102,-0.504041314125061,88,51899,2.863220453262329,0.22907015681266785,200.0,52000,588,2.863220453262329,0.001,19.206806182861328,-0.0
18.527095794677734,-136.82486328999997,18.527095794677734,18.527095794677734,264,0.2232258915901184,0.011977104470133781,-0.793484091758728,88,52699,2.8659558296203613,0.2232258915901184,200.0,52800,597,2.8659558296203613,0.001,18.527095794677734,-0.0
8.37301254272461,-137.01554832,8.37301254272461,8.37301254272461,268,0.6473466157913208,0.010501900687813759,-1.1167875528335571,88,53499,3.197425365447998,0.6473466157913208,200.0,53600,606,3.197425365447998,0.001,8.37301254272461,-0.0
27.041824340820312,-141.64538196000004,27.041824340820312,27.041824340820312,272,0.5263205766677856,0.009575430303812027,0.7569822669029236,88,54299,2.8051016330718994,0.5263205766677856,200.0,54400,615,2.8051016330718994,0.001,27.041824340820312,-0.0
18.24858283996582,-142.55746803,18.24858283996582,18.24858283996582,276,0.6354340314865112,0.008389254100620747,-0.5963566303253174,88,55099,3.2989249229431152,0.6354340314865112,200.0,55200,625,3.2989249229431152,0.001,18.24858283996582,-0.0
21.94086456298828,-143.89109804,21.94086456298828,21.94086456298828,280,0.871597170829773,0.008550833910703659,1.32559072971344,88,55899,3.0162248611450195,0.871597170829773,200.0,56000,634,3.0162248611450195,0.001,21.94086456298828,-0.0
20.022552490234375,-146.18816227,20.022552490234375,20.022552490234375,284,0.40495121479034424,0.011134265922009945,1.8619651794433594,88,56699,2.3907012939453125,0.40495121479034424,200.0,56800,643,2.3907012939453125,0.001,20.022552490234375,-0.0
20.405654907226562,-144.52446288000002,20.405654907226562,20.405654907226562,288,0.5428075790405273,0.010372582823038101,-0.4447866678237915,88,57499,2.8944854736328125,0.5428075790405273,200.0,57600,652,2.8944854736328125,0.001,20.405654907226562,-0.0
21.142852783203125,-146.83126378999998,21.142852783203125,21.142852783203125,292,1.1121442317962646,0.008862280286848545,2.3708443641662598,88,58299,2.6261281967163086,1.1121442317962646,200.0,58400,661,2.6261281967163086,0.001,21.142852783203125,-0.0
16.235868453979492,-144.48128567,16.235868453979492,16.235868453979492,296,0.24742978811264038,0.014041312970221043,0.26485854387283325,88,59099,2.605738639831543,0.24742978811264038,200.0,59200,670,2.605738639831543,0.001,16.235868453979492,-0.0
12.849287033081055,-138.73271894,12.849287033081055,12.849287033081055,300,0.631245493888855,0.007211478427052498,-1.430464506149292,88,59899,3.3420138359069824,0.631245493888855,200.0,60000,679,3.3420138359069824,0.001,12.849287033081055,-0.0
