rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/n_updates,train/MSE_loss,train/loss,train/learning_rate,train/Beta,train/RL_loss,train/critic_loss,train/Main_losses,train/critic_los,train/actor_loss,train/MSE_losses
457.56,69996,159,457.56,440,160,69404,0.2595776617527008,-76.18355560302734,0.001,0.684,-77.95906829833984,0.5629372112900018,-76.59487759399414,0.6635453701019287,-78.37389389038086,0.2600901295542717
457.56,71996,159,457.56,452,164,71404,0.28415027260780334,-77.31590270996094,0.001,0.676,-79.23675537109375,0.5522028672397137,-77.81119479370118,0.231800839304924,-79.54712078857422,0.2567937471270561
460.39,73996,158,460.39,465,168,73404,0.2968710958957672,-77.64421844482422,0.001,0.668,-79.6273193359375,0.38802655290067195,-78.13087524414063,0.22753646969795227,-79.84259970092774,0.2562462051510811
474.46,75996,158,474.46,478,172,75404,0.27188292145729065,-77.36858367919922,0.001,0.66,-79.16300964355469,0.5104859537780285,-78.30494158935547,0.6056868433952332,-79.99604739379883,0.2562281554937363
485.5,77996,158,485.5,490,176,77404,0.24957774579524994,-79.75424194335938,0.001,0.652,-81.3814926147461,0.42295847123861313,-78.6900856628418,0.19724106788635254,-80.38508795166015,0.2599696940779686
487.06,79996,158,487.06,503,180,79404,0.2327943742275238,-79.2809066772461,0.001,0.644,-80.78010559082031,0.6943657148331404,-79.03084884643555,0.20670390129089355,-80.71877163696288,0.2620998129248619
486.57,81947,158,486.57,516,184,81404,0.3080107569694519,-80.46794891357422,0.001,0.636,-82.42689514160156,0.5944372173547745,-79.49183578491211,0.33045539259910583,-81.15818524169921,0.262004601418972
485.94,83884,158,485.94,528,188,83292,0.26213592290878296,-80.35639953613281,0.001,0.628,-82.00261688232422,0.6174681740105152,-79.50036965942382,0.4158913493156433,-81.14595083618164,0.26203519386053087
480.88,85378,158,480.88,537,192,84794,0.2783912122249603,-79.9876480102539,0.001,0.62,-81.71367645263672,0.5982042945862756,-80.07931266244002,0.38977348804473877,-81.86273992343212,0.2876496249296534
480.88,87378,158,480.88,550,196,86786,0.21271918714046478,-81.11145782470703,0.001,0.612,-82.41329956054688,0.6537734367549419,-80.77178967285157,0.5505062341690063,-82.36185534667969,0.25981465709209445
485.11,89171,158,485.11,562,200,88786,0.41047030687332153,-82.4969711303711,0.001,0.604,-84.97621154785156,0.8226813404262066,-81.73267248535156,0.7318991422653198,-83.9256399230957,0.3630740845799446
487.99,91171,158,487.99,574,204,90579,0.29386961460113525,-83.96907043457031,0.001,0.596,-85.72053527832031,0.8419636461138725,-83.45211154174805,3.1698312759399414,-85.03734906005859,0.26597944366931914
487.99,93171,158,487.99,587,208,92579,0.2384956330060959,-84.89899444580078,0.001,0.588,-86.30134582519531,0.6398311230540276,-83.45504180908203,0.3869014382362366,-84.98753292846679,0.26062779837846756
483.62,94734,158,483.62,599,212,94579,0.26213905215263367,-84.67572021484375,0.001,0.58,-86.19612884521484,0.6026804730594159,-83.9441418762207,0.27326500415802,-85.45792297363282,0.260996717274189
483.62,96734,158,483.62,609,216,96142,0.22795748710632324,-85.72514343261719,0.001,0.572,-87.02906036376953,0.442178917363286,-84.07569284057617,0.3190121650695801,-85.55393063354492,0.25843319940567017
483.62,98734,158,483.62,622,220,98142,0.2318185418844223,-83.87193298339844,0.001,0.564,-85.17938995361328,1.2140487931370736,-84.1647575378418,0.3509979546070099,-85.60499227905274,0.2553607620000839
483.62,100734,158,483.62,634,224,100142,0.27808666229248047,-83.67988586425781,0.001,0.556,-85.2260513305664,0.8061207759827376,-84.09216772460937,0.3971053659915924,-85.54271963500976,0.2608906425833702
483.62,102734,158,483.62,647,228,102142,0.2533401548862457,-85.05403900146484,0.001,0.548,-86.44234466552734,0.5665227193236351,-84.28307131958007,0.5644179582595825,-85.72528170776367,0.2631770651936531
485.14,104734,158,485.14,660,232,104142,0.2427196055650711,-83.44759368896484,0.001,0.54,-84.7582778930664,0.38555856578052045,-84.83097662353515,0.1256965547800064,-86.23766659545899,0.2604981454014778
485.14,106734,158,485.14,672,236,106142,0.287862628698349,-86.49114990234375,0.001,0.532,-88.02257537841797,0.6691938580572605,-84.81986178588868,0.20326048135757446,-86.20522213745117,0.2604060832262039
485.14,108734,158,485.14,685,240,108142,0.28116652369499207,-84.53258514404297,0.001,0.524,-86.00589752197266,0.6468516442775726,-85.0198606262207,1.5675253868103027,-86.36298571777344,0.25632158452272413
