rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,train/std,rollout/ep_rew_mean,time/fps,train/critic_los,train/ent_coef,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/n_updates,train/MSE_losses,train/RL_loss,train/Main_losses,train/actor_loss,train/MSE_loss,train/Beta,train/loss
548.3913043478261,92,461,50452,0.04948117956519127,-52.164919434782604,109,0.16239649057388306,0.01157393578614574,0.27292567898985,0.1710813082754612,0.00073,40448,2.2683088686317205,-3.846803903579712,-1.8812535079196095,-2.7182594668120146,1.8029518127441406,0.369,-3.1815147399902344
551.7604166666666,96,489,52969,0.04946281388401985,-46.126213656249995,108,0.22895994782447815,0.011010881731635891,0.25652936077676713,-0.021114973817020655,0.00073,42944,2.323585968464613,-2.841029405593872,-2.547568063251674,-3.31435145996511,2.5362846851348877,0.33,-2.0040555000305176
570.11,100,534,57011,0.04959036782383919,-33.053884239999995,106,0.6925481557846069,0.010948693918180652,0.45749824412632734,0.4151581402402371,0.00073,46976,2.3611325584352016,-5.055883407592773,-4.197026677429676,-4.827449057251215,1.547568678855896,0.267,-4.6426825523376465
584.04,104,572,60291,0.049571190029382706,-19.28890875999999,105,0.351872980594635,0.009939807932823896,0.264035792904906,-0.17235816433094442,0.00073,50304,2.422020323574543,-4.866284370422363,-5.6735013499855995,-6.194235749542713,2.1509385108947754,0.215,-4.40383243560791
584.44,108,610,63683,0.0496605709195137,-5.457989619999994,104,0.0958934798836708,0.01051924740022514,0.2370880579110235,0.6481447000987828,0.00073,53696,2.1378016397356987,-8.72433853149414,-6.987640775740147,-7.333964630961418,2.8038506507873535,0.162,-8.27011489868164
574.42,112,637,66056,0.049550820142030716,3.9586482100000033,103,0.19039753079414368,0.009681591807748191,0.25559115142095834,0.8796941970940679,0.00073,56064,2.252442976459861,-8.927926063537598,-7.375854656100273,-7.657410025596619,2.091780662536621,0.125,-8.66645336151123
573.5,116,655,67709,0.04952596500515938,11.303697640000003,103,0.15062201023101807,0.008902829998987727,0.4646906047128141,-1.8743966021575034,0.00073,57664,2.206615202128887,-7.2926740646362305,-7.592158518731594,-7.812820099294186,1.8670804500579834,0.1,-7.105966091156006
597.59,120,689,70733,0.049534112215042114,24.53152489,102,0.28903377056121826,0.008307774987770244,0.26310199865838513,0.04192706267349422,0.00073,60736,2.17217830196023,-8.204418182373047,-8.490120947360992,-8.603074163198471,1.4949476718902588,0.052,-8.126681327819824
606.15,124,707,72329,0.04951735958456993,30.532810369999993,102,0.09000572562217712,0.007962585790664889,0.406271381303668,0.2006163210608065,0.00073,62336,2.430331265553832,-8.696090698242188,-8.711201287806034,-8.776820197701454,1.8444154262542725,0.027,-8.646291732788086
613.7,128,728,74217,0.04950525239109993,37.68710488999999,101,0.16135279834270477,0.00747493179369485,0.38324924872722477,-0.43667098321020603,0.00073,64192,2.5329568069428205,-9.833242416381836,-9.145685829222202,-9.145685829222202,1.785943627357483,0,-9.833242416381836
627.51,132,752,76344,0.04942244291305542,46.782036850000004,101,0.3337816894054413,0.007607658444612753,0.5086954182479531,-0.21092450991272926,0.00073,66304,2.4695131219923496,-9.484317779541016,-8.830266736447811,-8.830266736447811,3.1294186115264893,0,-9.484317779541016
648.49,136,788,79521,0.04920608550310135,60.382981529999995,100,0.5378940105438232,0.007453565784089733,0.3114504584809765,1.012592401704751,0.00073,69504,2.5235844757407904,-8.795839309692383,-9.361284576356411,-9.361284576356411,6.78334903717041,0,-8.795839309692383
661.03,140,813,81676,0.04919491708278656,67.87514856000001,100,0.8153548240661621,0.007496377838833723,0.4761635403847322,0.18439389439299703,0.00073,71680,2.563666420057416,-9.114571571350098,-9.364765457808971,-9.364765457808971,2.665525197982788,0,-9.114571571350098
674.64,144,845,84506,0.04920027405023575,79.52872142000001,99,0.31647011637687683,0.007515573066484649,0.3769237926462665,1.0117580241058022,0.00073,74496,2.5192137584090233,-7.446507453918457,-9.152922734618187,-9.152922734618187,3.5280442237854004,0,-7.446507453918457
691.58,148,877,87407,0.04917707294225693,93.01389676000001,99,1.1224260330200195,0.008102902080281638,0.40582891646772623,0.14085362979676574,0.00073,77376,2.3813043124973774,-10.012939453125,-9.538617745041847,-9.538617745041847,2.4258337020874023,0,-10.012939453125
704.69,152,917,90820,0.048934753984212875,109.57742155999999,99,0.5043849945068359,0.007330286789510865,0.37169124255888164,0.20325387525372207,0.00073,80832,2.3430677354335785,-9.908262252807617,-9.904134459793568,-9.904134459793568,3.3640825748443604,0,-9.908262252807617
719.82,156,956,94298,0.04874284937977791,125.96304316999998,98,0.3597305417060852,0.007505779016355518,0.41784882155479863,0.011568978196009994,0.00073,84288,2.338360233232379,-10.287010192871094,-10.218867287039757,-10.218867287039757,1.5259621143341064,0,-10.287010192871094
716.66,160,987,97141,0.04878078028559685,139.02172715999998,98,0.3787083923816681,0.007396338158287108,0.35467808693647385,0.4714136868715286,0.00073,87104,2.384155683219433,-10.29845905303955,-10.509794928133488,-10.509794928133488,2.5076873302459717,0,-10.29845905303955
702.63,164,1025,100460,0.048671990633010864,153.29683638999998,97,0.13077619671821594,0.007475528102077078,0.49653830262832344,0.6332006568554789,0.00073,90432,2.3207518327981234,-10.67397689819336,-10.854791522026062,-10.854791522026062,2.486161708831787,0,-10.67397689819336
713.19,168,1055,103078,0.048748213797807693,165.88317651,97,0.11632735282182693,0.007560203106550034,0.3659474876476452,-0.18877770146355033,0.00073,93056,2.2827098313719034,-9.857437133789062,-10.60281477868557,-10.60281477868557,2.680873394012451,0,-9.857437133789062
714.47,172,1085,105710,0.048733338713645935,176.46552117,97,0.13637210428714752,0.007390365513856523,0.2836963573936373,0.8059465752448887,0.00073,95680,2.3602189756929874,-10.67897891998291,-11.029257476329803,-11.029257476329803,2.1299548149108887,0,-10.67897891998291
730.09,176,1121,108928,0.048649419099092484,191.08515020999997,97,0.228240966796875,0.007595564085931983,0.3658856531837955,-0.17652426287531853,0.00073,98880,2.308478284627199,-10.023723602294922,-11.251680806279182,-11.251680806279182,1.8155113458633423,0,-10.023723602294922
724.27,180,1151,111596,0.04850879684090614,197.85303562999997,96,1.062299370765686,0.007618865027325228,0.42897033994086087,-0.23959371238015592,0.00073,101568,2.3171018958091736,-12.70469856262207,-11.516615152359009,-11.516615152359009,2.092604160308838,0,-12.70469856262207
701.62,184,1175,113693,0.04850136488676071,197.13271329000003,96,0.2617079019546509,0.008041016990318894,0.42539170768577605,-0.21899047819897532,0.00073,103680,2.3548313919454813,-10.891793251037598,-11.71178475022316,-11.71178475022316,2.340463161468506,0,-10.891793251037598
679.13,188,1203,116197,0.04840269312262535,194.09393792999998,96,0.18051275610923767,0.007822798579582013,0.3810811456060037,0.7162888487800956,0.00073,106176,2.294252399355173,-10.66139030456543,-11.614734157919884,-11.614734157919884,2.1485345363616943,0,-10.66139030456543
688.71,192,1239,119323,0.048252757638692856,202.72935385999997,96,0.24928444623947144,0.008164995990227908,0.4603412850992754,0.4343316829763353,0.00073,109312,2.4909675661474466,-12.844383239746094,-12.170245289802551,-12.170245289802551,1.8258743286132812,0,-12.844383239746094
692.8,196,1272,122249,0.048273056745529175,209.7628297,96,0.2176034152507782,0.00804160839470569,0.4028448249446228,0.7792628922034055,0.00073,112256,2.2562308106571436,-11.382579803466797,-12.368689715862274,-12.368689715862274,2.2209248542785645,0,-11.382579803466797
683.27,200,1307,125338,0.048145074397325516,211.37507329,95,0.3127548098564148,0.0074363827297929674,0.5367399681126699,0.10668016038835049,0.00073,115328,2.212105728685856,-11.699907302856445,-12.58455927670002,-12.58455927670002,2.1196889877319336,0,-11.699907302856445
681.11,204,1342,128402,0.048109766095876694,214.51782759999998,95,0.22713342308998108,0.0072249631193699315,0.5527376215322874,-0.4839682001620531,0.00073,118400,2.2515842467546463,-14.157663345336914,-13.024102330207825,-13.024102330207825,1.970400333404541,0,-14.157663345336914
677.25,208,1375,131408,0.04805540293455124,217.54227642999996,95,0.13306938111782074,0.007190206008090172,0.33209271368104964,-0.21500003430992365,0.00073,121408,2.267255825921893,-13.25638198852539,-13.044228076934814,-13.044228076934814,1.589148998260498,0,-13.25638198852539
679.79,212,1405,134035,0.04802990332245827,221.63936796999994,95,1.3265678882598877,0.007423839153489098,0.5233420358272269,-1.0587832643650472,0.00073,124032,2.3573102876544,-13.29002571105957,-13.228937909007072,-13.228937909007072,1.4914053678512573,0,-13.29002571105957
693.62,216,1439,137071,0.047878824174404144,232.4308078,95,1.4188858270645142,0.007677417263039388,0.3988333266461268,-0.7250962685793638,0.00073,127040,2.1761570926755667,-13.957808494567871,-13.625071614980698,-13.625071614980698,1.4711999893188477,0,-13.957808494567871
693.45,220,1473,140078,0.04783065244555473,235.61926982999998,95,0.08665476739406586,0.0070950036533758976,0.46553699154173955,0.2118525910191238,0.00073,130048,2.2965933196246624,-14.309452056884766,-13.717008903622627,-13.717008903622627,2.3818671703338623,0,-14.309452056884766
708.13,224,1508,143142,0.04765266180038452,246.48621659999998,94,0.10130788385868073,0.007165299903135747,0.45509123033843935,-0.5604093880392611,0.00073,133120,2.2421952951699495,-14.67641830444336,-13.781188800930977,-13.781188800930977,1.741278886795044,0,-14.67641830444336
718.78,228,1542,146095,0.0476415753364563,256.61261245000003,94,0.2262708991765976,0.007251211165566929,0.4049707498634234,-0.9955552280880511,0.00073,136064,2.412989307194948,-12.455730438232422,-13.846929177641869,-13.846929177641869,2.252593755722046,0,-12.455730438232422
727.37,232,1576,149081,0.047524161636829376,264.91599978,94,0.2515769898891449,0.0070657213072991,0.39112339878920466,-0.31156712491065264,0.00073,139072,2.140419004485011,-14.251798629760742,-13.912603363394737,-13.912603363394737,1.462281346321106,0,-14.251798629760742
725.21,236,1609,152042,0.04749201983213425,268.68571614999996,94,0.14529593288898468,0.007052411921904422,0.4257528659654781,-0.2691185262519866,0.00073,142016,2.196282558143139,-13.909038543701172,-14.124727055430412,-14.124727055430412,1.6851329803466797,0,-13.909038543701172
724.52,240,1633,154128,0.047398440539836884,271.3192674,94,0.10790058970451355,0.007054703441099264,0.4231705554993823,-0.04525499022565782,0.00073,144128,2.3349583614617586,-13.58053207397461,-13.97318023443222,-13.97318023443222,2.4993746280670166,0,-13.58053207397461
726.54,244,1667,157160,0.047341715544462204,276.30586923,94,1.3754940032958984,0.007332037603191566,0.48313762911129743,-0.7457417210098356,0.00073,147136,2.2656056974083185,-14.313982963562012,-14.223899215459824,-14.223899215459824,1.5445598363876343,0,-14.313982963562012
727.43,248,1701,160150,0.047101326286792755,280.02585283,94,0.21574947237968445,0.006821301285526715,0.3933351933956146,0.26546443020924926,0.00073,150144,2.309615993872285,-14.919135093688965,-14.546120449900627,-14.546120449900627,1.960505723953247,0,-14.919135093688965
723.65,252,1735,163185,0.04700009152293205,280.30234495,94,0.102527916431427,0.007118801040633116,0.3707579638576135,0.6040440648794174,0.00073,153152,2.2396907694637775,-15.197582244873047,-14.49205593764782,-14.49205593764782,2.285106658935547,0,-15.197582244873047
707.03,256,1756,165001,0.04709877073764801,272.81667277,93,2.9293136596679688,0.007169437769334763,0.4859474793775007,0.38508647750131786,0.00073,155008,2.2445586305111647,-12.267337799072266,-14.400182083249092,-14.400182083249092,2.054253101348877,0,-12.267337799072266
708.36,260,1790,167977,0.047030169516801834,276.54038438000003,93,0.14194801449775696,0.007201596745289862,0.5336170854861848,-0.4666717897634953,0.00073,157952,2.1351849660277367,-15.703944206237793,-14.452237352728844,-14.452237352728844,1.3948328495025635,0,-15.703944206237793
699.95,264,1818,170455,0.04671261087059975,272.45317828,93,0.21843403577804565,0.0071310395214823075,0.46836912527214736,0.43376030027866364,0.00073,160448,2.1575510557740927,-14.458416938781738,-14.461893051862717,-14.461893051862717,3.0103378295898438,0,-14.458416938781738
699.84,268,1848,173062,0.04664476960897446,273.91107181,93,0.11622696369886398,0.007323041958443355,0.6023993549169973,0.9540434493683279,0.00073,163072,2.3032144904136658,-15.173794746398926,-14.433240115642548,-14.433240115642548,1.8528740406036377,0,-15.173794746398926
702.96,272,1881,176006,0.04641871154308319,278.67917086,93,0.15767516195774078,0.007112726423656568,0.42814920481760055,-0.17952396115288138,0.00073,166016,2.040663795545697,-13.116466522216797,-14.638851791620255,-14.638851791620255,2.210620880126953,0,-13.116466522216797
699.21,276,1913,178849,0.046207495033741,277.17226397999997,93,0.18708443641662598,0.007523416214098688,0.40515150676947087,0.1917669497197494,0.00073,168832,2.093562314286828,-15.38644027709961,-14.623128578066826,-14.623128578066826,1.5311591625213623,0,-15.38644027709961
700.62,280,1945,181658,0.045967403799295425,278.81916559999996,93,0.645176887512207,0.007325512196985073,0.514375222264789,0.5251933779800311,0.00073,171648,2.1707773003727198,-12.201192855834961,-14.918181017041206,-14.918181017041206,3.6551694869995117,0,-12.201192855834961
704.4,284,1973,184133,0.04588184133172035,282.25978232,93,1.8290386199951172,0.007416883032419719,0.5033304315293208,-0.3090368896955624,0.00073,174144,2.282456887885928,-13.734346389770508,-14.937450617551804,-14.937450617551804,3.133030414581299,0,-13.734346389770508
708.8,288,2006,187077,0.04589982330799103,287.63169477,93,0.13724543154239655,0.007334811496548355,0.5561816281988285,-0.5051503329304978,0.00073,177088,2.1869805566966534,-15.650447845458984,-14.8634282797575,-14.8634282797575,1.5174775123596191,0,-15.650447845458984
701.03,292,2032,189426,0.04577498883008957,285.49293586,93,0.2515001893043518,0.007397272245725617,0.5371258042287081,-0.6811041375622153,0.00073,179392,2.1716781742870808,-15.14841079711914,-14.899560332298279,-14.899560332298279,1.2365280389785767,0,-15.14841079711914
700.62,296,2065,192311,0.045590244233608246,286.15685994999996,93,0.3588603436946869,0.007652778789633885,0.6086457845522091,0.13913130341097713,0.00073,182272,2.0351698081940413,-14.703563690185547,-15.157308623194695,-15.157308623194695,1.9080817699432373,0,-14.703563690185547
698.79,300,2098,195217,0.04541363939642906,286.34516075999994,93,0.5934062004089355,0.007269179019203875,0.49976009264355525,-0.3758741086348891,0.00073,185216,2.127067606896162,-15.246925354003906,-15.047086849808693,-15.047086849808693,3.3421711921691895,0,-15.246925354003906
697.57,304,2131,198159,0.045148104429244995,286.49315973999995,92,0.15503767132759094,0.0068939259290345944,0.4670183100970462,-0.21566229313611984,0.00073,188160,2.037408033385873,-15.070518493652344,-15.386672392487526,-15.386672392487526,1.9391365051269531,0,-15.070518493652344
696.38,308,2164,201046,0.04508659988641739,286.6541919,92,0.047254811972379684,0.007287394488230348,0.684979104087688,-0.9690975795965642,0.00073,191040,2.1070197205990553,-16.617258071899414,-15.365946605801582,-15.365946605801582,1.9266619682312012,0,-16.617258071899414
698.98,312,2196,203933,0.04512226954102516,289.88678112,92,0.1616014540195465,0.007172897101554554,0.5990738537511788,-0.4349189873319119,0.00073,193920,2.1003046091645956,-15.367914199829102,-15.584543347358704,-15.584543347358704,1.8794169425964355,0,-15.367914199829102
691.45,316,2223,206216,0.044954683631658554,286.06964032,92,0.1296616643667221,0.006994918192503974,0.5729695406625979,-0.7571961740031838,0.00073,196224,2.0986875630915165,-15.972164154052734,-15.60866516828537,-15.60866516828537,2.189718723297119,0,-15.972164154052734
690.48,320,2255,209126,0.0448700487613678,287.49700369000004,92,0.2450069934129715,0.007368266771663912,0.45446164096938446,-0.06510407058522105,0.00073,199104,2.0686455816030502,-15.922922134399414,-15.689501285552979,-15.689501285552979,1.8960952758789062,0,-15.922922134399414
688.53,324,2288,211995,0.044825684279203415,287.65661521000004,92,0.0593547448515892,0.0070656755633535795,0.5079618731979281,-0.6463349701371044,0.00073,201984,2.162304935976863,-16.38028335571289,-15.756917521357536,-15.756917521357536,1.8737378120422363,0,-16.38028335571289
685.92,328,2318,214687,0.04469694197177887,285.54445548,92,0.12238090485334396,0.007108908728696406,0.5034099377808161,0.46138152363710105,0.00073,204672,2.0986880380660295,-17.05716896057129,-16.07981862127781,-16.07981862127781,1.5650914907455444,0,-17.05716896057129
684.79,332,2351,217560,0.04455504193902016,285.67017389000006,92,0.0991719514131546,0.007099529204424471,0.6592497290112078,0.1587559407344088,0.00073,207552,2.0671250447630882,-17.04741859436035,-15.958226710557938,-15.958226710557938,1.6622331142425537,0,-17.04741859436035
684.11,336,2383,220453,0.04441753029823303,285.68327529000004,92,1.4916225671768188,0.007106923010724131,0.4437830895767547,0.16277368622832,0.00073,210432,1.9557960573583841,-16.66792106628418,-16.205217882990837,-16.205217882990837,2.2994890213012695,0,-16.66792106628418
692.13,340,2416,223341,0.04430714249610901,292.1967187,92,0.19627311825752258,0.0068674071080749854,0.4155320437857881,-0.6143660410307348,0.00073,213312,2.1974434461444616,-15.257631301879883,-16.360567912459373,-16.360567912459373,2.7479498386383057,0,-15.257631301879883
690.43,344,2448,226203,0.044149983674287796,292.31621432000003,92,0.18119752407073975,0.006679888938379008,0.6096285813837312,0.02002210251521319,0.00073,216192,2.0865310560911894,-15.393985748291016,-16.413291811943054,-16.413291811943054,1.4541122913360596,0,-15.393985748291016
689.38,348,2481,229088,0.04419543221592903,292.4042653,92,0.15317992866039276,0.006896977836731821,0.39991485013160855,0.3152811530744657,0.00073,219072,1.9844971392303705,-15.781818389892578,-16.3102747797966,-16.3102747797966,1.7748228311538696,0,-15.781818389892578
688.15,352,2514,232000,0.04399953410029411,292.5366857,92,0.19127804040908813,0.007068199040077161,0.5800045296200551,-0.10017493716441095,0.00073,221952,2.119874795898795,-16.203184127807617,-16.595257595181465,-16.595257595181465,2.06170916557312,0,-16.203184127807617
698.2,356,2546,234821,0.04393772408366203,300.40534971,92,0.13325649499893188,0.006905784888658673,0.33405003033112735,0.37942391354590654,0.00073,224832,2.0856791399419308,-16.8780574798584,-16.75289013981819,-16.75289013981819,2.389402389526367,0,-16.8780574798584
696.85,360,2578,237662,0.04402383416891098,300.47236998999995,92,1.7261714935302734,0.007172023113525938,0.6971983089460991,0.577689842088148,0.00073,227648,2.170450311154127,-15.544471740722656,-16.6746866106987,-16.6746866106987,1.6071858406066895,0,-15.544471740722656
699.84,364,2609,240439,0.04401494935154915,303.27468968000005,92,0.12624356150627136,0.006711022353556473,0.47884003340732306,0.2695217754226178,0.00073,230400,1.9625695515424013,-15.72091007232666,-16.617079108953476,-16.617079108953476,2.1006217002868652,0,-15.72091007232666
702.76,368,2643,243338,0.04390937089920044,305.93542244,92,0.02840716764330864,0.006945179149624892,0.3578102459432557,0.6839600012172014,0.00073,233344,1.9549689060077071,-18.22791290283203,-16.815484553575516,-16.815484553575516,1.9154194593429565,0,-18.22791290283203
702.31,372,2675,246237,0.043793149292469025,305.90582603999997,92,0.14688043296337128,0.006932793825399131,0.43603766002343036,-0.1644140388816595,0.00073,236224,2.030550578609109,-17.61394500732422,-16.8355193734169,-16.8355193734169,1.6986918449401855,0,-17.61394500732422
702.91,376,2708,249140,0.043710969388484955,307.66431021999995,91,0.09257623553276062,0.006810339436924551,0.5565883200615644,0.8253006723243743,0.00073,239104,2.1368806958198547,-17.191280364990234,-16.971975401043892,-16.971975401043892,1.636688232421875,0,-17.191280364990234
703.38,380,2741,251996,0.04365872964262962,309.34389977,91,1.704453468322754,0.007011741792666726,0.41101955546764657,0.390554383629933,0.00073,241984,2.1202231906354427,-17.196252822875977,-17.037490859627724,-17.037490859627724,2.19126033782959,0,-17.196252822875977
706.91,384,2773,254824,0.04354850947856903,312.78882154999997,91,0.09071137011051178,0.006776211732358206,0.6262114685960114,-0.16520698159001768,0.00073,244800,2.259747877717018,-17.305335998535156,-16.960599675774574,-16.960599675774574,2.846740245819092,0,-17.305335998535156
706.1,388,2805,257687,0.04335155710577965,312.87319976,91,0.08379586040973663,0.00654388088878477,0.5389356303494424,-0.4608762451680377,0.00073,247680,2.06509549356997,-16.92416763305664,-17.000970020890236,-17.000970020890236,3.719607353210449,0,-16.92416763305664
710.8,392,2837,260506,0.04334147647023201,316.63751989,91,0.07431693375110626,0.006708417568006553,0.5066732183331624,0.42826000903733075,0.00073,250496,2.050377406179905,-18.112878799438477,-17.187681153416634,-17.187681153416634,2.005378007888794,0,-18.112878799438477
710.5,396,2870,263361,0.04337296634912491,318.27606973999997,91,0.12512917816638947,0.006729835811711382,0.5187571693677455,0.21278582699596882,0.00073,253376,2.096919136121869,-17.3233642578125,-17.02966420352459,-17.02966420352459,1.4978368282318115,0,-17.3233642578125
709.75,400,2902,266192,0.043298959732055664,318.31128598,91,0.13868680596351624,0.006735747585480567,0.42647805795422755,0.04474945995025337,0.00073,256192,2.08771294914186,-16.69393539428711,-17.029986158013344,-17.029986158013344,1.5779480934143066,0,-16.69393539428711
708.7,404,2934,269029,0.04322582483291626,318.33226862000004,91,0.7916659116744995,0.0063242608739528805,0.32878296630224213,-0.10636098100803792,0.00073,259008,2.0083586052060127,-16.048534393310547,-17.298794984817505,-17.298794984817505,1.3081681728363037,0,-16.048534393310547
707.7,408,2966,271816,0.043170016258955,318.36933254,91,0.10649020224809647,0.006372948053467553,0.475812082644552,0.1639595227316022,0.00073,261824,2.0409491043537855,-16.606855392456055,-17.335967049002647,-17.335967049002647,3.9683148860931396,0,-16.606855392456055
707.04,412,2997,274637,0.04316005855798721,318.39607730000006,91,0.10994887351989746,0.006736858646036126,0.5343311620526947,0.2791472375392914,0.00073,264640,2.1489247363060713,-17.967815399169922,-17.46099841594696,-17.46099841594696,1.2620112895965576,0,-17.967815399169922
712.43,416,3029,277459,0.04304385557770729,322.43296697,91,0.07072580605745316,0.006525584889459424,0.41212005296256393,-0.5308972310740501,0.00073,267456,2.026618966832757,-17.406871795654297,-17.404312640428543,-17.404312640428543,0.9153497219085693,0,-17.406871795654297
706.97,420,3056,279823,0.042926523834466934,319.28274888999994,91,1.847867488861084,0.0064639910706318915,0.5493785035214387,0.11242688121274114,0.00073,269824,2.0831478610634804,-17.039134979248047,-17.19258116185665,-17.19258116185665,1.5731415748596191,0,-17.039134979248047
706.09,424,3087,282604,0.0428185872733593,318.10245113,91,0.9016112685203552,0.0068032434428459965,0.6425487961387262,0.42820239812135696,0.00073,272576,2.0032714009284973,-17.953994750976562,-17.24536342918873,-17.24536342918873,1.7184580564498901,0,-17.953994750976562
